0.3292502456,0.0494028040,0.6058939553
0.3010268318,0.0392777780,0.6441007780
0.2719513959,0.0307087376,0.6816157767
0.2424534164,0.0235661253,0.7181393967
0.2129684360,0.0177127689,0.7533734495
0.1839316191,0.0130068043,0.7870246289
0.1557713187,0.0093046135,0.8188080076
0.1289027452,0.0064637306,0.8484504636
0.1037218337,0.0043456712,0.8756939908
0.0805993980,0.0028186394,0.9002988454
0.0598756587,0.0017600708,0.9220464859
0.0418552262,0.0010589710,0.9407422645
0.0268026121,0.0006180146,0.9562178323
0.0149383353,0.0003553704,0.9683332249
0.0064356807,0.0002062258,0.9769785988
0.0014181572,0.0001239856,0.9820755945
0.0000423075,0.0000811281,0.9835783066
0.0020735924,0.0000697044,0.9814738486
0.0077322771,0.0001014732,0.9757825032
0.0168478005,0.0002076702,0.9665574570
0.0292831436,0.0004384147,0.9538841229
0.0448522615,0.0008617634,0.9378790609
0.0633228560,0.0015624263,0.9186885118
0.0844198288,0.0026401648,0.8964865640
0.1078293680,0.0042078969,0.8714729821
0.1332036041,0.0063895391,0.8438707242
0.1601657679,0.0093176198,0.8139231861
0.1883157733,0.0131306999,0.7818912102
0.2172361427,0.0179706428,0.7480498994
0.2464981872,0.0239797757,0.7126852844
0.2756683491,0.0312979876,0.6760908868
0.3043146145,0.0400598093,0.6385642292
0.3320129002,0.0503915221,0.6004033390
0.3583533201,0.0624083414,0.5619032944
0.3829462397,0.0762117202,0.5233528610
0.4054280281,0.0918868159,0.4850312642
0.4254664234,0.1095001614,0.4472051406
0.4427654315,0.1290975803,0.4101257119
0.4570696876,0.1507023784,0.3740262155
0.4681682137,0.1743138451,0.3391196279
0.4758975197,0.1999060889,0.3055967096
0.4801439997,0.2274272304,0.2736243951
0.4808455911,0.2567989665,0.2433445481
0.4779926694,0.2879165196,0.2148730953
0.4716281689,0.3206489744,0.1882995468
0.4618469248,0.3548400028,0.1636869057
0.4487942495,0.3903089706,0.1410719637
0.4326637620,0.4268524135,0.1204659729
0.4136945049,0.4642458654,0.1018556808
0.3921673908,0.5022460155,0.0852047066
0.3684010306,0.5405931675,0.0704552356
0.3427470074,0.5790139678,0.0575300020
0.3155846636,0.6172243661,0.0463345252
0.2873154805,0.6549327702,0.0367595648
0.2583571333,0.6918433504,0.0286837516
0.2291373082,0.7276594487,0.0219763539
0.2000873750,0.7620870467,0.0165001326
0.1716360076,0.7948382435,0.0121142415
0.1442028473,0.8256346959,0.0086771255
0.1181923017,0.8542109720,0.0060493704
0.0939875725,0.8803177735,0.0040964613
0.0719449985,0.9037249790,0.0026914038
0.0523887987,0.9242244685,0.0017171691
0.0356062923,0.9416326868,0.0010689238
0.0218436664,0.9557929123,0.0006560092
0.0113023535,0.9665771977,0.0004036412
0.0041360729,0.9738879562,0.0002543019
0.0004485775,0.9776591708,0.0001688038
0.0002921419,0.9778572091,0.0001270082
0.0036668108,0.9744812339,0.0001281887
0.0105204214,0.9675632022,0.0001910328
0.0207493961,0.9571674534,0.0003532817
0.0342002967,0.9433898936,0.0006710162
0.0506721135,0.9263567858,0.0012175970
0.0699192582,0.9062231648,0.0020822782
0.0916552137,0.8831708992,0.0033685147
0.1155567878,0.8574064261,0.0051919909
0.1412689075,0.8291581935,0.0076784005
0.1684098822,0.7986738437,0.0109610130
0.1965770586,0.7662171789,0.0151780650
0.2253527827,0.7320649514,0.0204700167
0.2543105818,0.6965035223,0.0269767179
0.2830214732,0.6598254372,0.0348345275
0.3110603082,0.6223259647,0.0441734318
0.3380120563,0.5842996469,0.0551142083
0.3634779370,0.5460369088,0.0677656799
0.3870813092,0.5078207734,0.0822221040
0.4084732304,0.4699237277,0.0985607371
0.4273376037,0.4326047810,0.1168396179
0.4433958379,0.3961067560,0.1370956024
0.4564109500,0.3606538472,0.1593426856
0.4661910516,0.3264494803,0.1835706395
0.4725921666,0.2936744976,0.2097439891
0.4755203395,0.2624856934,0.2378013490
0.4749330032,0.2330147153,0.2676551326
0.4708395865,0.2053673442,0.2991916422
0.4633013522,0.1796231576,0.3322715456
0.4524304697,0.1558355776,0.3667307329
0.4383883341,0.1340322982,0.4023815485
0.4213831598,0.1142160798,0.4390143816
0.4016668811,0.0963658960,0.4763995987
0.3795314095,0.0804384108,0.5142897906
0.3553043000,0.0663697591,0.5524223078
0.3293438933,0.0540776014,0.5905220487
0.3020340043,0.0434634166,0.6283044651
0.2737782366,0.0344149965,0.6654787421
0.2449940066,0.0268090990,0.7017511120
0.2161063661,0.0205142203,0.7368282544
0.1875417145,0.0153934382,0.7704207364
0.1597214939,0.0113072831,0.8022464467
0.1330559600,0.0081165911,0.8320339731
0.1079381213,0.0056852934,0.8595258795
0.0847379356,0.0038830981,0.8844818342
0.0637968500,0.0025880230,0.9066815475
0.0454227650,0.0016887390,0.9259274761
0.0298854960,0.0010866889,0.9420472580
0.0174128005,0.0006979460,0.9548958421
0.0081870286,0.0004547867,0.9643572837
0.0023424464,0.0003069508,0.9703461804
0.0000367287,0.0002225703,0.9728087284
0.0010824481,0.0001887533,0.9717233845
0.0056811840,0.0002118125,0.9671011238
0.0136892483,0.0003171370,0.9589852913
0.0249860331,0.0005487075,0.9474510480
0.0394023575,0.0009682639,0.9326044203
0.0567229902,0.0016541378,0.9145809658
0.0766898513,0.0026997695,0.8935440755
0.0990058459,0.0042119297,0.8696829348
0.1233392741,0.0063086782,0.8432101737
0.1493287494,0.0091170874,0.8143592385
0.1765885550,0.0127707688,0.7833815222
0.2047143566,0.0174072411,0.7505432940
0.2332891889,0.0231651800,0.7161224711
0.2618896260,0.0301815946,0.6804052770
0.2900920440,0.0385889745,0.6436828352
0.3174788851,0.0485124520,0.6062477421
0.3436448283,0.0600670267,0.5683906702
0.3682027771,0.0733548942,0.5303970455
0.3907895747,0.0884629246,0.4925438461
0.4110713637,0.1054603300,0.4550965653
0.4287485092,0.1243965601,0.4183063797
0.4435600147,0.1452994608,0.3824075602
0.4552873640,0.1681737272,0.3476151604
0.4637577346,0.1929996771,0.3141230116
0.4688465328,0.2197323694,0.2821020497
0.4704792155,0.2483010817,0.2516989945
0.4686323709,0.2786091619,0.2230353964
0.4633340427,0.3105342591,0.1962070592
0.4546632939,0.3439289333,0.1712838445
0.4427490157,0.3786216429,0.1483098533
0.4277680005,0.4144180952,0.1273039810
0.4099423078,0.4511029477,0.1082608297
0.3895359615,0.4884418377,0.0911519616
0.3668510284,0.5261837143,0.0759274709
0.3422231359,0.5640634430,0.0625178448
0.3160164951,0.6018046482,0.0508360833
0.2886185040,0.6391227551,0.0407800425
0.2604340097,0.6757281901,0.0322349612
0.2318793153,0.7113296964,0.0250761315
0.2033760194,0.7456377186,0.0191716692
0.1753447813,0.7783678101,0.0143853397
0.1481991011,0.8092440161,0.0105793946
0.1223392094,0.8380021848,0.0076173742
0.0981461556,0.8643931613,0.0053668310
0.0759761818,0.8881858194,0.0037019320
0.0561554668,0.9091698886,0.0025058989
0.0389753159,0.9271585371,0.0016732478
0.0246878689,0.9419906745,0.0011117933
0.0135023890,0.9535329422,0.0007443868
0.0055821870,0.9616813627,0.0005103606
0.0010422264,0.9663626259,0.0003666570
0.0000525557,0.9675349937,0.0002886230
0.0023118125,0.9651888100,0.0002704611
0.0080981530,0.9593466101,0.0003253263
0.0172187089,0.9500628270,0.0004850702
0.0295364644,0.9374230996,0.0007996360
0.0448671909,0.9215431925,0.0013361124
0.0629821913,0.9025675426,0.0021774636
0.0836117002,0.8806674535,0.0034209539
0.1064488903,0.8560389630,0.0051762913
0.1311544241,0.8289004138,0.0075635208
0.1573614858,0.7994897620,0.0107106988
0.1846812155,0.7680616610,0.0147513858
0.2127084688,0.7348843613,0.0198219971
0.2410278135,0.7002364709,0.0260590527
0.2692196763,0.6644036198,0.0335963700
0.2968665480,0.6276750770,0.0425622444
0.3235591557,0.5903403647,0.0530766608
0.3489025103,0.5526859186,0.0652485830
0.3725217405,0.5149918386,0.0791733629
0.3940676267,0.4775287750,0.0949303111
0.4132217535,0.4405549924,0.1125804706
0.4297012040,0.4043136499,0.1321646276
0.4432627281,0.3690303351,0.1537015953
0.4537063216,0.3349108824,0.1771867983
0.4608781651,0.3021395055,0.2025911835
0.4646728786,0.2708772647,0.2298604779
0.4650350586,0.2412608897,0.2589148078
0.4619600764,0.2134019688,0.2896486901
0.4554941241,0.1873865137,0.3219313992
0.4457335107,0.1632748993,0.3556077099
0.4328232162,0.1411021774,0.3904990074
0.4169547278,0.1208787532,0.4264047540
0.3983631883,0.1025914110,0.4631042951
0.3773239012,0.0862046693,0.5003589800
0.3541482429,0.0716624402,0.5379145728
0.3291790439,0.0588899655,0.5755039202
0.3027855063,0.0477959960,0.6128498410
0.2753577335,0.0382751771,0.6496681985
0.2473009543,0.0302106034,0.6856711146
0.2190295244,0.0234764982,0.7205702806
0.1909607963,0.0179409776,0.7540803202
0.1635089478,0.0134688525,0.7859221578
0.1370788591,0.0099244254,0.8158263451
0.1120601307,0.0071742374,0.8435363012
0.0888213299,0.0050897214,0.8688114187
0.0677045501,0.0035497211,0.8914299949
0.0490203644,0.0024428355,0.9111919452
0.0330432469,0.0016695512,0.9279212623
0.0200075303,0.0011441325,0.9414681851
0.0101039583,0.0007962357,0.9517110482
0.0034768837,0.0005722265,0.9585577861
0.0002221545,0.0004361770,0.9619470694
0.0003857168,0.0003705289,0.9618490596
0.0039629576,0.0003764119,0.9582657699
0.0108987937,0.0004736130,0.9512310282
0.0210885083,0.0007001962,0.9408100425
0.0343793203,0.0011117808,0.9270985754
0.0505726635,0.0017804869,0.9102217388
0.0694271425,0.0027935675,0.8903324270
0.0906621192,0.0042517465,0.8676094092
0.1139618799,0.0062672901,0.8422551093
0.1389803172,0.0089618407,0.8144931042
0.1653460610,0.0124640481,0.7845653748
0.1926679795,0.0169070353,0.7527293504
0.2205409709,0.0224257379,0.7192547860
0.2485519589,0.0291541599,0.6844205169
0.2762860033,0.0372225891,0.6485111361
0.3033324360,0.0467548159,0.6118136405
0.3292909307,0.0578654003,0.5746140921
0.3537774177,0.0706570304,0.5371943404
0.3764297553,0.0852180155,0.4998288509
0.3969130749,0.1016199542,0.4627816827
0.4149247202,0.1199156146,0.4263036566
0.4301987087,0.1401370649,0.3906297504
0.4425096482,0.1622940821,0.3559767567
0.4516760523,0.1863728690,0.3225412334
0.4575630046,0.2123351028,0.2904977725
0.4600841341,0.2401173305,0.2599976083
0.4592028708,0.2696307286,0.2311675821
0.4549329657,0.3007612313,0.2041094721
0.4473382659,0.3333700313,0.1788996962
0.4365317489,0.3672944497,0.1555893856
0.4226738316,0.4023491668,0.1342048248
0.4059699781,0.4383277985,0.1147482461
0.3866676426,0.4750048013,0.0971989631
0.3650525927,0.5121376796,0.0815148211
0.3414446685,0.5494694686,0.0676339400
0.3161930382,0.5867314588,0.0554767179
0.2896710240,0.6236461263,0.0449480635
0.2622705716,0.6599302296,0.0359398194
0.2343964473,0.6952980299,0.0283333356
0.2064602481,0.7294645913,0.0220021548
0.1788743132,0.7621491164,0.0168147619
0.1520456273,0.7930782692,0.0126373575
0.1263698054,0.8219894410,0.0093366098
0.1022252482,0.8486339129,0.0067823409
0.0799675552,0.8727798715,0.0048501061
0.0599242765,0.8942152353,0.0034236255
0.0423900819,0.9127502515,0.0023970292
0.0276224184,0.9282198290,0.0016768825
0.0158377193,0.9404855725,0.0011839571
0.0072082223,0.9494374907,0.0008547237
0.0018594411,0.9549953545,0.0006425407
0.0001316698,0.9571096853,0.0005185210
0.0012621675,0.9557623610,0.0004720647
0.0060181722,0.9509668299,0.0005110481
0.0140638634,0.9427679311,0.0006616673
0.0252781523,0.9312413223,0.0009679380
0.0394931538,0.9164925254,0.0014908607
0.0564966886,0.8986556014,0.0023072632
0.0760354391,0.8778914746,0.0035083391
0.0978187122,0.8543859299,0.0051979063
0.1215227537,0.8283473109,0.0074904101
0.1467955484,0.8000039516,0.0105087053
0.1732620378,0.7696013776,0.0143816502
0.2005296742,0.7373993168,0.0192415511
0.2281942329,0.7036685604,0.0252214970
0.2558457930,0.6686877191,0.0324526273
0.2830748014,0.6327399186,0.0410613750
0.3094781272,0.5961094813,0.0511667304
0.3346650197,0.5590786394,0.0628775670
0.3582628806,0.5219243245,0.0762900749
0.3799227648,0.4849150783,0.0914853410
0.3993245296,0.4483081252,0.1085271168
0.4161815561,0.4123466473,0.1274598107
0.4302449724,0.3772572973,0.1483067365
0.4413073167,0.3432479815,0.1710686510
0.4492055878,0.3105059433,0.1957226030
0.4538236354,0.2791961683,0.2222211180
0.4550938579,0.2494601329,0.2504917323
0.4529981807,0.2214149082,0.2804368893
0.4475683027,0.1951526294,0.3119342025
0.4388852063,0.1707403333,0.3448370870
0.4270779387,0.1482201617,0.3789757529
0.4123216837,0.1276099239,0.4141585509
0.3948351521,0.1089040039,0.4501736547
0.3748773287,0.0920745968,0.4867910587
0.3527436266,0.0770732492,0.5237648661
0.3287615038,0.0638326784,0.5608358376
0.3032856077,0.0522688391,0.5977341661
0.2766925204,0.0422832016,0.6341824418
0.2493751809,0.0337652057,0.6698987661
0.2217370692,0.0265948497,0.7045999726
0.1941862356,0.0206453721,0.7380049103
0.1671292659,0.0157859832,0.7698377454
0.1409652707,0.0118846041,0.7998312341
0.1160799876,0.0088105676,0.8277299217
0.0928400835,0.0064372407,0.8532932244
0.0715877417,0.0046445252,0.8762983493
0.0526356131,0.0033211991,0.8965430127
0.0362622062,0.0023670601,0.9138479190
0.0227077838,0.0016948402,0.9280589643
0.0121708270,0.0012318591,0.9390491350
0.0048051186,0.0009213930,0.9467200747
0.0007174883,0.0007237351,0.9510032960
0.0000337466,0.0006169342,0.9518610232
0.0025603772,0.0005971979,0.9492866502
0.0084593576,0.0006789547,0.9433048118
0.0175738468,0.0008945756,0.9339710631
0.0297669935,0.0012937575,0.9213711756
0.0448564867,0.0019425798,0.9056200568
0.0626172700,0.0029222482,0.8868603114
0.0827848878,0.0043275466,0.8652604622
0.1050594122,0.0062650190,0.8410128580
0.1291098924,0.0088509129,0.8143312958
0.1545792611,0.0122089143,0.7854483929
0.1810896253,0.0164677107,0.7546127447
0.2082478621,0.0217584206,0.7220859078
0.2356514375,0.0282119297,0.6881392517
0.2628943623,0.0359561761,0.6530507220
0.2895731962,0.0451134273,0.6171015608
0.3152930112,0.0557975931,0.5805730288
0.3396732276,0.0681116159,0.5437431758
0.3623532343,0.0821449827,0.5068837021
0.3829977126,0.0979713962,0.4702569549
0.4013015824,0.1156466462,0.4341131000
0.4169945008,0.1352067139,0.3986875061
0.4298448435,0.1566661430,0.3641983767
0.4396631135,0.1800167040,0.3308446608
0.4463047246,0.2052263773,0.2988042685
0.4496721199,0.2322386728,0.2682326132
0.4497161943,0.2609723005,0.2392614980
0.4464369999,0.2913212021,0.2119983589
0.4398837237,0.3231549459,0.1865258698
0.4301539402,0.3563194845,0.1629019119
0.4173921474,0.3906382682,0.1411599032
0.4017876108,0.4259137010,0.1213094783
0.3835715455,0.4619289229,0.1033375049
0.3630136801,0.4984498954,0.0872094159
0.3404182523,0.5352277641,0.0728708356
0.3161194957,0.5720014667,0.0602494689
0.2904766852,0.6085005529,0.0492572239
0.2638688149,0.6444481760,0.0397925313
0.2366889855,0.6795642190,0.0317428224
0.2093385868,0.7135685092,0.0249871262
0.1822213591,0.7461840791,0.0193987433
0.1557374231,0.7771404284,0.0148479530
0.1302773655,0.8061767407,0.0112047126
0.1062164679,0.8330450123,0.0083413035
0.0839091653,0.8575130479,0.0061348847
0.0636838141,0.8793672815,0.0044699113
0.0458378487,0.8984153844,0.0032403822
0.0306333968,0.9144886219,0.0023518807
0.0182934193,0.9274439282,0.0017233759
0.0089984302,0.9371656674,0.0012887576
0.0028838456,0.9435670584,0.0009980807
0.0000380013,0.9465912433,0.0008184997
0.0005008666,0.9462119829,0.0007348785
0.0042634737,0.9424339720,0.0007500668
0.0112680719,0.9352927678,0.0008848390
0.0214090015,0.9248543349,0.0011774957
0.0345342768,0.9112142113,0.0016831355
0.0504478534,0.8944963088,0.0024726076
0.0689125447,0.8748513645,0.0036311619
0.0896535471,0.8524550647,0.0052568186
0.1123625188,0.8275058688,0.0074584810
0.1367021529,0.8002225627,0.0103538237
0.1623111769,0.7708415771,0.0140669870
0.1888097048,0.7396141080,0.0187261150
0.2158048613,0.7068030793,0.0244607763
0.2428965962,0.6726799913,0.0313993074
0.2696836025,0.6375216968,0.0396661209
0.2957692501,0.6016071518,0.0493790220
0.3207674480,0.5652141843,0.0606465754
0.3443083485,0.5286163259,0.0735655647
0.3660438083,0.4920797504,0.0882185865
0.3856525267,0.4558603593,0.1046718164
0.4028447847,0.4202010552,0.1229729857
0.4173667149,0.3853292381,0.1431496010
0.4290040397,0.3514545590,0.1652074375
0.4375852227,0.3187669573,0.1891293330
0.4429839865,0.2874350101,0.2148743022
0.4451211604,0.2576046103,0.2423769919
0.4439658309,0.2293979902,0.2715474860
0.4395357782,0.2029131008,0.3022714695
0.4318971924,0.1782233502,0.3344107527
0.4211636743,0.1553777018,0.3678041516
0.4074945355,0.1344011251,0.4022687162
0.3910924235,0.1152953894,0.4376012923
0.3722003069,0.0980401829,0.4735803988
0.3510978660,0.0825945372,0.5099683946
0.3280973417,0.0688985314,0.5465139105
0.3035389054,0.0568752469,0.5829545100
0.2777856176,0.0464329396,0.6190195470
0.2512180498,0.0374673934,0.6544331799
0.2242286504,0.0298644171,0.6889175016
0.1972159376,0.0235024438,0.7221957426
0.1705786039,0.0182551903,0.7539955031
0.1447096220,0.0139943358,0.7840519703
0.1199904365,0.0105921752,0.8121110740
0.0967853294,0.0079242061,0.8379325398
0.0754360414,0.0058716096,0.8612927950
0.0562567288,0.0043235832,0.8819876875
0.0395293304,0.0031794926,0.8998349794
0.0254994128,0.0023508057,0.9146765815
0.0143725550,0.0017627811,0.9263804960
0.0063113263,0.0013558833,0.9348424407
0.0014329006,0.0010869029,0.9399871322
0.0001926563,0.0009297651,0.9417692106
0.0014565973,0.0008760134,0.9401737914
0.0063541753,0.0009349616,0.9352166388
0.0144255757,0.0011335109,0.9269439560
0.0255494032,0.0015156368,0.9154317979
0.0395591835,0.0021415521,0.9007851129
0.0562458444,0.0030865606,0.8831364283
0.0753608247,0.0044396187,0.8626441975
0.0966197665,0.0063016277,0.8394908325
0.1197067344,0.0087834841,0.8138804501
0.1442789004,0.0120039174,0.7860363626
0.1699716243,0.0160871504,0.7561983485
0.1964038537,0.0211604189,0.7246197423
0.2231837655,0.0273513888,0.6915643833
0.2499145637,0.0347855126,0.6573034656
0.2762003476,0.0435833665,0.6221123345
0.3016519656,0.0538580113,0.5862672725
0.3258927656,0.0657124178,0.5500423194
0.3485641588,0.0792370000,0.5137061710
0.3693309134,0.0945072948,0.4775191972
0.3878861015,0.1115818258,0.4417306215
0.4039556247,0.1305001881,0.4065758984
0.4173022529,0.1512813847,0.3722743242
0.4277291160,0.1739224433,0.3390269124
0.4350825974,0.1983973391,0.3070145604
0.4392545866,0.2246562417,0.2763965309
0.4401840585,0.2526251030,0.2473092655
0.4378579555,0.2822055955,0.2198655441
0.4323113600,0.3132754060,0.1941539976
0.4236269550,0.3456888856,0.1702389772
0.4119337818,0.3792780484,0.1481607772
0.3974053116,0.4138539110,0.1279362038
0.3802568624,0.4492081551,0.1095594770
0.3607423971,0.4851150934,0.0930034479
0.3391507524,0.5213339138,0.0782211097
0.3158013533,0.5576111725,0.0651473745
0.2910394773,0.5936835034,0.0537010871
0.2652311385,0.6292805066,0.0437872409
0.2387576667,0.6641277779,0.0352993600
0.2120100636,0.6979500380,0.0281220087
0.1853832169,0.7304743171,0.0221333865
0.1592700604,0.7614331535,0.0172079696
0.1340557655,0.7905677595,0.0132191533
0.1101120493,0.8176311124,0.0100418565
0.0877916846,0.8423909270,0.0075550452
0.0674232921,0.8646324683,0.0056441355
0.0493064923,0.8841611644,0.0042032390
0.0337074875,0.9008049850,0.0031372156
0.0208551403,0.9144165499,0.0023634995
0.0109376063,0.9248749396,0.0018136736
0.0040995686,0.9320871825,0.0014347640
0.0004401181,0.9359893963,0.0011902373
0.0000113075,0.9365475710,0.0010606840
0.0028174015,0.9337579784,0.0010441776
0.0088148349,0.9276472064,0.0011563045
0.0179128762,0.9182718146,0.0014298635
0.0299749902,0.9057176191,0.0019142403
0.0448208753,0.8900986138,0.0026744676
0.0622291488,0.8715555461,0.0037899835
0.0819406370,0.8502541654,0.0053531101
0.1036622237,0.8263831701,0.0074672744
0.1270711983,0.8001518819,0.0102450008
0.1518200398,0.7717876798,0.0138057055
0.1775415653,0.7415332303,0.0182733286
0.2038543679,0.7096435520,0.0237738402
0.2303684612,0.6763829564,0.0304326606
0.2566910496,0.6420219070,0.0383720356
0.2824323365,0.6068338400,0.0477084077
0.3072112869,0.5710919919,0.0585498256
0.3306612567,0.5350662760,0.0709934340
0.3524354077,0.4990202512,0.0851230837
0.3722118275,0.4632082255,0.1010071002
0.3896982779,0.4278725307,0.1186962488
0.4046365033,0.3932410078,0.1382219292
0.4168060346,0.3595247334,0.1595946301
0.4260274326,0.3269160183,0.1828026706
0.4321649235,0.2955867037,0.2078112514
0.4351283879,0.2656867745,0.2345618334
0.4348746735,0.2373433071,0.2629718578
0.4314082134,0.2106597627,0.2929348140
0.4247809397,0.1857156314,0.3243206617
0.4150914959,0.1625664286,0.3569766014
0.4024837584,0.1412440391,0.3907281894
0.3871446896,0.1217573987,0.4253807823
0.3693015556,0.1040935008,0.4607212955
0.3492185487,0.0882187061,0.4965202530
0.3271928656,0.0740803341,0.5325341023
0.3035502990,0.0616085075,0.5685077633
0.2786404084,0.0507182187,0.6041773796
0.2528313421,0.0413115839,0.6392732319
0.2265043858,0.0332802472,0.6735227771
0.2000483195,0.0265078968,0.7066537696
0.1738536665,0.0208728514,0.7383974233
0.1483069183,0.0162506759,0.7684915691
0.1237848221,0.0125167850,0.7966837665
0.1006488148,0.0095489928,0.8227343236
0.0792396856,0.0072299687,0.8464191859
0.0598725459,0.0054495603,0.8675326513
