fidelity
1.00000
1.00000
0.99900
0.99700
0.99400
0.99100
0.98700
0.98300
0.97800
0.97200
0.96500
0.95800
0.95100
0.94200
0.93300
0.92300
0.91300
0.90300
0.89100
0.87900
0.86700
0.85400
0.84100
0.82700
0.81300
0.79800
0.78300
0.76800
0.75200
0.73600
0.71900
0.70300
0.68600
0.66800
0.65100
0.63300
0.61600
0.59800
0.58000
0.56200
0.54400
0.52600
0.50700
0.48900
0.47100
0.45300
0.43500
0.41700
0.40000
0.38200
0.36500
0.34800
0.33100
0.31400
0.29800
0.28200
0.26600
0.25000
0.23500
0.22000
0.20600
0.19200
0.17800
0.16500
0.15200
0.14000
0.12800
0.11700
0.10600
0.09500
0.08500
0.07500
0.06600
0.05800
0.05000
0.04200
0.03500
0.02800
0.02200
0.01700
0.01100
0.00700
0.00200
0.00100
0.00500
0.00700
0.01000
0.01200
0.01300
0.01500
0.01500
0.01600
0.01600
0.01500
0.01500
0.01400
0.01300
0.01100
0.00900
0.00700
0.00500
0.00300
0.00000
0.00300
0.00600
0.00900
0.01200
0.01500
0.01800
0.02200
0.02500
0.02800
0.03100
0.03400
0.03800
0.04000
0.04300
0.04600
0.04900
0.05100
0.05300
0.05500
0.05700
0.05800
0.05900
0.06000
0.06000
0.06000
0.06000
0.06000
0.05900
0.05700
0.05500
0.05300
0.05000
0.04700
0.04400
0.04000
0.03500
0.03000
0.02500
0.01900
0.01200
0.00500
0.00200
0.01000
0.01900
0.02800
0.03700
0.04700
0.05700
0.06800
0.08000
0.09200
0.10400
0.11700
0.13000
0.14400
0.15800
0.17200
0.18700
0.20200
0.21800
0.23400
0.25000
0.26600
0.28300
0.30000
0.31800
0.33500
0.35300
0.37100
0.38900
0.40800
0.42600
0.44500
0.46300
0.48200
0.50000
0.51900
0.53800
0.55600
0.57500
0.59300
0.61100
0.62900
0.64700
0.66500
0.68200
0.70000
0.71700
0.73300
0.74900
0.76500
0.78100
0.79600
0.81100
0.82500
0.83900
0.85200
0.86500
0.87800
0.88900
0.90100
0.91100
0.92200
0.93100
0.94000
0.94800
0.95600
0.96300
0.96900
0.97500
0.98000
0.98400
0.98800
0.99100
0.99300
0.99500
0.99600
0.99600
0.99500
0.99400
0.99200
0.99000
0.98600
0.98200
0.97800
0.97200
0.96600
0.96000
0.95200
0.94500
0.93600
0.92700
0.91700
0.90700
0.89600
0.88500
0.87300
0.86100
0.84800
0.83500
0.82100
0.80700
0.79200
0.77700
0.76200
0.74700
0.73100
0.71500
0.69800
0.68200
0.66500
0.64800
0.63000
0.61300
0.59600
0.57800
0.56100
0.54300
0.52500
0.50800
0.49000
0.47300
0.45500
0.43800
0.42100
0.40400
0.38700
0.37100
0.35400
0.33800
0.32200
0.30700
0.29100
0.27600
0.26200
0.24800
0.23400
0.22000
0.20700
0.19400
0.18200
0.17000
0.15900
0.14800
0.13700
0.12700
0.11800
0.10800
0.10000
0.09200
0.08400
0.07700
0.07000
0.06400
0.05800
0.05300
0.04800
0.04400
0.04000
0.03700
0.03400
0.03100
0.02900
0.02800
0.02600
0.02600
0.02500
0.02500
0.02500
0.02600
0.02700
0.02800
0.02900
0.03100
0.03300
0.03500
0.03800
0.04100
0.04300
0.04600
0.04900
0.05300
0.05600
0.05900
0.06300
0.06600
0.06900
0.07300
0.07600
0.07900
0.08200
0.08500
0.08800
0.09100
0.09400
0.09600
0.09800
0.10000
0.10100
0.10300
0.10400
0.10500
0.10500
0.10500
0.10500
0.10400
0.10300
0.10100
0.09900
0.09700
0.09400
0.09100
0.08700
0.08300
0.07800
0.07300
0.06700
0.06100
0.05400
0.04700
0.04000
0.03100
0.02300
0.01300
0.00400
0.00700
0.01700
0.02800
0.04000
0.05200
0.06500
0.07800
0.09200
0.10600
0.12000
0.13500
0.15000
0.16500
0.18100
0.19800
0.21400
0.23100
0.24800
0.26600
0.28400
0.30200
0.32000
0.33800
0.35700
0.37600
0.39400
0.41300
0.43200
0.45100
0.47000
0.48900
0.50800
0.52700
0.54600
0.56500
0.58400
0.60200
0.62000
0.63900
0.65600
0.67400
0.69100
0.70800
0.72500
0.74200
0.75800
0.77300
0.78800
0.80300
0.81700
0.83100
0.84500
0.85700
0.87000
0.88100
0.89200
0.90300
0.91300
0.92200
0.93100
0.93900
0.94700
0.95400
0.96000
0.96500
0.97000
0.97400
0.97700
0.98000
0.98200
0.98400
0.98400
0.98400
0.98300
0.98200
0.98000
0.97700
0.97300
0.96900
0.96400
0.95900
0.95300
0.94600
0.93900
0.93100
0.92200
0.91300
0.90300
0.89300
0.88200
0.87100
0.85900
0.84700
0.83400
0.82100
0.80700
0.79300
0.77900
0.76400
0.74900
0.73400
0.71800
0.70200
0.68600
0.67000
0.65300
0.63700
0.62000
0.60300
0.58600
0.56900
0.55200
0.53500
0.51800
0.50100
0.48400
0.46700
0.45100
0.43400
0.41800
0.40100
0.38500
0.36900
0.35400
0.33900
0.32400
0.30900
0.29400
0.28000
0.26700
0.25300
0.24000
0.22800
