(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00004,-0.01000),(0.00000,0.00000),(0.00000,0.00000),(-0.00004,-0.01000),(0.00000,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.99979,-0.00400),(0.00000,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00006,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00006,-0.01000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99973,-0.00600),(0.00000,0.00000),(-0.00015,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00008,-0.01414),(-0.00008,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00004,-0.01000),(-0.00004,-0.01000),(0.00000,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(0.99979,-0.00400),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00006,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00006,-0.01000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(0.99973,-0.00600),(-0.00015,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00008,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(-0.00008,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00006,-0.01000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.99973,-0.00600),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00008,-0.01414),(0.00000,0.00000),(-0.00008,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99967,-0.00800),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00011,-0.01414),(0.00000,0.00000),(-0.00011,-0.01414),(-0.00011,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,0.00000),(0.00000,0.00000),(-0.00014,0.00000),(-0.00014,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00006,-0.01414),(-0.00006,-0.01414),(0.00000,0.00000),(-0.00006,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99969,-0.00400),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00008,-0.01414),(0.00000,0.00000),(-0.00008,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99963,-0.00600),(-0.00025,0.00000),(0.00000,0.00000),(-0.00025,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00010,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00008,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(-0.00008,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(-0.00025,0.00000),(0.99963,-0.00600),(0.00000,0.00000),(-0.00025,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00010,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00011,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99957,-0.00800),(0.00000,0.00000),(-0.00025,0.00000),(-0.00025,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,-0.01732),(-0.00014,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00008,-0.01414),(-0.00008,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(-0.00025,0.00000),(-0.00025,0.00000),(0.00000,0.00000),(0.99963,-0.00600),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00010,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00011,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00025,0.00000),(0.00000,0.00000),(0.99957,-0.00800),(-0.00025,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00011,-0.01414),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00025,0.00000),(0.00000,0.00000),(-0.00025,0.00000),(0.99957,-0.00800),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,-0.01732),(0.00000,0.00000),(-0.00014,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99950,-0.01000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00017,-0.01732),(0.00000,0.00000),(-0.00017,-0.01732),(-0.00017,-0.01732),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00010,-0.01732),(-0.00010,-0.01732),(0.00000,0.00000),(-0.00010,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99953,-0.00600),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,-0.01732),(0.00000,0.00000),(-0.00014,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99967,-0.00800),(-0.00015,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.99967,-0.00800),(0.00000,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00017,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99980,-0.01000),(0.00000,0.00000),(-0.00015,0.00000),(-0.00015,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00024,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00014,-0.01732),(-0.00014,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(0.99967,-0.00800),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00017,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(0.99980,-0.01000),(-0.00015,0.00000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00017,-0.01732),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.00000,0.00000),(-0.00015,0.00000),(0.99980,-0.01000),(0.00000,0.00000)
(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.00000,0.00000),(0.99993,-0.01200)
