fidelity
1.00000
0.97601
0.90737
0.80339
0.67726
0.54336
0.41467
0.30080
0.20724
0.13547
0.08391
0.04917
0.02721
0.01419
0.00695
0.00319
0.00136
0.00054
0.00020
0.00007
0.00002
0.00001
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00001
0.00003
0.00007
0.00012
0.00019
0.00022
0.00016
0.00003
0.00009
0.00115
0.00494
0.01445
0.03393
0.06857
0.12344
0.20212
0.30503
0.42824
0.56311
0.69714
0.81590
0.90570
0.95624
0.96250
0.92549
0.85168
0.75131
0.63631
0.51815
0.40624
0.30708
0.22412
0.15816
0.10809
0.07166
0.04617
0.02897
0.01774
0.01062
0.00624
0.00360
0.00205
0.00115
0.00064
0.00035
0.00019
0.00011
0.00006
0.00003
0.00002
0.00001
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00001
0.00002
0.00003
0.00002
0.00001
0.00000
0.00008
0.00035
0.00089
0.00169
0.00252
0.00296
0.00255
0.00127
0.00005
0.00134
0.00930
0.02945
0.06757
0.12823
0.21308
0.31973
0.44137
0.56752
0.68572
0.78370
0.85153
0.88328
0.87764
0.83779
0.77031
0.68377
0.58721
0.48886
0.39529
0.31105
0.23864
0.17884
0.13118
0.09436
0.06669
0.04640
0.03184
0.02159
0.01449
0.00964
0.00636
0.00416
0.00271
0.00175
0.00112
0.00072
0.00045
0.00029
0.00018
0.00011
0.00007
0.00004
0.00003
0.00002
0.00001
0.00001
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00000
0.00001
0.00001
0.00001
0.00000
0.00000
0.00002
0.00009
0.00019
0.00029
0.00031
0.00022
0.00005
0.00003
0.00049
0.00176
0.00391
0.00656
0.00883
0.00959
0.00806
0.00447
0.00077
0.00077
0.00979
0.03361
0.07709
0.14269
0.22940
0.33248
0.44392
0.55369
0.65142
0.72807
0.77726
0.79603
0.78490
0.74739
0.68911
0.61672
0.53693
0.45573
0.37788
0.30671
0.24418
0.19107
0.14723
0.11194
0.08414
0.06263
0.04623
0.03389
0.02470
0.01790
0.01291
0.00926
0.00660
0.00468
0.00329
0.00230
0.00159
0.00109
0.00074
0.00050
0.00033
0.00022
0.00015
0.00010
0.00007
0.00005
0.00004
0.00003
0.00002
0.00002
0.00001
0.00001
0.00001
0.00000
0.00000
0.00000
0.00001
0.00001
0.00001
0.00002
0.00001
0.00001
0.00000
0.00000
0.00002
0.00005
0.00008
0.00009
0.00006
0.00001
0.00001
0.00015
0.00044
0.00082
0.00113
0.00116
0.00081
0.00027
0.00000
0.00066
0.00278
0.00648
0.01114
0.01546
0.01781
0.01687
0.01242
0.00592
0.00069
0.00155
0.01392
0.04260
0.09059
0.15811
0.24228
0.33739
0.43570
0.52868
0.60829
0.66811
0.70410
0.71492
0.70176
0.66787
0.61785
0.55690
0.49015
0.42214
0.35650
0.29582
0.24170
0.19485
0.15531
0.12263
0.09611
0.07488
0.05809
0.04492
0.03465
0.02667
0.02049
0.01570
0.01198
0.00910
0.00686
0.00512
0.00379
0.00276
0.00199
0.00142
0.00101
0.00071
0.00051
0.00036
0.00026
0.00018
0.00012
0.00008
0.00005
0.00003
0.00002
0.00001
0.00001
0.00002
0.00004
0.00006
0.00010
0.00012
0.00011
0.00007
0.00002
0.00000
0.00003
0.00012
0.00022
0.00027
0.00021
0.00008
0.00000
0.00014
0.00062
0.00140
0.00221
0.00269
0.00253
0.00169
0.00059
0.00000
0.00086
0.00384
0.00897
0.01542
0.02157
0.02548
0.02552
0.02115
0.01337
0.00496
0.00012
0.00374
0.02042
0.05345
0.10401
0.17073
0.24981
0.33552
0.42104
0.49941
0.56453
0.61184
0.63875
0.64476
0.63123
0.60100
0.55783
0.50586
0.44912
0.39118
0.33491
0.28242
0.23502
0.19341
0.15771
0.12770
0.10289
0.08265
0.06631
0.05321
0.04273
0.03434
0.02759
0.02213
0.01768
0.01406
0.01111
0.00873
0.00683
0.00533
0.00416
0.00324
0.00252
0.00193
0.00144
0.00103
0.00068
0.00042
0.00023
0.00011
0.00005
0.00003
0.00003
0.00006
0.00011
0.00019
0.00028
0.00034
0.00032
0.00023
0.00009
0.00000
0.00004
0.00020
0.00042
0.00055
0.00049
0.00026
0.00003
0.00009
0.00068
0.00184
0.00332
0.00460
0.00511
0.00452
0.00294
0.00108
0.00002
0.00091
0.00450
0.01076
0.01868
0.02646
0.03196
0.03335
0.02977
0.02182
0.01171
0.00302
0.00011
0.00730
0.02806
0.06420
0.11557
0.17986
0.25296
0.32955
0.40375
0.46998
0.52360
0.56137
0.58166
0.58449
0.57124
0.54434
0.50684
0.46204
0.41314
0.36300
0.31400
0.26794
0.22602
0.18891
0.15683
0.12962
0.10685
0.08798
0.07242
0.05959
0.04899
0.04023
0.03299
0.02705
0.02221
0.01831
0.01520
0.01273
0.01073
0.00907
0.00760
0.00625
0.00496
0.00374
0.00264
0.00173
0.00104
0.00059
0.00034
0.00023
0.00020
0.00025
0.00037
0.00054
0.00071
0.00080
0.00074
0.00052
0.00023
0.00002
0.00004
0.00032
0.00073
0.00105
0.00107
0.00074
0.00025
0.00000
0.00041
0.00173
0.00381
0.00613
0.00790
0.00838
0.00724
0.00479
0.00197
0.00015
0.00066
0.00435
0.01120
0.02014
0.02932
0.03648
0.03960
0.03751
0.03038
0.01984
0.00885
0.00125
0.00110
0.01191
0.03601
0.07411
0.12507
0.18612
0.25317
0.32144
0.38603
0.44247
0.48725
0.51797
0.53355
0.53414
0.52097
0.49611
0.46222
0.42217
0.37882
0.33471
0.29190
0.25186
0.21549
0.18317
0.15489
0.13040
0.10933
0.09129
0.07595
0.06303
0.05229
0.04352
0.03650
0.03099
0.02670
0.02334
0.02062
0.01825
0.01600
0.01371
0.01134
0.00894
0.00668
0.00471
0.00315
0.00207
0.00139
0.00105
0.00096
0.00105
0.00129
0.00161
0.00190
0.00202
0.00183
0.00135
0.00070
0.00017
0.00001
0.00032
0.00099
0.00170
0.00205
0.00182
0.00109
0.00028
0.00002
0.00086
0.00299
0.00608
0.00931
0.01165
0.01219
0.01062
0.00733
0.00347
0.00059
0.00025
0.00342
0.01020
0.01964
0.02990
0.03867
0.04378
0.04373
0.03822
0.02831
0.01639
0.00578
0.00020
0.00311
0.01714
0.04365
0.08253
0.13218
0.18977
0.25156
0.31333
0.37082
0.42020
0.45840
0.48343
0.49451
0.49206
0.47758
0.45332
0.42190
0.38599
0.34799
0.30981
0.27284
0.23796
0.20567
0.17623
0.14973
0.12625
0.10581
0.08841
0.07397
0.06233
0.05320
0.04623
0.04096
0.03693
0.03366
0.03068
0.02765
0.02433
0.02067
0.01683
0.01307
0.00969
0.00695
0.00494
0.00364
0.00294
0.00272
0.00287
0.00331
0.00391
0.00446
0.00470
0.00442
0.00356
0.00230
0.00101
0.00016
0.00006
0.00074
0.00185
0.00285
0.00321
0.00269
0.00153
0.00037
0.00004
0.00118
0.00397
0.00792
0.01202
0.01502
0.01589
0.01421
0.01037
0.00559
0.00156
0.00000
0.00213
0.00824
0.01757
0.02840
0.03842
0.04537
0.04750
0.04412
0.03578
0.02427
0.01231
0.00315
0.00005
0.00581
0.02238
0.05054
0.08977
0.13830
0.19322
0.25084
0.30708
0.35804
0.40038
0.43179
0.45107
0.45823
0.45421
0.44062
0.41937
0.39240
0.36149
0.32813
0.29359
0.25893
0.22514
0.19309
0.16361
0.13734
0.11477
0.09609
0.08120
0.06979
0.06134
0.05522
0.05076
0.04726
0.04409
0.04069
0.03673
0.03212
0.02702
0.02182
0.01696
0.01283
0.00967
0.00751
0.00626
0.00579
0.00595
0.00662
0.00760
0.00859
0.00921
0.00908
0.00800
0.00606
0.00369
0.00154
0.00023
0.00009
0.00101
0.00246
0.00369
0.00406
0.00335
0.00189
0.00047
0.00004
0.00134
0.00456
0.00917
0.01404
0.01776
0.01912
0.01757
0.01344
0.00796
0.00291
0.00015
0.00108
0.00619
0.01491
0.02571
0.03646
0.04491
0.04921
0.04832
0.04225
0.03212
0.02001
0.00871
0.00132
0.00078
0.00950
0.02887
0.05906
0.09892
0.14614
0.19754
0.24957
0.29877
0.34223
0.37781
0.40424
0.42104
0.42834
0.42664
0.41669
0.39935
0.37559
0.34655
0.31358
0.27823
0.24223
0.20730
0.17498
0.14644
0.12238
0.10298
0.08801
0.07690
0.06891
0.06319
0.05891
0.05524
0.05152
0.04725
0.04222
0.03654
0.03056
0.02478
0.01969
0.01562
0.01271
0.01096
0.01026
0.01047
0.01144
0.01293
0.01457
0.01585
0.01622
0.01526
0.01289
0.00945
0.00566
0.00240
0.00042
0.00006
0.00106
0.00274
0.00418
0.00463
0.00384
0.00218
0.00054
0.00004
0.00150
0.00515
0.01042
0.01605
0.02047
0.02233
0.02098
0.01669
0.01067
0.00471
0.00075
0.00032
0.00413
0.01195
0.02256
0.03408
0.04429
0.05112
0.05307
0.04952
0.04098
0.02904
0.01621
0.00557
0.00020
0.00273
0.01484
0.03703
0.06856
0.10766
0.15185
0.19841
0.24468
0.28836
0.32753
0.36073
0.38678
0.40479
0.41406
0.41415
0.40500
0.38706
0.36138
0.32964
0.29400
0.25684
0.22050
0.18692
0.15747
0.13285
0.11311
