0.001,0.001,0.037,0.009,0.002,0.556,0.001,0.027,0.000,0.052,0.080,0.000,0.000,0.035,0.017,0.003,0.001,0.016,0.008,0.040,0.029
0.000,0.000,0.004,0.025,0.024,0.487,0.002,0.010,0.004,0.107,0.028,0.005,0.005,0.125,0.013,0.006,0.006,0.006,0.059,0.000,0.004
0.002,0.001,0.001,0.023,0.081,0.346,0.001,0.019,0.029,0.112,0.007,0.025,0.057,0.090,0.011,0.043,0.029,0.025,0.004,0.004,0.000
0.002,0.006,0.004,0.083,0.115,0.183,0.009,0.016,0.098,0.038,0.003,0.010,0.053,0.063,0.010,0.033,0.079,0.039,0.014,0.048,0.000
0.001,0.006,0.001,0.193,0.016,0.093,0.010,0.002,0.087,0.033,0.004,0.003,0.016,0.081,0.002,0.008,0.097,0.034,0.141,0.075,0.013
0.000,0.009,0.009,0.051,0.000,0.084,0.004,0.019,0.044,0.043,0.003,0.021,0.011,0.087,0.003,0.001,0.103,0.035,0.201,0.067,0.107
0.000,0.003,0.004,0.009,0.000,0.090,0.000,0.036,0.004,0.023,0.027,0.049,0.002,0.030,0.009,0.010,0.097,0.021,0.164,0.063,0.291
0.001,0.003,0.012,0.002,0.066,0.049,0.000,0.017,0.002,0.010,0.025,0.003,0.001,0.002,0.006,0.014,0.016,0.005,0.104,0.046,0.522
0.003,0.000,0.022,0.002,0.148,0.001,0.001,0.014,0.000,0.008,0.002,0.000,0.000,0.002,0.001,0.004,0.000,0.002,0.006,0.024,0.686
0.001,0.011,0.009,0.022,0.069,0.010,0.004,0.027,0.009,0.009,0.001,0.007,0.010,0.000,0.001,0.014,0.001,0.001,0.039,0.035,0.618
0.000,0.005,0.005,0.013,0.010,0.034,0.011,0.006,0.016,0.008,0.006,0.003,0.064,0.002,0.016,0.129,0.025,0.002,0.058,0.062,0.440
0.000,0.009,0.006,0.002,0.017,0.023,0.003,0.001,0.041,0.002,0.001,0.001,0.136,0.016,0.036,0.149,0.051,0.015,0.002,0.043,0.344
0.000,0.002,0.041,0.036,0.094,0.001,0.001,0.035,0.031,0.073,0.003,0.004,0.068,0.046,0.035,0.053,0.018,0.018,0.001,0.013,0.327
0.003,0.001,0.002,0.043,0.257,0.016,0.001,0.026,0.024,0.118,0.002,0.025,0.000,0.031,0.016,0.001,0.007,0.005,0.008,0.006,0.304
0.000,0.000,0.001,0.006,0.241,0.156,0.004,0.015,0.000,0.149,0.001,0.014,0.002,0.012,0.002,0.000,0.007,0.001,0.077,0.009,0.208
0.000,0.009,0.007,0.001,0.058,0.346,0.005,0.022,0.002,0.090,0.001,0.010,0.001,0.031,0.021,0.011,0.039,0.001,0.116,0.031,0.087
0.001,0.008,0.011,0.015,0.002,0.436,0.011,0.018,0.001,0.003,0.008,0.015,0.000,0.084,0.010,0.001,0.142,0.002,0.082,0.022,0.022
0.000,0.001,0.009,0.076,0.002,0.430,0.006,0.003,0.060,0.002,0.016,0.004,0.001,0.057,0.007,0.001,0.135,0.010,0.092,0.002,0.000
0.002,0.000,0.003,0.129,0.001,0.413,0.003,0.017,0.075,0.000,0.023,0.019,0.024,0.008,0.019,0.010,0.046,0.032,0.056,0.001,0.017
0.001,0.000,0.033,0.034,0.000,0.427,0.002,0.034,0.065,0.004,0.027,0.001,0.084,0.011,0.034,0.064,0.006,0.040,0.009,0.000,0.037
0.000,0.003,0.010,0.019,0.004,0.413,0.003,0.018,0.036,0.028,0.057,0.003,0.064,0.016,0.035,0.050,0.031,0.002,0.080,0.002,0.010
0.001,0.007,0.013,0.039,0.005,0.366,0.007,0.011,0.006,0.006,0.137,0.005,0.007,0.005,0.022,0.011,0.049,0.012,0.188,0.008,0.001
0.000,0.015,0.015,0.001,0.000,0.344,0.007,0.024,0.001,0.009,0.148,0.016,0.002,0.028,0.011,0.003,0.032,0.032,0.106,0.027,0.066
0.002,0.001,0.003,0.005,0.025,0.299,0.001,0.007,0.006,0.099,0.075,0.034,0.002,0.074,0.009,0.016,0.038,0.016,0.010,0.024,0.140
0.002,0.000,0.002,0.006,0.140,0.168,0.000,0.002,0.001,0.149,0.038,0.011,0.009,0.081,0.016,0.074,0.015,0.001,0.007,0.008,0.176
0.001,0.000,0.002,0.001,0.205,0.038,0.000,0.033,0.018,0.121,0.030,0.026,0.034,0.090,0.030,0.029,0.021,0.000,0.001,0.001,0.199
0.001,0.004,0.008,0.076,0.057,0.001,0.003,0.017,0.072,0.070,0.029,0.016,0.050,0.128,0.020,0.030,0.082,0.019,0.003,0.003,0.191
0.000,0.005,0.002,0.069,0.009,0.002,0.010,0.010,0.064,0.061,0.002,0.012,0.044,0.127,0.005,0.081,0.102,0.032,0.002,0.072,0.182
0.001,0.006,0.022,0.001,0.043,0.000,0.016,0.016,0.036,0.010,0.015,0.009,0.046,0.062,0.002,0.050,0.051,0.047,0.043,0.155,0.240
0.003,0.000,0.048,0.023,0.018,0.018,0.006,0.025,0.004,0.002,0.060,0.001,0.002,0.004,0.012,0.004,0.025,0.039,0.080,0.149,0.382
0.001,0.000,0.009,0.049,0.011,0.038,0.002,0.005,0.002,0.001,0.081,0.007,0.006,0.002,0.014,0.011,0.001,0.018,0.001,0.120,0.520
0.001,0.000,0.012,0.009,0.002,0.053,0.000,0.009,0.004,0.004,0.087,0.002,0.002,0.006,0.009,0.017,0.003,0.012,0.031,0.131,0.482
0.000,0.005,0.019,0.011,0.015,0.039,0.003,0.024,0.000,0.021,0.030,0.009,0.002,0.028,0.009,0.001,0.050,0.014,0.113,0.175,0.300
0.000,0.015,0.017,0.029,0.023,0.014,0.005,0.006,0.013,0.017,0.009,0.003,0.037,0.134,0.004,0.052,0.160,0.020,0.034,0.124,0.175
0.003,0.006,0.003,0.068,0.009,0.008,0.010,0.014,0.083,0.047,0.005,0.022,0.061,0.174,0.019,0.022,0.159,0.017,0.010,0.023,0.124
0.001,0.004,0.008,0.078,0.060,0.022,0.003,0.020,0.067,0.100,0.040,0.051,0.043,0.087,0.054,0.050,0.075,0.011,0.005,0.003,0.098
0.000,0.001,0.022,0.013,0.180,0.102,0.001,0.016,0.009,0.137,0.055,0.005,0.048,0.055,0.034,0.076,0.027,0.006,0.001,0.021,0.086
0.000,0.000,0.005,0.013,0.078,0.256,0.000,0.006,0.002,0.157,0.084,0.000,0.019,0.080,0.014,0.050,0.000,0.001,0.000,0.036,0.082
0.000,0.001,0.005,0.005,0.011,0.366,0.007,0.013,0.002,0.066,0.166,0.021,0.005,0.043,0.006,0.012,0.007,0.030,0.005,0.036,0.071
0.003,0.010,0.005,0.007,0.007,0.424,0.014,0.015,0.001,0.016,0.196,0.015,0.002,0.006,0.006,0.006,0.025,0.027,0.053,0.040,0.035
0.000,0.009,0.030,0.007,0.001,0.460,0.000,0.003,0.006,0.045,0.112,0.004,0.007,0.015,0.011,0.010,0.011,0.007,0.131,0.014,0.004
0.000,0.005,0.027,0.021,0.004,0.439,0.001,0.019,0.019,0.076,0.042,0.007,0.045,0.019,0.029,0.078,0.001,0.004,0.031,0.004,0.008
0.001,0.001,0.008,0.057,0.023,0.362,0.000,0.029,0.083,0.020,0.019,0.035,0.070,0.027,0.050,0.028,0.007,0.027,0.013,0.000,0.019
0.000,0.002,0.000,0.149,0.009,0.285,0.000,0.005,0.084,0.001,0.017,0.000,0.038,0.053,0.024,0.004,0.112,0.025,0.049,0.004,0.000
0.002,0.008,0.008,0.096,0.001,0.273,0.002,0.002,0.022,0.012,0.012,0.002,0.001,0.093,0.000,0.004,0.185,0.006,0.100,0.034,0.001
0.001,0.008,0.015,0.025,0.000,0.284,0.019,0.013,0.001,0.035,0.004,0.011,0.003,0.082,0.009,0.004,0.103,0.003,0.163,0.063,0.055
0.000,0.002,0.006,0.004,0.082,0.197,0.003,0.006,0.000,0.046,0.004,0.032,0.000,0.034,0.013,0.003,0.030,0.002,0.163,0.043,0.195
0.001,0.002,0.007,0.014,0.195,0.057,0.000,0.011,0.000,0.100,0.001,0.007,0.001,0.012,0.003,0.001,0.006,0.004,0.052,0.013,0.374
0.000,0.001,0.029,0.014,0.159,0.003,0.000,0.036,0.028,0.085,0.000,0.011,0.004,0.019,0.001,0.002,0.005,0.011,0.016,0.011,0.449
0.001,0.000,0.019,0.011,0.076,0.013,0.003,0.025,0.029,0.012,0.000,0.010,0.054,0.020,0.013,0.092,0.010,0.022,0.016,0.030,0.390
0.002,0.009,0.000,0.009,0.003,0.046,0.004,0.007,0.027,0.002,0.006,0.003,0.101,0.003,0.012,0.193,0.000,0.024,0.007,0.064,0.369
0.001,0.013,0.008,0.017,0.012,0.039,0.014,0.005,0.039,0.007,0.008,0.006,0.076,0.014,0.017,0.035,0.001,0.011,0.028,0.045,0.449
0.001,0.004,0.032,0.033,0.148,0.003,0.003,0.010,0.015,0.031,0.001,0.002,0.007,0.004,0.014,0.011,0.000,0.003,0.001,0.029,0.531
0.000,0.001,0.004,0.005,0.233,0.012,0.000,0.008,0.004,0.034,0.004,0.006,0.005,0.001,0.001,0.003,0.009,0.001,0.011,0.022,0.504
0.000,0.001,0.011,0.005,0.047,0.113,0.001,0.025,0.004,0.055,0.019,0.017,0.002,0.018,0.002,0.004,0.026,0.002,0.107,0.031,0.347
0.003,0.000,0.013,0.003,0.010,0.162,0.001,0.041,0.002,0.056,0.006,0.034,0.001,0.072,0.003,0.005,0.077,0.002,0.170,0.052,0.162
0.001,0.009,0.004,0.086,0.004,0.163,0.011,0.012,0.035,0.021,0.002,0.012,0.001,0.060,0.003,0.002,0.166,0.006,0.173,0.047,0.041
0.001,0.012,0.001,0.110,0.016,0.199,0.009,0.008,0.085,0.020,0.013,0.004,0.031,0.033,0.001,0.003,0.114,0.033,0.138,0.029,0.000
0.001,0.005,0.000,0.059,0.052,0.292,0.005,0.012,0.061,0.023,0.013,0.026,0.049,0.052,0.007,0.067,0.045,0.053,0.003,0.018,0.016
0.001,0.002,0.006,0.016,0.025,0.410,0.002,0.008,0.051,0.057,0.015,0.006,0.043,0.071,0.019,0.037,0.013,0.030,0.029,0.002,0.006
0.002,0.001,0.009,0.027,0.001,0.477,0.000,0.012,0.020,0.094,0.053,0.008,0.001,0.039,0.017,0.011,0.002,0.004,0.073,0.022,0.004
0.000,0.003,0.034,0.021,0.002,0.498,0.001,0.046,0.008,0.002,0.137,0.005,0.001,0.005,0.006,0.002,0.020,0.013,0.010,0.031,0.017
0.000,0.013,0.028,0.010,0.009,0.482,0.013,0.032,0.004,0.006,0.140,0.009,0.001,0.001,0.006,0.010,0.004,0.035,0.001,0.018,0.030
0.001,0.004,0.015,0.012,0.110,0.340,0.007,0.007,0.001,0.071,0.126,0.010,0.014,0.019,0.016,0.055,0.001,0.014,0.002,0.016,0.034
0.000,0.001,0.012,0.003,0.157,0.154,0.005,0.004,0.001,0.145,0.120,0.005,0.033,0.032,0.050,0.055,0.001,0.007,0.007,0.026,0.047
0.002,0.000,0.001,0.050,0.045,0.060,0.002,0.008,0.064,0.127,0.070,0.007,0.072,0.096,0.095,0.016,0.027,0.001,0.003,0.019,0.065
0.000,0.000,0.001,0.035,0.002,0.033,0.000,0.011,0.064,0.034,0.026,0.002,0.063,0.190,0.051,0.072,0.168,0.013,0.004,0.019,0.076
0.000,0.002,0.001,0.009,0.005,0.033,0.003,0.025,0.005,0.018,0.005,0.032,0.040,0.163,0.006,0.093,0.167,0.020,0.051,0.036,0.120
0.001,0.018,0.019,0.005,0.000,0.043,0.013,0.050,0.010,0.014,0.003,0.024,0.002,0.042,0.013,0.018,0.115,0.015,0.120,0.088,0.246
0.000,0.004,0.038,0.035,0.001,0.045,0.005,0.004,0.003,0.022,0.017,0.007,0.006,0.038,0.023,0.005,0.035,0.006,0.034,0.109,0.407
0.001,0.000,0.018,0.025,0.000,0.045,0.003,0.005,0.002,0.051,0.062,0.002,0.011,0.031,0.020,0.007,0.007,0.017,0.011,0.123,0.463
0.001,0.000,0.006,0.004,0.022,0.028,0.001,0.011,0.007,0.010,0.105,0.002,0.005,0.005,0.008,0.003,0.010,0.059,0.041,0.145,0.380
0.000,0.000,0.004,0.033,0.080,0.004,0.000,0.005,0.021,0.005,0.039,0.000,0.030,0.035,0.005,0.036,0.015,0.061,0.029,0.177,0.269
0.001,0.004,0.020,0.103,0.001,0.000,0.006,0.015,0.077,0.026,0.014,0.000,0.038,0.086,0.003,0.023,0.046,0.031,0.004,0.134,0.222
0.001,0.018,0.016,0.079,0.004,0.002,0.012,0.031,0.074,0.080,0.001,0.025,0.060,0.062,0.017,0.013,0.031,0.019,0.003,0.062,0.210
0.001,0.000,0.004,0.001,0.157,0.005,0.005,0.039,0.006,0.104,0.011,0.049,0.033,0.074,0.011,0.068,0.030,0.006,0.001,0.026,0.208
0.002,0.003,0.004,0.003,0.128,0.085,0.002,0.011,0.002,0.107,0.011,0.011,0.015,0.122,0.013,0.049,0.055,0.003,0.006,0.003,0.234
0.000,0.001,0.002,0.009,0.008,0.182,0.000,0.004,0.000,0.145,0.037,0.000,0.004,0.097,0.013,0.010,0.058,0.009,0.005,0.031,0.238
0.000,0.000,0.000,0.001,0.012,0.226,0.000,0.008,0.001,0.040,0.117,0.007,0.001,0.037,0.007,0.004,0.053,0.013,0.109,0.039,0.137
0.001,0.008,0.000,0.004,0.009,0.273,0.008,0.001,0.003,0.009,0.138,0.015,0.004,0.004,0.011,0.019,0.054,0.001,0.250,0.005,0.010
0.001,0.004,0.019,0.004,0.001,0.309,0.020,0.021,0.027,0.005,0.108,0.001,0.048,0.002,0.018,0.087,0.033,0.004,0.121,0.006,0.007
0.002,0.000,0.052,0.055,0.002,0.325,0.010,0.039,0.053,0.002,0.090,0.018,0.051,0.000,0.029,0.077,0.015,0.015,0.035,0.002,0.026
0.000,0.000,0.007,0.108,0.021,0.379,0.002,0.013,0.090,0.003,0.050,0.014,0.043,0.003,0.039,0.025,0.005,0.026,0.020,0.006,0.013
0.000,0.000,0.003,0.057,0.029,0.486,0.000,0.009,0.040,0.002,0.021,0.006,0.001,0.034,0.019,0.007,0.108,0.007,0.023,0.004,0.000
0.002,0.000,0.009,0.002,0.011,0.562,0.001,0.005,0.016,0.002,0.010,0.002,0.001,0.061,0.001,0.004,0.112,0.001,0.055,0.010,0.002
0.001,0.019,0.006,0.003,0.054,0.472,0.006,0.001,0.005,0.022,0.004,0.001,0.000,0.024,0.011,0.001,0.044,0.001,0.090,0.027,0.024
0.002,0.004,0.003,0.024,0.221,0.235,0.008,0.006,0.002,0.091,0.008,0.014,0.001,0.019,0.003,0.002,0.020,0.002,0.049,0.019,0.089
0.000,0.003,0.016,0.051,0.168,0.069,0.002,0.029,0.017,0.185,0.010,0.035,0.000,0.055,0.000,0.001,0.002,0.003,0.011,0.012,0.149
0.000,0.001,0.025,0.002,0.113,0.008,0.000,0.032,0.041,0.105,0.003,0.035,0.062,0.076,0.022,0.043,0.008,0.025,0.007,0.010,0.187
0.001,0.000,0.001,0.010,0.074,0.002,0.001,0.001,0.034,0.004,0.001,0.006,0.097,0.012,0.024,0.159,0.047,0.047,0.034,0.018,0.241
0.000,0.000,0.005,0.020,0.006,0.022,0.002,0.003,0.035,0.003,0.008,0.004,0.040,0.004,0.019,0.069,0.055,0.013,0.099,0.025,0.381
0.000,0.011,0.004,0.012,0.011,0.015,0.017,0.002,0.026,0.008,0.013,0.002,0.005,0.008,0.004,0.013,0.041,0.003,0.037,0.026,0.569
0.001,0.004,0.011,0.000,0.094,0.007,0.001,0.000,0.013,0.002,0.001,0.001,0.000,0.010,0.003,0.020,0.003,0.002,0.014,0.040,0.644
0.001,0.001,0.016,0.004,0.047,0.011,0.001,0.011,0.010,0.002,0.007,0.008,0.000,0.006,0.005,0.020,0.003,0.001,0.022,0.056,0.579
0.001,0.000,0.045,0.002,0.024,0.035,0.001,0.040,0.005,0.002,0.031,0.022,0.004,0.022,0.004,0.004,0.062,0.005,0.088,0.052,0.427
0.001,0.000,0.002,0.065,0.007,0.027,0.001,0.025,0.021,0.020,0.004,0.022,0.004,0.034,0.002,0.003,0.081,0.017,0.193,0.058,0.219
0.001,0.005,0.004,0.119,0.017,0.042,0.000,0.011,0.064,0.027,0.003,0.010,0.036,0.032,0.004,0.004,0.069,0.037,0.203,0.082,0.060
0.002,0.012,0.002,0.031,0.076,0.099,0.014,0.002,0.075,0.078,0.001,0.010,0.062,0.053,0.005,0.042,0.040,0.041,0.046,0.110,0.009
0.001,0.003,0.000,0.054,0.082,0.204,0.001,0.000,0.018,0.126,0.002,0.009,0.025,0.093,0.003,0.054,0.063,0.027,0.023,0.053,0.005
0.001,0.003,0.002,0.030,0.071,0.346,0.002,0.002,0.025,0.095,0.013,0.006,0.000,0.117,0.003,0.025,0.044,0.009,0.056,0.015,0.008
0.002,0.002,0.010,0.010,0.023,0.485,0.001,0.031,0.000,0.067,0.036,0.031,0.000,0.046,0.004,0.013,0.003,0.001,0.025,0.027,0.031
0.001,0.002,0.051,0.007,0.006,0.542,0.000,0.041,0.002,0.003,0.073,0.008,0.003,0.006,0.004,0.000,0.009,0.007,0.010,0.021,0.020
0.002,0.003,0.011,0.009,0.065,0.445,0.007,0.006,0.001,0.004,0.130,0.005,0.004,0.006,0.006,0.041,0.012,0.004,0.012,0.024,0.006
