,0
0,0.0
1,0.0100000000000003
2,0.01989531434889123
3,0.029677721140472055
4,0.03933924628386881
5,0.04887217628451105
6,0.05826907040540616
7,0.06752277219199676
8,0.07662642034525466
9,0.08557345892904485
10,0.09435764689918824
11,0.10297306694305333
12,0.1114141336199169
13,0.11967560079374961
14,0.12775256835149937
15,0.13564048820135713
16,0.14333516954690584
17,0.1508327834344513
18,0.1581298665722382
19,0.1652233244216326
20,0.17211043356172412
21,0.17878884333015763
22,0.1852565767443366
23,0.1915120307084553
24,0.19755397551310938
25,0.2033815536354953
26,0.20899427784945254
27,0.2143920286558051
28,0.2195750510446355
29,0.2245439506022697
30,0.2292996889768544
31,0.2338435787174796
32,0.2381772775028304
33,0.24230278177633946
34,0.2462224198057645
35,0.24993884418601617
36,0.2534550238049244
37,0.25677423529244625
38,0.2599000539745856
39,0.2628363443540162
40,0.26558725014007256
41,0.2681571838513922
42,0.2705508160150696
43,0.27277306398669976
44,0.2748290804161636
45,0.27672424138442375
46,0.2784641342369675
47,0.28005454513984973
48,0.28150144638455155
49,0.2828109834680791
50,0.2839894619748935
51,0.2850433342873602
52,0.2859791861514728
53,0.28680372312460434
54,0.2875237569319979
55,0.2881461917586125
56,0.2886780105027949
57,0.2891262610180588
58,0.2894980423690084
59,0.28980049112715955
60,0.2900407677320798
61,0.29022604294288795
62,0.2903634844047401
63,0.29046024335445614
64,0.29052344148895076
65,0.290560158019578
66,0.2905774169349228
67,0.290408669866325
68,0.2905813069708189
69,0.290581598671798
70,0.29058973024437273
71,0.2906122672974205
72,0.2906556493509276
73,0.29072617913272714
74,0.29083001223896593
75,0.29097314717414724
76,0.29116141578572463
77,0.291400474107328
78,0.2916957936237927
79,0.292052652970238
80,0.2924761300764995
81,0.29297109476726874
82,0.2935422018273315
83,0.2941938845403273
84,0.2949303487084751
85,0.2957555671597308
86,0.2966732747478579
87,0.29768696384991206
88,0.2987998803646569
89,0.30001502021444765
90,0.30133512635215004
91,0.3027626862736905
92,0.3042999300358782
93,0.3059488287781892
94,0.30771109374626904
95,0.3095881758139851
96,0.3115812654999539
97,0.31369129347357777
