,0
0,0.0
1,0.0016999999999998481
2,0.003397109999999741
3,0.0050913349129994715
4,0.00678267964364718
5,0.008471149088252916
6,0.010156748134802884
7,0.011839481662973496
8,0.013519354544146545
9,0.015196371641421314
10,0.01687053780963069
11,0.018541857895354213
12,0.020210336736931997
13,0.02187597916447894
14,0.023538789999899168
15,0.025198774056899152
16,0.0268559361410022
17,0.028510281049562533
18,0.03016181357177825
19,0.031810538488706325
20,0.033456460573275434
21,0.035099584590300534
22,0.03673991529649708
23,0.03837745744049275
24,0.040012215762843695
25,0.04164419499604657
26,0.04327339986455326
27,0.0448998350847832
28,0.046523505365138745
29,0.04814441540601804
30,0.04976256989982778
31,0.05137797353099788
32,0.05299063097599492
33,0.054600546903335795
34,0.0562077259736001
35,0.057812172839444884
36,0.05941389214561757
37,0.061012888528969876
38,0.0626091666184705
39,0.06420273103521916
40,0.0657935863924593
41,0.0673817372955921
42,0.06896718834218932
43,0.07054994412200756
44,0.07213000921699982
45,0.0737073882013309
46,0.07528208564138873
47,0.07685410609579837
48,0.07842345411543555
49,0.0799901342434391
50,0.08155415101522516
51,0.08311550895849916
52,0.08467421259326942
53,0.08623026643186095
54,0.08778367497892688
55,0.08933444273146292
56,0.09088257417881974
57,0.09242807380271566
58,0.09397094607725114
59,0.09551119546891954
60,0.09704882643662247
61,0.09858384343168027
62,0.10011625089784638
63,0.10164605327132008
64,0.10317325498075887
65,0.10469786044729149
66,0.10621987408453107
67,0.1077393002985872
68,0.10925614348807965
69,0.11077040804414977
70,0.11228209835047467
71,0.11379121878327861
72,0.11529777371134675
73,0.1168017674960372
74,0.11830320449129396
75,0.11980208904365879
76,0.12129842549228417
77,0.12279221816894718
78,0.12428347139806026
79,0.12577218949668353
80,0.12725837677453902
81,0.12874203753402227
82,0.1302231760702142
83,0.13170179667089502
84,0.13317790361655452
85,0.1346515011804063
86,0.13612259362839954
87,0.13759118521923103
88,0.13905728020435806
89,0.14052088282801053
90,0.14198199732720296
91,0.1434406279317468
92,0.1448967788642627
93,0.1463504543401933
94,0.14780165856781527
95,0.14925039574824978
96,0.15069667007547782
97,0.15214048573634958
98,0.1535818469105978
99,0.15502075777084973
100,0.15645722248263919
101,0.15789124520441872
102,0.15932283008757137
103,0.1607519812764225
104,0.16217870290825268
105,0.16360299911330858
106,0.165024874014816
107,0.1664443317289909
108,0.1678613763650517
109,0.1692760120252309
110,0.1706882428047878
111,0.17209807279201939
112,0.17350550606827309
113,0.17491054670795683
114,0.17631319877855323
115,0.17771346634062996
116,0.17911135344785062
117,0.18050686414698935
118,0.18190000247793928
119,0.18329077247372655
120,0.18467917816052123
121,0.18606522355764823
122,0.1874489126776003
123,0.1888302495260482
124,0.1902092381018536
125,0.19158588239708033
126,0.19296018639700493
127,0.19433215408012983
128,0.19570178941819388
129,0.19706909637618295
130,0.1984340789123434
131,0.19979674097819244
132,0.2011570865185293
133,0.20251511947144754
134,0.20387084376834594
135,0.20522426333393967
136,0.206575382086272
137,0.20792420393672542
138,0.20927073279003297
139,0.21061497254428965
140,0.21195692709096425
141,0.21329660031490963
142,0.21463399609437417
143,0.21596911830101373
144,0.21730197079990202
145,0.21863255744954216
146,0.21996088210187778
147,0.22128694860230433
148,0.22261076078968026
149,0.2239323224963376
150,0.22525163754809377
151,0.22656870976426197
152,0.22788354295766278
153,0.2291961409346347
154,0.23050650749504592
155,0.23181464643230423
156,0.23312056153336927
157,0.23442425657876287
158,0.23572573534257932
