0.0050932543,0.0149213379,0.0187349826,0.0153679412,0.0423861694,0.0553780837,0.0050843393,0.0112109791,0.0123927438
0.0046120525,0.0129410023,0.0157305030,0.0158117761,0.0416250359,0.0526708443,0.0057074748,0.0119674717,0.0128316299
0.0041318433,0.0111289327,0.0131255948,0.0161740364,0.0406943633,0.0499564233,0.0063711960,0.0127157126,0.0132452910
0.0036591626,0.0094840951,0.0108781778,0.0164501508,0.0396092659,0.0472523392,0.0070739766,0.0134503359,0.0136321500
0.0031999950,0.0080032577,0.0089492249,0.0166367315,0.0383858921,0.0445744801,0.0078138189,0.0141660688,0.0139908798
0.0027596937,0.0066813081,0.0073027148,0.0167316157,0.0370411224,0.0419370897,0.0085882630,0.0148577982,0.0143204038
0.0023429184,0.0055115650,0.0059055593,0.0167338845,0.0355922773,0.0393527759,0.0093944022,0.0155206321,0.0146198936
0.0019535934,0.0044860808,0.0047275094,0.0166438578,0.0340568385,0.0368325392,0.0102289057,0.0161499565,0.0148887632
0.0015948837,0.0035959288,0.0037410428,0.0164630679,0.0324521894,0.0343858183,0.0110880479,0.0167414874,0.0151266615
0.0012691883,0.0028314726,0.0029212376,0.0161942116,0.0307953762,0.0320205499,0.0119677429,0.0172913156,0.0153334621
0.0009781512,0.0021826142,0.0022456347,0.0158410838,0.0291028932,0.0297432413,0.0128635851,0.0177959455,0.0155092516
0.0007226854,0.0016390188,0.0016940932,0.0154084944,0.0273904943,0.0275590517,0.0137708937,0.0182523261,0.0156543164
0.0005030115,0.0011903149,0.0012486405,0.0149021696,0.0256730309,0.0254718823,0.0146847620,0.0186578757,0.0157691274
0.0003187067,0.0008262690,0.0008933194,0.0143286424,0.0239643186,0.0234844699,0.0156001084,0.0190104986,0.0158543252
0.0001687636,0.0005369351,0.0006140361,0.0136951324,0.0222770299,0.0215984857,0.0165117311,0.0193085948,0.0159107032
0.0000516556,0.0003127785,0.0003984089,0.0130094189,0.0206226157,0.0198146346,0.0174143631,0.0195510623,0.0159391912
0.0000345916,0.0001447762,0.0002356207,0.0122797104,0.0190112518,0.0181327546,0.0183027280,0.0197372936,0.0159408383
0.0000923259,0.0000244937,0.0001162762,0.0115145115,0.0174518101,0.0165519161,0.0191715956,0.0198671647,0.0159167962
0.0001241924,0.0000558594,0.0000322648,0.0107224905,0.0159518531,0.0150705166,0.0200158362,0.0199410189,0.0158683025
0.0001330582,0.0001033930,0.0000233699,0.0099123510,0.0145176492,0.0136863744,0.0208304731,0.0199596456,0.0157966645
0.0001219383,0.0001245186,0.0000565530,0.0090927071,0.0131542064,0.0123968159,0.0216107323,0.0199242535,0.0157032437
0.0000939243,0.0001249463,0.0000722938,0.0082719671,0.0118653223,0.0111987591,0.0223520892,0.0198364406,0.0155894410
0.0000521187,0.0001096955,0.0000747927,0.0074582248,0.0106536486,0.0100887916,0.0230503109,0.0196981607,0.0154566826
0.0000004266,0.0000831173,0.0000675402,0.0066591612,0.0095207661,0.0090632424,0.0237014951,0.0195116867,0.0153064069
0.0000607652,0.0000489257,0.0000534079,0.0058819574,0.0084672694,0.0081182476,0.0243021033,0.0192795725,0.0151400525
0.0001261040,0.0000102369,0.0000347310,0.0051332198,0.0074928580,0.0072498110,0.0248489899,0.0190046133,0.0149590468
0.0001938446,0.0000303865,0.0000133834,0.0044189171,0.0065964319,0.0064538572,0.0253394248,0.0186898054,0.0147647968
0.0002616165,0.0000708872,0.0000091553,0.0037443309,0.0057761894,0.0057262798,0.0257711124,0.0183383058,0.0145586791
0.0003273033,0.0001096626,0.0000317394,0.0031140190,0.0050297256,0.0050629831,0.0261422032,0.0179533922,0.0143420332
0.0003890616,0.0001455134,0.0000535039,0.0025317917,0.0043541294,0.0044599185,0.0264513014,0.0175384242,0.0141161538
0.0004453323,0.0001775924,0.0000738171,0.0020007003,0.0037460777,0.0039131156,0.0266974670,0.0170968061,0.0138822856
0.0004948461,0.0002053548,0.0000922401,0.0015230372,0.0032019255,0.0034187081,0.0268802117,0.0166319514,0.0136416184
0.0005366223,0.0002285107,0.0001084902,0.0011003481,0.0027177912,0.0029729555,0.0269994919,0.0161472496,0.0133952832
0.0005699613,0.0002469801,0.0001224107,0.0007334531,0.0022896350,0.0025722594,0.0270556952,0.0156460355,0.0131443493
0.0005944338,0.0002608520,0.0001339439,0.0004224778,0.0019133313,0.0022131778,0.0270496242,0.0151315614,0.0128898225
0.0006098637,0.0002703465,0.0001431094,0.0001668926,0.0015847337,0.0018924336,0.0269824753,0.0146069722,0.0126326432
0.0006163090,0.0002757813,0.0001499844,0.0000344416,0.0012997324,0.0016069222,0.0268558156,0.0140752835,0.0123736863
0.0006140390,0.0002775422,0.0001546887,0.0001832212,0.0010543038,0.0013537145,0.0266715553,0.0135393628,0.0121137606
0.0006035092,0.0002760576,0.0001573717,0.0002816438,0.0008445533,0.0011300584,0.0264319190,0.0130019140,0.0118536102
0.0005853356,0.0002717769,0.0001582016,0.0003323484,0.0006667497,0.0009333784,0.0261394141,0.0124654645,0.0115939147
0.0005602670,0.0002651529,0.0001573571,0.0003383531,0.0005173536,0.0007612724,0.0257967987,0.0119323559,0.0113352910
0.0005291578,0.0002566272,0.0001550212,0.0003029924,0.0003930380,0.0006115082,0.0254070474,0.0114047371,0.0110782954
0.0004929411,0.0002466199,0.0001513756,0.0002298533,0.0002907040,0.0004820182,0.0249733175,0.0108845601,0.0108234254
0.0004526027,0.0002355209,0.0001465975,0.0001227136,0.0002074894,0.0003708926,0.0244989148,0.0103735789,0.0105711223
0.0004091558,0.0002236845,0.0001408562,0.0000145190,0.0001407732,0.0002763731,0.0239872591,0.0098733499,0.0103217739
0.0003636183,0.0002114266,0.0001343121,0.0001778647,0.0000881755,0.0001968450,0.0234418516,0.0093852348,0.0100757170
0.0003169912,0.0001990228,0.0001271148,0.0003633269,0.0000475529,0.0001308293,0.0228662422,0.0089104058,0.0098332407
0.0002702397,0.0001867090,0.0001194033,0.0005669425,0.0000169914,0.0000769744,0.0222639987,0.0084498516,0.0095945892
0.0002242766,0.0001746825,0.0001113054,0.0007848289,0.0000052040,0.0000340481,0.0216386776,0.0080043852,0.0093599647
0.0001799484,0.0001631045,0.0001029382,0.0010132262,0.0000205213,0.0000009288,0.0209937966,0.0075746532,0.0091295306
0.0001380230,0.0001521030,0.0000944086,0.0012485342,0.0000302555,0.0000234022,0.0203328090,0.0071611455,0.0089034146
0.0000991815,0.0001417765,0.0000858140,0.0014873445,0.0000355238,0.0000398690,0.0196590808,0.0067642061,0.0086817115
0.0000640108,0.0001321970,0.0000772433,0.0017264676,0.0000372805,0.0000493087,0.0189758697,0.0063840441,0.0084644862
0.0000329999,0.0001234143,0.0000687774,0.0019629548,0.0000363333,0.0000524793,0.0182863064,0.0060207451,0.0082517766
0.0000065377,0.0001154593,0.0000604903,0.0021941150,0.0000333589,0.0000500664,0.0175933787,0.0056742832,0.0080435962
0.0000150869,0.0001083470,0.0000524503,0.0024175270,0.0000289183,0.0000426902,0.0168999178,0.0053445322,0.0078399369
0.0000316829,0.0001020802,0.0000447203,0.0026310467,0.0000234712,0.0000309120,0.0162085868,0.0050312771,0.0076407715
0.0000431539,0.0000966514,0.0000373591,0.0028328108,0.0000173901,0.0000152401,0.0155218720,0.0047342253,0.0074460560
0.0000494927,0.0000920457,0.0000304217,0.0030212354,0.0000109728,0.0000038643,0.0148420764,0.0044530174,0.0072557321
0.0000507752,0.0000882422,0.0000239603,0.0031950121,0.0000044542,0.0000259826,0.0141713149,0.0041872370,0.0070697291
0.0000471528,0.0000852156,0.0000180246,0.0033531003,0.0000019829,0.0000507330,0.0135115121,0.0039364209,0.0068879659
0.0000388448,0.0000829375,0.0000126621,0.0034947165,0.0000081991,0.0000777670,0.0128644018,0.0037000676,0.0067103533
0.0000261298,0.0000813769,0.0000079190,0.0036193215,0.0000140898,0.0001067649,0.0122315281,0.0034776460,0.0065367952
0.0000093362,0.0000805007,0.0000038397,0.0037266055,0.0000195781,0.0001374325,0.0116142485,0.0032686028,0.0063671906
0.0000111661,0.0000802741,0.0000004676,0.0038164717,0.0000246094,0.0001694974,0.0110137383,0.0030723695,0.0062014349
0.0000349751,0.0000806603,0.0000021555,0.0038890183,0.0000291462,0.0002027069,0.0104309959,0.0028883688,0.0060394211
0.0000616653,0.0000816209,0.0000039890,0.0039445198,0.0000331639,0.0002368247,0.0098668499,0.0027160200,0.0058810416
0.0000907963,0.0000831152,0.0000049939,0.0039834079,0.0000366485,0.0002716293,0.0093219667,0.0025547437,0.0057261884
0.0001219207,0.0000851001,0.0000051327,0.0040062522,0.0000395935,0.0003069118,0.0087968587,0.0024039664,0.0055747549
0.0001545913,0.0000875302,0.0000043701,0.0040137407,0.0000419985,0.0003424744,0.0082918939,0.0022631236,0.0054266362
0.0001883682,0.0000903570,0.0000026731,0.0040066610,0.0000438679,0.0003781293,0.0078073051,0.0021316632,0.0052817304
0.0002228245,0.0000935293,0.0000000115,0.0039858819,0.0000452103,0.0004136974,0.0073432000,0.0020090478,0.0051399386
0.0002575519,0.0000969931,0.0000036418,0.0039523355,0.0000460380,0.0004490074,0.0068995710,0.0018947567,0.0050011657
0.0002921650,0.0001006913,0.0000083105,0.0039070010,0.0000463669,0.0004838957,0.0064763060,0.0017882873,0.0048653211
0.0003263051,0.0001045644,0.0000140138,0.0038508891,0.0000462161,0.0005182056,0.0060731980,0.0016891564,0.0047323187
0.0003596433,0.0001085504,0.0000207667,0.0037850272,0.0000456086,0.0005517870,0.0056899552,0.0015969009,0.0046020772
0.0003918825,0.0001125858,0.0000285792,0.0037104466,0.0000445709,0.0005844965,0.0053262110,0.0015110784,0.0044745207
0.0004227594,0.0001166054,0.0000374559,0.0036281706,0.0000431335,0.0006161977,0.0049815334,0.0014312671,0.0043495781
0.0004520449,0.0001205438,0.0000473956,0.0035392041,0.0000413307,0.0006467607,0.0046554340,0.0013570659,0.0042271837
0.0004795443,0.0001243354,0.0000583909,0.0034445244,0.0000392008,0.0006760630,0.0043473768,0.0012880944,0.0041072770
0.0005050977,0.0001279160,0.0000704281,0.0033450733,0.0000367855,0.0007039894,0.0040567863,0.0012239920,0.0039898026
0.0005285784,0.0001312230,0.0000834867,0.0032417506,0.0000341305,0.0007304324,0.0037830553,0.0011644182,0.0038747099
0.0005498922,0.0001341965,0.0000975394,0.0031354090,0.0000312842,0.0007552929,0.0035255521,0.0011090510,0.0037619533
0.0005689754,0.0001367802,0.0001125521,0.0030268494,0.0000282982,0.0007784802,0.0032836271,0.0010575873,0.0036514918
0.0005857934,0.0001389226,0.0001284834,0.0029168184,0.0000252258,0.0007999126,0.0030566188,0.0010097412,0.0035432886
0.0006003381,0.0001405771,0.0001452853,0.0028060060,0.0000221221,0.0008195180,0.0028438596,0.0009652442,0.0034373109
0.0006126257,0.0001417032,0.0001629027,0.0026950442,0.0000190427,0.0008372336,0.0026446805,0.0009238438,0.0033335299
0.0006226947,0.0001422673,0.0001812742,0.0025845072,0.0000160435,0.0008530070,0.0024584155,0.0008853029,0.0032319200
0.0006306024,0.0001422426,0.0002003318,0.0024749113,0.0000131791,0.0008667959,0.0022844059,0.0008493993,0.0031324587
0.0006364236,0.0001416103,0.0002200017,0.0023667162,0.0000105029,0.0008785684,0.0021220036,0.0008159247,0.0030351262
0.0006402471,0.0001403592,0.0002402046,0.0022603267,0.0000080655,0.0008883034,0.0019705737,0.0007846844,0.0029399052
0.0006421737,0.0001384865,0.0002608561,0.0021560946,0.0000059143,0.0008959903,0.0018294976,0.0007554961,0.0028467803
0.0006423137,0.0001359973,0.0002818676,0.0020543209,0.0000040927,0.0009016291,0.0016981747,0.0007281898,0.0027557380
0.0006407849,0.0001329049,0.0003031464,0.0019552590,0.0000026394,0.0009052305,0.0015760241,0.0007026069,0.0026667659
0.0006377101,0.0001292301,0.0003245969,0.0018591176,0.0000015879,0.0009068151,0.0014624861,0.0006785998,0.0025798528
0.0006332154,0.0001250013,0.0003461210,0.0017660633,0.0000009659,0.0009064140,0.0013570235,0.0006560311,0.0024949880
0.0006274285,0.0001202540,0.0003676188,0.0016762246,0.0000007949,0.0009040678,0.0012591214,0.0006347736,0.0024121614
0.0006204769,0.0001150298,0.0003889897,0.0015896942,0.0000010901,0.0008998262,0.0011682889,0.0006147093,0.0023313629
0.0006124866,0.0001093761,0.0004101330,0.0015065333,0.0000018600,0.0008937480,0.0010840583,0.0005957291,0.0022525823
0.0006035810,0.0001033452,0.0004309483,0.0014267740,0.0000031065,0.0008858997,0.0010059855,0.0005777326,0.0021758091
0.0005938794,0.0000969936,0.0004513372,0.0013504226,0.0000048251,0.0008763560,0.0009336500,0.0005606274,0.0021010321
0.0005834968,0.0000903810,0.0004712030,0.0012774628,0.0000070048,0.0008651980,0.0008666543,0.0005443289,0.0020282393
0.0005725423,0.0000835693,0.0004904523,0.0012078586,0.0000096285,0.0008525132,0.0008046235,0.0005287596,0.0019574176
0.0005611196,0.0000766221,0.0005089952,0.0011415564,0.0000126735,0.0008383945,0.0007472048,0.0005138493,0.0018885532
0.0005493256,0.0000696035,0.0005267461,0.0010784884,0.0000161118,0.0008229394,0.0006940669,0.0004995339,0.0018216306
0.0005372507,0.0000625772,0.0005436245,0.0010185743,0.0000199106,0.0008062494,0.0006448990,0.0004857559,0.0017566332
0.0005249785,0.0000556056,0.0005595553,0.0009617238,0.0000240331,0.0007884288,0.0005994101,0.0004724635,0.0016935429
0.0005125855,0.0000487494,0.0005744694,0.0009078384,0.0000284388,0.0007695844,0.0005573285,0.0004596103,0.0016323402
0.0005001415,0.0000420662,0.0005883042,0.0008568135,0.0000330845,0.0007498244,0.0005184004,0.0004471551,0.0015730041
0.0004877094,0.0000356105,0.0006010041,0.0008085396,0.0000379249,0.0007292574,0.0004823895,0.0004350617,0.0015155119
0.0004753457,0.0000294326,0.0006125204,0.0007629043,0.0000429130,0.0007079922,0.0004490757,0.0004232980,0.0014598395
0.0004631002,0.0000235783,0.0006228119,0.0007197930,0.0000480013,0.0006861366,0.0004182546,0.0004118364,0.0014059613
0.0004510168,0.0000180882,0.0006318451,0.0006790905,0.0000531420,0.0006637969,0.0003897363,0.0004006529,0.0013538503
0.0004391335,0.0000129978,0.0006395941,0.0006406818,0.0000582879,0.0006410772,0.0003633447,0.0003897272,0.0013034780
0.0004274829,0.0000083370,0.0006460405,0.0006044529,0.0000633929,0.0006180789,0.0003389167,0.0003790418,0.0012548144
0.0004160923,0.0000041298,0.0006511738,0.0005702918,0.0000684125,0.0005948998,0.0003163015,0.0003685825,0.0012078285
0.0004049843,0.0000003945,0.0006549908,0.0005380888,0.0000733046,0.0005716341,0.0002953593,0.0003583376,0.0011624879
0.0003941770,0.0000028566,0.0006574959,0.0005077369,0.0000780295,0.0005483716,0.0002759611,0.0003482977,0.0011187592
0.0003836845,0.0000056168,0.0006587005,0.0004791327,0.0000825506,0.0005251972,0.0002579879,0.0003384552,0.0010766079
0.0003735169,0.0000078849,0.0006586227,0.0004521764,0.0000868349,0.0005021912,0.0002413298,0.0003288047,0.0010359988
0.0003636810,0.0000096651,0.0006572874,0.0004267721,0.0000908524,0.0004794282,0.0002258853,0.0003193422,0.0009968957
0.0003541807,0.0000109667,0.0006547253,0.0004028279,0.0000945776,0.0004569775,0.0002115610,0.0003100650,0.0009592617
0.0003450167,0.0000118035,0.0006509731,0.0003802561,0.0000979882,0.0004349026,0.0001982709,0.0003009714,0.0009230595
0.0003361876,0.0000121937,0.0006460725,0.0003589734,0.0001010665,0.0004132614,0.0001859357,0.0002920609,0.0008882511
0.0003276894,0.0000121592,0.0006400703,0.0003389006,0.0001037984,0.0003921059,0.0001744825,0.0002833334,0.0008547984
0.0003195163,0.0000117255,0.0006330172,0.0003199630,0.0001061737,0.0003714822,0.0001638441,0.0002747897,0.0008226628
0.0003116609,0.0000109207,0.0006249678,0.0003020901,0.0001081863,0.0003514308,0.0001539588,0.0002664309,0.0007918057
0.0003041140,0.0000097755,0.0006159802,0.0002852153,0.0001098336,0.0003319866,0.0001447697,0.0002582581,0.0007621884
0.0002968654,0.0000083225,0.0006061149,0.0002692764,0.0001111164,0.0003131786,0.0001362246,0.0002502730,0.0007337724
0.0002899036,0.0000065955,0.0005954346,0.0002542149,0.0001120389,0.0002950310,0.0001282753,0.0002424771,0.0007065191
0.0002832162,0.0000046295,0.0005840040,0.0002399762,0.0001126084,0.0002775624,0.0001208777,0.0002348719,0.0006803902
0.0002767903,0.0000024598,0.0005718887,0.0002265095,0.0001128347,0.0002607868,0.0001139911,0.0002274587,0.0006553478
0.0002706121,0.0000001217,0.0005591549,0.0002137673,0.0001127302,0.0002447135,0.0001075781,0.0002202387,0.0006313543
0.0002646676,0.0000023497,0.0005458693,0.0002017056,0.0001123095,0.0002293472,0.0001016042,0.0002132128,0.0006083726
0.0002589425,0.0000049203,0.0005320983,0.0001902833,0.0001115890,0.0002146890,0.0000960379,0.0002063817,0.0005863662
0.0002534221,0.0000075570,0.0005179075,0.0001794626,0.0001105866,0.0002007357,0.0000908499,0.0001997457,0.0005652990
0.0002480921,0.0000102282,0.0005033616,0.0001692084,0.0001093215,0.0001874811,0.0000860134,0.0001933047,0.0005451356
0.0002429379,0.0000129037,0.0004885238,0.0001594882,0.0001078137,0.0001749156,0.0000815036,0.0001870583,0.0005258413
0.0002379452,0.0000155556,0.0004734556,0.0001502721,0.0001060842,0.0001630270,0.0000772979,0.0001810057,0.0005073822
0.0002331000,0.0000181579,0.0004582166,0.0001415322,0.0001041540,0.0001518003,0.0000733751,0.0001751457,0.0004897250
0.0002283888,0.0000206868,0.0004428640,0.0001332430,0.0001020446,0.0001412185,0.0000697160,0.0001694768,0.0004728373
0.0002237983,0.0000231211,0.0004274523,0.0001253809,0.0000997771,0.0001312629,0.0000663027,0.0001639969,0.0004566874
0.0002193159,0.0000254417,0.0004120336,0.0001179240,0.0000973725,0.0001219129,0.0000631186,0.0001587039,0.0004412446
0.0002149295,0.0000276323,0.0003966570,0.0001108521,0.0000948513,0.0001131466,0.0000601485,0.0001535950,0.0004264789
0.0002106277,0.0000296788,0.0003813686,0.0001041464,0.0000922332,0.0001049413,0.0000573785,0.0001486673,0.0004123612
0.0002063999,0.0000315696,0.0003662112,0.0000977894,0.0000895374,0.0000972734,0.0000547954,0.0001439175,0.0003988634
0.0002022359,0.0000332957,0.0003512248,0.0000917650,0.0000867819,0.0000901186,0.0000523872,0.0001393420,0.0003859580
0.0001981268,0.0000348501,0.0003364460,0.0000860581,0.0000839838,0.0000834524,0.0000501428,0.0001349371,0.0003736187
0.0001940641,0.0000362282,0.0003219080,0.0000806544,0.0000811592,0.0000772501,0.0000480519,0.0001306987,0.0003618200
0.0001900403,0.0000374273,0.0003076411,0.0000755406,0.0000783230,0.0000714871,0.0000461048,0.0001266225,0.0003505369
0.0001860487,0.0000384468,0.0002936723,0.0000707040,0.0000754888,0.0000661390,0.0000442926,0.0001227042,0.0003397459
0.0001820834,0.0000392879,0.0002800255,0.0000661329,0.0000726693,0.0000611818,0.0000426073,0.0001189390,0.0003294239
0.0001781395,0.0000399533,0.0002667214,0.0000618157,0.0000698757,0.0000565918,0.0000410409,0.0001153223,0.0003195488
0.0001742128,0.0000404472,0.0002537782,0.0000577417,0.0000671182,0.0000523460,0.0000395865,0.0001118492,0.0003100993
0.0001702999,0.0000407751,0.0002412107,0.0000539003,0.0000644059,0.0000484222,0.0000382373,0.0001085149,0.0003010550
0.0001663983,0.0000409438,0.0002290315,0.0000502816,0.0000617466,0.0000447988,0.0000369871,0.0001053143,0.0002923962
0.0001625063,0.0000409608,0.0002172503,0.0000468758,0.0000591471,0.0000414552,0.0000358301,0.0001022423,0.0002841042
0.0001586227,0.0000408346,0.0002058744,0.0000436735,0.0000566133,0.0000383715,0.0000347609,0.0000992941,0.0002761609
0.0001547473,0.0000405742,0.0001949088,0.0000406655,0.0000541499,0.0000355289,0.0000337744,0.0000964644,0.0002685489
0.0001508803,0.0000401891,0.0001843566,0.0000378428,0.0000517610,0.0000329094,0.0000328657,0.0000937483,0.0002612518
0.0001470225,0.0000396894,0.0001742186,0.0000351968,0.0000494495,0.0000304961,0.0000320303,0.0000911408,0.0002542536
0.0001431756,0.0000390850,0.0001644938,0.0000327190,0.0000472179,0.0000282730,0.0000312641,0.0000886370,0.0002475394
0.0001393413,0.0000383862,0.0001551798,0.0000304009,0.0000450678,0.0000262250,0.0000305628,0.0000862319,0.0002410946
0.0001355221,0.0000376032,0.0001462723,0.0000282346,0.0000430001,0.0000243382,0.0000299228,0.0000839208,0.0002349056
0.0001317208,0.0000367459,0.0001377658,0.0000262119,0.0000410154,0.0000225994,0.0000293403,0.0000816989,0.0002289591
0.0001279404,0.0000358243,0.0001296536,0.0000243253,0.0000391135,0.0000209963,0.0000288118,0.0000795617,0.0002232427
0.0001241843,0.0000348479,0.0001219280,0.0000225671,0.0000372939,0.0000195177,0.0000283340,0.0000775046,0.0002177445
0.0001204561,0.0000338258,0.0001145800,0.0000209301,0.0000355558,0.0000181530,0.0000279037,0.0000755234,0.0002124533
0.0001167595,0.0000327668,0.0001076002,0.0000194071,0.0000338980,0.0000168927,0.0000275178,0.0000736138,0.0002073583
0.0001130984,0.0000316792,0.0001009781,0.0000179912,0.0000323188,0.0000157277,0.0000271733,0.0000717717,0.0002024492
0.0001094767,0.0000305707,0.0000947031,0.0000166759,0.0000308166,0.0000146500,0.0000268673,0.0000699931,0.0001977165
0.0001058982,0.0000294486,0.0000887638,0.0000154546,0.0000293894,0.0000136521,0.0000265970,0.0000682744,0.0001931510
0.0001023670,0.0000283197,0.0000831484,0.0000143213,0.0000280351,0.0000127272,0.0000263598,0.0000666118,0.0001887441
0.0000988867,0.0000271900,0.0000778451,0.0000132702,0.0000267516,0.0000118690,0.0000261529,0.0000650020,0.0001844874
0.0000954611,0.0000260653,0.0000728417,0.0000122957,0.0000255364,0.0000110720,0.0000259737,0.0000634417,0.0001803734
0.0000920937,0.0000249505,0.0000681260,0.0000113924,0.0000243872,0.0000103310,0.0000258198,0.0000619277,0.0001763946
0.0000887879,0.0000238501,0.0000636858,0.0000105553,0.0000233016,0.0000096415,0.0000256886,0.0000604571,0.0001725442
0.0000855467,0.0000227681,0.0000595090,0.0000097799,0.0000222771,0.0000089991,0.0000255779,0.0000590271,0.0001688156
0.0000823732,0.0000217081,0.0000555834,0.0000090615,0.0000213113,0.0000084002,0.0000254851,0.0000576351,0.0001652027
0.0000792699,0.0000206729,0.0000518972,0.0000083962,0.0000204016,0.0000078413,0.0000254081,0.0000562788,0.0001616998
0.0000762392,0.0000196651,0.0000484386,0.0000077800,0.0000195457,0.0000073194,0.0000253445,0.0000549557,0.0001583013
0.0000732834,0.0000186868,0.0000451961,0.0000072094,0.0000187410,0.0000068317,0.0000252924,0.0000536640,0.0001550022
