,0
0,0.0
1,1.4530828605970427e-11
2,2.9061657211940854e-11
3,4.359248581791128e-11
4,5.812331442388171e-11
5,7.265414302985213e-11
6,8.718497163582256e-11
7,1.0171580024179299e-10
8,1.1624662884776342e-10
9,1.3077745745373383e-10
10,1.4530828605970426e-10
11,1.598391146656747e-10
12,1.7436994327164512e-10
13,1.8890077187761555e-10
14,2.0343160048358598e-10
15,2.179624290895564e-10
16,2.3249325769552683e-10
17,2.4702408630149724e-10
18,2.6155491490746766e-10
19,2.760857435134381e-10
20,2.906165721194085e-10
21,3.0514740072537895e-10
22,3.196782293313494e-10
23,3.342090579373198e-10
24,3.4873988654329024e-10
25,3.6327071514926067e-10
26,3.778015437552311e-10
27,3.923323723612015e-10
28,4.0686320096717195e-10
29,4.213940295731424e-10
30,4.359248581791128e-10
31,4.5045568678508324e-10
32,4.6498651539105367e-10
33,4.79517343997024e-10
34,4.940481726029945e-10
35,5.085790012089649e-10
36,5.231098298149353e-10
37,5.376406584209058e-10
38,5.521714870268762e-10
39,5.667023156328466e-10
40,5.81233144238817e-10
41,5.957639728447875e-10
42,6.102948014507579e-10
43,6.248256300567283e-10
44,6.393564586626988e-10
45,6.538872872686692e-10
46,6.684181158746396e-10
47,6.8294894448061e-10
48,6.974797730865805e-10
49,7.120106016925509e-10
50,7.265414302985213e-10
51,7.410722589044918e-10
52,7.556030875104622e-10
53,7.701339161164326e-10
54,7.84664744722403e-10
55,7.991955733283735e-10
56,8.137264019343439e-10
57,8.282572305403143e-10
58,8.427880591462848e-10
59,8.573188877522552e-10
60,8.718497163582256e-10
61,8.86380544964196e-10
62,9.009113735701665e-10
63,9.154422021761369e-10
64,9.299730307821073e-10
65,9.445038593880777e-10
66,9.59034687994048e-10
67,9.735655166000185e-10
68,9.88096345205989e-10
69,1.0026271738119594e-09
70,1.0171580024179298e-09
71,1.0316888310239002e-09
72,1.0462196596298707e-09
73,1.060750488235841e-09
74,1.0752813168418115e-09
75,1.089812145447782e-09
76,1.1043429740537524e-09
77,1.1188738026597228e-09
78,1.1334046312656932e-09
79,1.1479354598716637e-09
80,1.162466288477634e-09
81,1.1769971170836045e-09
82,1.191527945689575e-09
83,1.2060587742955454e-09
84,1.2205896029015158e-09
85,1.2351204315074862e-09
86,1.2496512601134567e-09
87,1.264182088719427e-09
88,1.2787129173253975e-09
89,1.293243745931368e-09
90,1.3077745745373384e-09
91,1.3223054031433088e-09
92,1.3368362317492792e-09
93,1.3513670603552497e-09
94,1.36589788896122e-09
95,1.3804287175671905e-09
96,1.394959546173161e-09
97,1.4094903747791314e-09
98,1.4240212033851018e-09
99,1.4385520319910722e-09
100,1.4530828605970427e-09
101,1.467613689203013e-09
102,1.4821445178089835e-09
103,1.496675346414954e-09
104,1.5112061750209244e-09
105,1.5257370036268948e-09
106,1.5402678322328652e-09
107,1.5547986608388357e-09
108,1.569329489444806e-09
109,1.5838603180507765e-09
110,1.598391146656747e-09
