,0
0,0.0
1,1.3676073982089811e-11
2,2.7352147964179623e-11
3,4.102822194626943e-11
4,5.4704295928359245e-11
5,6.838036991044906e-11
6,8.205644389253887e-11
7,9.573251787462869e-11
8,1.094085918567185e-10
9,1.2308466583880832e-10
10,1.3676073982089812e-10
11,1.5043681380298792e-10
12,1.6411288778507772e-10
13,1.7778896176716752e-10
14,1.9146503574925733e-10
15,2.0514110973134713e-10
16,2.1881718371343693e-10
17,2.3249325769552673e-10
18,2.4616933167761653e-10
19,2.5984540565970636e-10
20,2.735214796417962e-10
21,2.87197553623886e-10
22,3.0087362760597584e-10
23,3.1454970158806567e-10
24,3.282257755701555e-10
25,3.419018495522453e-10
26,3.5557792353433515e-10
27,3.69253997516425e-10
28,3.829300714985148e-10
29,3.9660614548060463e-10
30,4.1028221946269446e-10
31,4.239582934447843e-10
32,4.376343674268741e-10
33,4.5131044140896394e-10
34,4.6498651539105377e-10
35,4.786625893731435e-10
36,4.923386633552334e-10
37,5.060147373373232e-10
38,5.19690811319413e-10
39,5.333668853015029e-10
40,5.470429592835927e-10
41,5.607190332656825e-10
42,5.743951072477723e-10
43,5.880711812298622e-10
44,6.01747255211952e-10
45,6.154233291940418e-10
46,6.290994031761316e-10
47,6.427754771582215e-10
48,6.564515511403113e-10
49,6.701276251224011e-10
50,6.83803699104491e-10
51,6.974797730865808e-10
52,7.111558470686706e-10
53,7.248319210507604e-10
54,7.385079950328503e-10
55,7.521840690149401e-10
56,7.658601429970299e-10
57,7.795362169791197e-10
58,7.932122909612096e-10
59,8.068883649432994e-10
60,8.205644389253892e-10
61,8.342405129074791e-10
62,8.479165868895689e-10
63,8.615926608716587e-10
64,8.752687348537485e-10
65,8.889448088358384e-10
66,9.026208828179282e-10
67,9.16296956800018e-10
68,9.299730307821079e-10
69,9.436491047641977e-10
70,9.573251787462875e-10
71,9.710012527283773e-10
72,9.846773267104672e-10
73,9.98353400692557e-10
74,1.0120294746746468e-09
75,1.0257055486567366e-09
76,1.0393816226388265e-09
77,1.0530576966209163e-09
78,1.0667337706030061e-09
79,1.080409844585096e-09
80,1.0940859185671858e-09
81,1.1077619925492756e-09
82,1.1214380665313654e-09
83,1.1351141405134553e-09
84,1.148790214495545e-09
85,1.162466288477635e-09
86,1.1761423624597247e-09
87,1.1898184364418146e-09
88,1.2034945104239044e-09
89,1.2171705844059942e-09
90,1.230846658388084e-09
91,1.2445227323701739e-09
92,1.2581988063522637e-09
