0.000,0.000,0.000,0.001,0.003,0.007,0.016,0.035,0.073,0.141,0.261,0.000,0.000,0.002,0.004,0.010,0.021,0.037,0.057,0.073,0.067,0.000,0.001,0.004,0.009,0.015,0.023,0.028,0.027,0.016,0.001,0.002,0.005,0.008,0.010,0.010,0.008,0.004,0.001,0.002,0.003,0.004,0.003,0.002,0.001,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.001,0.002,0.005,0.013,0.029,0.059,0.116,0.213,0.000,0.000,0.001,0.004,0.011,0.022,0.038,0.058,0.074,0.066,0.000,0.002,0.005,0.011,0.020,0.030,0.036,0.033,0.020,0.001,0.004,0.009,0.014,0.017,0.017,0.012,0.005,0.002,0.005,0.007,0.008,0.007,0.004,0.001,0.002,0.003,0.003,0.002,0.001,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.001,0.004,0.010,0.022,0.047,0.093,0.175,0.000,0.000,0.001,0.004,0.009,0.020,0.035,0.055,0.070,0.064,0.000,0.002,0.005,0.013,0.023,0.033,0.040,0.038,0.022,0.001,0.005,0.012,0.019,0.024,0.024,0.017,0.007,0.003,0.009,0.013,0.014,0.012,0.007,0.002,0.005,0.007,0.007,0.005,0.002,0.001,0.003,0.003,0.002,0.001,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.001,0.003,0.007,0.017,0.036,0.075,0.143,0.000,0.000,0.001,0.003,0.007,0.016,0.031,0.049,0.064,0.060,0.000,0.001,0.005,0.012,0.022,0.034,0.042,0.040,0.024,0.001,0.006,0.014,0.023,0.029,0.029,0.021,0.009,0.004,0.013,0.019,0.021,0.017,0.010,0.003,0.009,0.014,0.013,0.009,0.004,0.001,0.010,0.007,0.004,0.002,0.000,0.005,0.002,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.002,0.005,0.012,0.028,0.059,0.118,0.000,0.000,0.000,0.002,0.005,0.012,0.025,0.042,0.057,0.055,0.000,0.001,0.003,0.009,0.020,0.032,0.041,0.041,0.025,0.001,0.005,0.013,0.024,0.032,0.033,0.025,0.011,0.004,0.015,0.024,0.027,0.023,0.013,0.004,0.012,0.022,0.021,0.014,0.007,0.002,0.019,0.014,0.008,0.003,0.001,0.014,0.004,0.001,0.000,0.004,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.008,0.021,0.047,0.098,0.000,0.000,0.000,0.001,0.003,0.009,0.020,0.035,0.050,0.050,0.000,0.000,0.002,0.007,0.016,0.028,0.038,0.039,0.025,0.000,0.003,0.011,0.022,0.032,0.034,0.027,0.012,0.003,0.014,0.026,0.031,0.027,0.016,0.005,0.012,0.028,0.028,0.020,0.009,0.002,0.029,0.024,0.013,0.005,0.001,0.030,0.008,0.003,0.000,0.013,0.001,0.000,0.002,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.006,0.016,0.037,0.081,0.000,0.000,0.000,0.000,0.002,0.006,0.015,0.029,0.043,0.045,0.000,0.000,0.001,0.005,0.012,0.024,0.034,0.037,0.024,0.000,0.002,0.008,0.019,0.030,0.034,0.028,0.013,0.001,0.011,0.025,0.033,0.030,0.019,0.006,0.009,0.031,0.033,0.025,0.012,0.003,0.032,0.036,0.018,0.007,0.001,0.050,0.013,0.005,0.001,0.032,0.001,0.000,0.007,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.012,0.029,0.068,0.000,0.000,0.000,0.000,0.001,0.004,0.011,0.023,0.037,0.040,0.000,0.000,0.000,0.003,0.009,0.019,0.030,0.034,0.023,0.000,0.001,0.005,0.015,0.026,0.032,0.027,0.013,0.000,0.007,0.022,0.031,0.031,0.020,0.007,0.005,0.029,0.036,0.028,0.014,0.004,0.028,0.047,0.023,0.010,0.002,0.066,0.022,0.006,0.001,0.061,0.001,0.001,0.018,0.000,0.001
0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.009,0.023,0.057,0.000,0.000,0.000,0.000,0.001,0.003,0.008,0.018,0.031,0.036,0.000,0.000,0.000,0.002,0.006,0.015,0.025,0.031,0.022,0.000,0.000,0.003,0.011,0.022,0.030,0.027,0.013,0.000,0.003,0.018,0.029,0.031,0.021,0.008,0.002,0.023,0.038,0.030,0.016,0.004,0.020,0.056,0.027,0.013,0.002,0.071,0.035,0.008,0.001,0.095,0.002,0.002,0.039,0.001,0.003
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.006,0.019,0.048,0.000,0.000,0.000,0.000,0.000,0.002,0.006,0.014,0.026,0.031,0.000,0.000,0.000,0.001,0.004,0.011,0.021,0.027,0.020,0.000,0.000,0.001,0.008,0.018,0.027,0.025,0.013,0.000,0.001,0.013,0.026,0.030,0.021,0.008,0.001,0.016,0.038,0.029,0.018,0.005,0.012,0.057,0.030,0.015,0.003,0.063,0.052,0.008,0.002,0.124,0.003,0.003,0.072,0.002,0.007
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005,0.015,0.040,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.011,0.022,0.028,0.000,0.000,0.000,0.000,0.003,0.008,0.018,0.024,0.019,0.000,0.000,0.001,0.005,0.014,0.023,0.023,0.013,0.000,0.001,0.008,0.023,0.026,0.021,0.008,0.000,0.009,0.036,0.028,0.020,0.005,0.006,0.051,0.036,0.016,0.003,0.047,0.071,0.006,0.003,0.138,0.006,0.003,0.115,0.006,0.016
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.012,0.034,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.009,0.018,0.024,0.000,0.000,0.000,0.000,0.002,0.006,0.015,0.021,0.017,0.000,0.000,0.000,0.003,0.012,0.020,0.021,0.012,0.000,0.000,0.004,0.020,0.023,0.021,0.008,0.000,0.005,0.031,0.027,0.020,0.005,0.003,0.039,0.044,0.015,0.004,0.032,0.087,0.005,0.005,0.134,0.014,0.003,0.161,0.012,0.031
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.010,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.007,0.015,0.022,0.000,0.000,0.000,0.000,0.001,0.005,0.012,0.018,0.016,0.000,0.000,0.000,0.002,0.010,0.016,0.020,0.012,0.000,0.000,0.002,0.017,0.019,0.021,0.008,0.000,0.002,0.023,0.028,0.020,0.005,0.001,0.027,0.053,0.012,0.005,0.019,0.093,0.005,0.006,0.117,0.030,0.002,0.201,0.020,0.055
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.008,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.006,0.013,0.019,0.000,0.000,0.000,0.000,0.000,0.004,0.009,0.016,0.014,0.000,0.000,0.000,0.001,0.008,0.012,0.018,0.011,0.000,0.000,0.001,0.012,0.017,0.020,0.008,0.000,0.001,0.015,0.031,0.017,0.006,0.000,0.017,0.061,0.008,0.006,0.010,0.086,0.007,0.007,0.093,0.055,0.001,0.225,0.028,0.088
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.006,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.011,0.017,0.000,0.000,0.000,0.000,0.000,0.003,0.007,0.014,0.013,0.000,0.000,0.000,0.000,0.006,0.010,0.017,0.010,0.000,0.000,0.001,0.007,0.017,0.018,0.007,0.000,0.000,0.009,0.035,0.013,0.006,0.000,0.011,0.062,0.006,0.008,0.005,0.069,0.011,0.007,0.069,0.088,0.000,0.229,0.034,0.131
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.009,0.015,0.000,0.000,0.000,0.000,0.000,0.003,0.005,0.013,0.012,0.000,0.000,0.000,0.000,0.004,0.008,0.016,0.009,0.000,0.000,0.000,0.004,0.018,0.015,0.007,0.000,0.000,0.005,0.039,0.008,0.007,0.000,0.007,0.055,0.005,0.009,0.002,0.049,0.020,0.006,0.051,0.124,0.002,0.214,0.036,0.182
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.008,0.013,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.012,0.010,0.000,0.000,0.000,0.000,0.001,0.009,0.013,0.008,0.000,0.000,0.000,0.002,0.021,0.010,0.007,0.000,0.000,0.003,0.038,0.005,0.009,0.000,0.005,0.041,0.006,0.010,0.000,0.031,0.035,0.003,0.038,0.156,0.005,0.184,0.033,0.238
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.007,0.011,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.010,0.009,0.000,0.000,0.000,0.000,0.000,0.010,0.010,0.008,0.000,0.000,0.000,0.001,0.023,0.007,0.008,0.000,0.000,0.003,0.033,0.004,0.010,0.000,0.004,0.027,0.009,0.009,0.000,0.017,0.056,0.001,0.029,0.177,0.011,0.146,0.026,0.295
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.006,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.009,0.008,0.000,0.000,0.000,0.000,0.000,0.012,0.007,0.008,0.000,0.000,0.000,0.001,0.022,0.004,0.009,0.001,0.000,0.003,0.024,0.004,0.010,0.001,0.002,0.014,0.016,0.007,0.000,0.009,0.079,0.000,0.025,0.184,0.016,0.107,0.017,0.349
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.006,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.007,0.000,0.000,0.000,0.000,0.000,0.013,0.004,0.008,0.001,0.000,0.001,0.001,0.019,0.002,0.009,0.001,0.000,0.003,0.014,0.005,0.010,0.002,0.001,0.006,0.027,0.004,0.002,0.005,0.100,0.001,0.023,0.176,0.020,0.072,0.009,0.399
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.005,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.004,0.007,0.000,0.001,0.000,0.001,0.000,0.013,0.002,0.008,0.001,0.000,0.001,0.002,0.013,0.002,0.010,0.002,0.000,0.003,0.006,0.008,0.008,0.003,0.000,0.001,0.040,0.002,0.004,0.003,0.116,0.003,0.022,0.157,0.021,0.043,0.003,0.441
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.008,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.002,0.003,0.007,0.000,0.001,0.000,0.000,0.000,0.000,0.007,0.002,0.007,0.000,0.001,0.000,0.001,0.000,0.010,0.001,0.009,0.001,0.001,0.000,0.003,0.006,0.003,0.009,0.002,0.001,0.003,0.001,0.014,0.006,0.004,0.000,0.000,0.055,0.000,0.006,0.003,0.123,0.006,0.023,0.131,0.020,0.023,0.000,0.474
0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.002,0.007,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.003,0.002,0.006,0.000,0.001,0.001,0.000,0.001,0.000,0.007,0.001,0.007,0.000,0.002,0.000,0.001,0.001,0.006,0.001,0.009,0.001,0.002,0.000,0.003,0.002,0.004,0.008,0.003,0.002,0.001,0.000,0.022,0.003,0.005,0.001,0.000,0.068,0.000,0.008,0.003,0.122,0.009,0.024,0.102,0.017,0.010,0.001,0.497
0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.001,0.002,0.006,0.000,0.000,0.002,0.001,0.000,0.001,0.000,0.004,0.001,0.006,0.000,0.001,0.002,0.000,0.001,0.000,0.005,0.000,0.008,0.000,0.002,0.001,0.001,0.003,0.002,0.001,0.009,0.001,0.003,0.000,0.003,0.000,0.007,0.006,0.003,0.004,0.000,0.001,0.031,0.001,0.006,0.002,0.000,0.077,0.001,0.010,0.004,0.113,0.011,0.025,0.075,0.013,0.003,0.007,0.511
0.000,0.000,0.000,0.001,0.003,0.000,0.001,0.000,0.002,0.001,0.005,0.000,0.000,0.002,0.003,0.000,0.003,0.000,0.004,0.000,0.006,0.000,0.001,0.003,0.000,0.001,0.001,0.003,0.000,0.008,0.000,0.003,0.003,0.000,0.003,0.000,0.002,0.008,0.001,0.005,0.001,0.003,0.000,0.012,0.004,0.003,0.005,0.000,0.001,0.040,0.000,0.006,0.004,0.000,0.082,0.003,0.011,0.005,0.098,0.012,0.026,0.051,0.008,0.000,0.015,0.517
0.000,0.000,0.000,0.001,0.004,0.001,0.000,0.000,0.002,0.000,0.005,0.000,0.000,0.001,0.006,0.001,0.003,0.001,0.003,0.000,0.006,0.000,0.001,0.005,0.002,0.001,0.002,0.001,0.000,0.008,0.000,0.003,0.004,0.000,0.003,0.000,0.004,0.006,0.001,0.005,0.003,0.001,0.002,0.018,0.002,0.003,0.007,0.000,0.002,0.048,0.000,0.006,0.007,0.000,0.081,0.005,0.012,0.008,0.081,0.011,0.027,0.032,0.004,0.001,0.026,0.515
0.000,0.000,0.000,0.000,0.004,0.004,0.000,0.000,0.002,0.000,0.005,0.000,0.000,0.001,0.006,0.005,0.002,0.004,0.001,0.000,0.006,0.000,0.001,0.005,0.005,0.000,0.004,0.000,0.000,0.007,0.000,0.003,0.006,0.001,0.002,0.001,0.007,0.004,0.001,0.005,0.006,0.000,0.004,0.024,0.001,0.003,0.009,0.001,0.002,0.052,0.001,0.006,0.009,0.000,0.075,0.006,0.013,0.010,0.063,0.010,0.027,0.018,0.001,0.004,0.038,0.506
0.000,0.000,0.000,0.000,0.003,0.008,0.001,0.001,0.001,0.000,0.005,0.000,0.000,0.000,0.006,0.010,0.000,0.007,0.000,0.000,0.006,0.000,0.000,0.005,0.009,0.000,0.005,0.000,0.001,0.006,0.000,0.002,0.007,0.002,0.001,0.002,0.011,0.002,0.001,0.005,0.008,0.000,0.005,0.032,0.000,0.002,0.010,0.004,0.002,0.054,0.002,0.006,0.011,0.001,0.066,0.007,0.012,0.013,0.046,0.008,0.027,0.008,0.000,0.007,0.051,0.492
0.000,0.000,0.000,0.000,0.002,0.010,0.004,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.004,0.015,0.001,0.008,0.001,0.000,0.006,0.000,0.000,0.004,0.013,0.001,0.006,0.001,0.002,0.006,0.000,0.002,0.009,0.004,0.000,0.003,0.015,0.001,0.000,0.005,0.009,0.001,0.004,0.038,0.000,0.002,0.011,0.007,0.001,0.053,0.002,0.005,0.013,0.002,0.054,0.007,0.012,0.016,0.032,0.005,0.026,0.003,0.000,0.011,0.063,0.474
0.000,0.000,0.000,0.000,0.001,0.010,0.010,0.000,0.000,0.001,0.005,0.000,0.000,0.000,0.002,0.017,0.007,0.006,0.005,0.001,0.004,0.000,0.000,0.002,0.015,0.005,0.006,0.004,0.003,0.005,0.000,0.001,0.010,0.007,0.000,0.003,0.018,0.000,0.000,0.005,0.010,0.003,0.002,0.043,0.000,0.001,0.010,0.011,0.000,0.051,0.003,0.005,0.014,0.004,0.042,0.007,0.011,0.018,0.020,0.003,0.025,0.000,0.002,0.014,0.075,0.454
0.000,0.000,0.000,0.000,0.001,0.008,0.016,0.001,0.000,0.000,0.006,0.000,0.000,0.000,0.001,0.015,0.017,0.002,0.011,0.004,0.003,0.000,0.000,0.001,0.015,0.012,0.003,0.008,0.005,0.004,0.000,0.001,0.010,0.010,0.000,0.003,0.018,0.000,0.000,0.004,0.010,0.005,0.001,0.044,0.002,0.001,0.008,0.014,0.000,0.049,0.003,0.004,0.016,0.005,0.031,0.005,0.010,0.020,0.010,0.001,0.024,0.000,0.005,0.017,0.085,0.431
0.000,0.000,0.000,0.000,0.000,0.006,0.020,0.004,0.000,0.000,0.006,0.000,0.000,0.000,0.001,0.012,0.026,0.000,0.015,0.008,0.001,0.000,0.000,0.001,0.012,0.021,0.001,0.013,0.008,0.004,0.000,0.000,0.008,0.015,0.000,0.003,0.017,0.000,0.000,0.004,0.011,0.006,0.000,0.039,0.003,0.001,0.007,0.016,0.001,0.044,0.004,0.003,0.018,0.007,0.024,0.003,0.009,0.020,0.004,0.000,0.023,0.001,0.009,0.019,0.093,0.407
0.000,0.000,0.000,0.000,0.000,0.004,0.021,0.010,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.008,0.032,0.002,0.016,0.015,0.000,0.000,0.000,0.000,0.009,0.029,0.000,0.017,0.013,0.004,0.000,0.000,0.007,0.020,0.001,0.004,0.015,0.001,0.000,0.003,0.012,0.006,0.000,0.031,0.005,0.001,0.006,0.015,0.005,0.037,0.004,0.002,0.018,0.010,0.018,0.002,0.008,0.019,0.001,0.000,0.021,0.004,0.013,0.021,0.100,0.383
0.000,0.000,0.000,0.000,0.000,0.002,0.019,0.018,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.005,0.033,0.011,0.014,0.023,0.000,0.000,0.000,0.000,0.005,0.034,0.004,0.017,0.021,0.003,0.000,0.000,0.004,0.023,0.004,0.005,0.013,0.001,0.000,0.002,0.013,0.007,0.001,0.021,0.007,0.000,0.006,0.013,0.009,0.028,0.005,0.001,0.016,0.015,0.014,0.001,0.008,0.018,0.000,0.001,0.018,0.007,0.018,0.022,0.104,0.358
0.000,0.000,0.000,0.000,0.000,0.001,0.016,0.026,0.002,0.000,0.006,0.000,0.000,0.000,0.000,0.003,0.030,0.024,0.009,0.030,0.001,0.000,0.000,0.000,0.003,0.034,0.012,0.015,0.031,0.003,0.000,0.000,0.003,0.024,0.008,0.005,0.013,0.000,0.000,0.001,0.013,0.009,0.001,0.012,0.008,0.000,0.006,0.011,0.012,0.017,0.006,0.001,0.012,0.021,0.009,0.000,0.008,0.019,0.000,0.002,0.015,0.010,0.023,0.023,0.106,0.335
0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.031,0.005,0.000,0.006,0.000,0.000,0.000,0.000,0.001,0.024,0.038,0.004,0.036,0.005,0.000,0.000,0.000,0.001,0.030,0.023,0.009,0.042,0.002,0.000,0.000,0.001,0.023,0.015,0.004,0.015,0.000,0.000,0.001,0.013,0.013,0.000,0.006,0.007,0.000,0.005,0.010,0.012,0.007,0.006,0.002,0.009,0.026,0.005,0.000,0.006,0.022,0.000,0.005,0.012,0.012,0.029,0.024,0.107,0.311
0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.033,0.010,0.000,0.006,0.000,0.000,0.000,0.000,0.001,0.017,0.050,0.000,0.037,0.011,0.000,0.000,0.000,0.001,0.023,0.035,0.004,0.052,0.001,0.000,0.000,0.000,0.020,0.023,0.003,0.018,0.000,0.000,0.000,0.011,0.017,0.000,0.003,0.005,0.000,0.005,0.011,0.010,0.002,0.006,0.002,0.006,0.028,0.001,0.000,0.004,0.026,0.000,0.007,0.010,0.012,0.035,0.024,0.108,0.288
0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.032,0.018,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.011,0.058,0.001,0.035,0.019,0.000,0.000,0.000,0.000,0.016,0.046,0.000,0.060,0.000,0.000,0.000,0.000,0.016,0.030,0.001,0.024,0.001,0.000,0.000,0.009,0.021,0.000,0.002,0.002,0.000,0.004,0.013,0.007,0.000,0.005,0.001,0.005,0.025,0.000,0.000,0.002,0.029,0.001,0.009,0.011,0.011,0.041,0.025,0.109,0.266
0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.029,0.027,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.006,0.060,0.005,0.029,0.029,0.000,0.000,0.000,0.000,0.010,0.053,0.001,0.064,0.000,0.000,0.000,0.000,0.012,0.035,0.000,0.030,0.002,0.000,0.000,0.008,0.024,0.000,0.002,0.000,0.000,0.003,0.015,0.005,0.001,0.003,0.001,0.006,0.019,0.002,0.000,0.001,0.029,0.002,0.009,0.012,0.009,0.046,0.023,0.110,0.244
0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.023,0.037,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.003,0.058,0.012,0.022,0.039,0.000,0.000,0.000,0.000,0.006,0.056,0.005,0.061,0.000,0.000,0.000,0.000,0.008,0.038,0.002,0.036,0.003,0.000,0.000,0.006,0.026,0.001,0.003,0.000,0.000,0.002,0.017,0.003,0.003,0.001,0.000,0.007,0.013,0.007,0.000,0.000,0.024,0.006,0.009,0.015,0.008,0.047,0.020,0.112,0.225
0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.018,0.046,0.001,0.006,0.000,0.000,0.000,0.000,0.000,0.002,0.052,0.022,0.013,0.051,0.000,0.000,0.000,0.000,0.003,0.055,0.012,0.054,0.002,0.000,0.000,0.000,0.005,0.039,0.008,0.041,0.004,0.000,0.000,0.004,0.025,0.004,0.005,0.002,0.000,0.001,0.017,0.003,0.004,0.000,0.000,0.008,0.007,0.014,0.000,0.001,0.017,0.012,0.008,0.017,0.009,0.046,0.016,0.113,0.208
0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.012,0.054,0.001,0.007,0.000,0.000,0.000,0.000,0.000,0.001,0.044,0.031,0.006,0.061,0.000,0.000,0.000,0.000,0.001,0.052,0.022,0.043,0.006,0.000,0.000,0.000,0.002,0.037,0.016,0.042,0.004,0.000,0.000,0.003,0.023,0.009,0.008,0.005,0.000,0.001,0.015,0.004,0.003,0.001,0.000,0.009,0.004,0.019,0.000,0.003,0.010,0.020,0.007,0.016,0.012,0.043,0.012,0.112,0.193
0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.007,0.060,0.003,0.008,0.000,0.000,0.000,0.000,0.000,0.001,0.035,0.040,0.002,0.069,0.000,0.000,0.000,0.000,0.000,0.046,0.030,0.029,0.011,0.000,0.001,0.000,0.001,0.033,0.025,0.040,0.003,0.000,0.000,0.002,0.020,0.016,0.011,0.009,0.000,0.001,0.013,0.006,0.001,0.004,0.000,0.010,0.003,0.021,0.002,0.005,0.005,0.028,0.007,0.012,0.017,0.039,0.008,0.107,0.181
