0.61718,0.00025,0.00025,0.07764,0.00168,0.07764,0.00025,0.00025,0.00131,0.00000,0.00131,0.00002,0.00002,0.07764,0.00168,0.07764,0.00002,0.00002,0.03992,0.00330,0.00330,0.00137,0.00004,0.00137,0.00058,0.00058,0.00137,0.00004,0.00137,0.00003,0.00003,0.00433,0.00058,0.00058,0.00433,0.00023,0.00008,0.00023,0.00001,0.00001,0.00059,0.00001,0.00001,0.00024,0.00059,0.00001,0.00001,0.00003,0.00003,0.00000
0.55500,0.00050,0.00050,0.08530,0.00101,0.08530,0.00050,0.00050,0.00324,0.00000,0.00324,0.00054,0.00054,0.08530,0.00101,0.08530,0.00054,0.00054,0.05808,0.00583,0.00583,0.00139,0.00004,0.00139,0.00170,0.00170,0.00139,0.00004,0.00139,0.00000,0.00000,0.00231,0.00170,0.00170,0.00231,0.00001,0.00007,0.00001,0.00001,0.00001,0.00197,0.00001,0.00001,0.00011,0.00197,0.00000,0.00000,0.00004,0.00004,0.00001
0.49621,0.00006,0.00006,0.09219,0.00462,0.09219,0.00006,0.00006,0.00069,0.00001,0.00069,0.00008,0.00008,0.09219,0.00462,0.09219,0.00008,0.00008,0.08056,0.00756,0.00756,0.00099,0.00007,0.00099,0.00377,0.00377,0.00099,0.00007,0.00099,0.00002,0.00002,0.00184,0.00377,0.00377,0.00184,0.00040,0.00005,0.00040,0.00009,0.00009,0.00191,0.00009,0.00009,0.00014,0.00191,0.00001,0.00001,0.00004,0.00004,0.00003
0.43637,0.00018,0.00018,0.10024,0.00084,0.10024,0.00018,0.00018,0.00092,0.00000,0.00092,0.00036,0.00036,0.10024,0.00084,0.10024,0.00036,0.00036,0.11199,0.01470,0.01470,0.00019,0.00005,0.00019,0.00288,0.00288,0.00019,0.00005,0.00019,0.00007,0.00007,0.00001,0.00288,0.00288,0.00001,0.00036,0.00037,0.00036,0.00003,0.00003,0.00087,0.00003,0.00003,0.00002,0.00087,0.00002,0.00002,0.00003,0.00003,0.00001
0.40367,0.00005,0.00005,0.10809,0.00093,0.10809,0.00005,0.00005,0.00033,0.00001,0.00033,0.00115,0.00115,0.10809,0.00093,0.10809,0.00115,0.00115,0.13745,0.00484,0.00484,0.00015,0.00002,0.00015,0.00048,0.00048,0.00015,0.00002,0.00015,0.00007,0.00007,0.00239,0.00048,0.00048,0.00239,0.00010,0.00000,0.00010,0.00002,0.00002,0.00082,0.00002,0.00002,0.00003,0.00082,0.00000,0.00000,0.00003,0.00003,0.00002
0.36752,0.00088,0.00088,0.10785,0.00006,0.10785,0.00088,0.00088,0.00334,0.00000,0.00334,0.00028,0.00028,0.10785,0.00006,0.10785,0.00028,0.00028,0.16769,0.00213,0.00213,0.00074,0.00007,0.00074,0.00060,0.00060,0.00074,0.00007,0.00074,0.00007,0.00007,0.00487,0.00060,0.00060,0.00487,0.00039,0.00008,0.00039,0.00001,0.00001,0.00045,0.00001,0.00001,0.00035,0.00045,0.00005,0.00005,0.00003,0.00003,0.00000
0.33452,0.00080,0.00080,0.10541,0.00212,0.10541,0.00080,0.00080,0.00140,0.00000,0.00140,0.00043,0.00043,0.10541,0.00212,0.10541,0.00043,0.00043,0.20493,0.00050,0.00050,0.00285,0.00009,0.00285,0.00067,0.00067,0.00285,0.00009,0.00285,0.00006,0.00006,0.00519,0.00067,0.00067,0.00519,0.00021,0.00007,0.00021,0.00006,0.00006,0.00002,0.00006,0.00006,0.00028,0.00002,0.00003,0.00003,0.00001,0.00001,0.00001
0.29603,0.00015,0.00015,0.09986,0.00305,0.09986,0.00015,0.00015,0.00019,0.00000,0.00019,0.00032,0.00032,0.09986,0.00305,0.09986,0.00032,0.00032,0.24906,0.00219,0.00219,0.00555,0.00004,0.00555,0.00245,0.00245,0.00555,0.00004,0.00555,0.00003,0.00003,0.00419,0.00245,0.00245,0.00419,0.00037,0.00013,0.00037,0.00019,0.00019,0.00025,0.00019,0.00019,0.00008,0.00025,0.00001,0.00001,0.00000,0.00000,0.00001
0.26204,0.00031,0.00031,0.09749,0.00174,0.09749,0.00031,0.00031,0.00080,0.00001,0.00080,0.00038,0.00038,0.09749,0.00174,0.09749,0.00038,0.00038,0.30338,0.00822,0.00822,0.00225,0.00003,0.00225,0.00182,0.00182,0.00225,0.00003,0.00225,0.00002,0.00002,0.00040,0.00182,0.00182,0.00040,0.00088,0.00022,0.00088,0.00007,0.00007,0.00042,0.00007,0.00007,0.00001,0.00042,0.00000,0.00000,0.00000,0.00000,0.00000
0.24449,0.00059,0.00059,0.09523,0.00209,0.09523,0.00059,0.00059,0.00106,0.00001,0.00106,0.00027,0.00027,0.09523,0.00209,0.09523,0.00027,0.00027,0.34222,0.00448,0.00448,0.00052,0.00005,0.00052,0.00046,0.00046,0.00052,0.00005,0.00052,0.00002,0.00002,0.00393,0.00046,0.00046,0.00393,0.00029,0.00022,0.00029,0.00002,0.00002,0.00032,0.00002,0.00002,0.00018,0.00032,0.00000,0.00000,0.00000,0.00000,0.00000
0.22723,0.00068,0.00068,0.08725,0.00009,0.08725,0.00068,0.00068,0.00389,0.00000,0.00389,0.00017,0.00017,0.08725,0.00009,0.08725,0.00017,0.00017,0.38589,0.00546,0.00546,0.00022,0.00002,0.00022,0.00064,0.00064,0.00022,0.00002,0.00022,0.00002,0.00002,0.00528,0.00064,0.00064,0.00528,0.00020,0.00045,0.00020,0.00000,0.00000,0.00026,0.00000,0.00000,0.00007,0.00026,0.00002,0.00002,0.00000,0.00000,0.00000
0.22235,0.00031,0.00031,0.07679,0.00399,0.07679,0.00031,0.00031,0.00026,0.00000,0.00026,0.00025,0.00025,0.07679,0.00399,0.07679,0.00025,0.00025,0.42869,0.00358,0.00358,0.00009,0.00002,0.00009,0.00050,0.00050,0.00009,0.00002,0.00009,0.00001,0.00001,0.00883,0.00050,0.00050,0.00883,0.00050,0.00032,0.00050,0.00001,0.00001,0.00101,0.00001,0.00001,0.00027,0.00101,0.00009,0.00009,0.00004,0.00004,0.00000
0.21360,0.00017,0.00017,0.06282,0.00237,0.06282,0.00017,0.00017,0.00069,0.00001,0.00069,0.00001,0.00001,0.06282,0.00237,0.06282,0.00001,0.00001,0.48443,0.00638,0.00638,0.00242,0.00006,0.00242,0.00185,0.00185,0.00242,0.00006,0.00242,0.00000,0.00000,0.00482,0.00185,0.00185,0.00482,0.00006,0.00062,0.00006,0.00015,0.00015,0.00128,0.00015,0.00015,0.00016,0.00128,0.00003,0.00003,0.00006,0.00006,0.00001
0.21707,0.00013,0.00013,0.05284,0.00279,0.05284,0.00013,0.00013,0.00003,0.00001,0.00003,0.00039,0.00039,0.05284,0.00279,0.05284,0.00039,0.00039,0.54486,0.00115,0.00115,0.00238,0.00006,0.00238,0.00108,0.00108,0.00238,0.00006,0.00238,0.00000,0.00000,0.00051,0.00108,0.00108,0.00051,0.00023,0.00015,0.00023,0.00010,0.00010,0.00026,0.00010,0.00010,0.00010,0.00026,0.00002,0.00002,0.00003,0.00003,0.00001
0.22108,0.00106,0.00106,0.04376,0.00013,0.04376,0.00106,0.00106,0.00208,0.00000,0.00208,0.00060,0.00060,0.04376,0.00013,0.04376,0.00060,0.00060,0.58146,0.00058,0.00058,0.00047,0.00002,0.00047,0.00036,0.00036,0.00047,0.00002,0.00047,0.00002,0.00002,0.00207,0.00036,0.00036,0.00207,0.00048,0.00003,0.00048,0.00001,0.00001,0.00072,0.00001,0.00001,0.00000,0.00072,0.00005,0.00005,0.00001,0.00001,0.00001
0.22367,0.00043,0.00043,0.03410,0.00126,0.03410,0.00043,0.00043,0.00202,0.00001,0.00202,0.00070,0.00070,0.03410,0.00126,0.03410,0.00070,0.00070,0.61490,0.00060,0.00060,0.00020,0.00000,0.00020,0.00034,0.00034,0.00020,0.00000,0.00020,0.00006,0.00006,0.00319,0.00034,0.00034,0.00319,0.00006,0.00010,0.00006,0.00001,0.00001,0.00180,0.00001,0.00001,0.00006,0.00180,0.00001,0.00001,0.00005,0.00005,0.00002
0.22739,0.00003,0.00003,0.02432,0.00083,0.02432,0.00003,0.00003,0.00039,0.00000,0.00039,0.00106,0.00106,0.02432,0.00083,0.02432,0.00106,0.00106,0.63250,0.00182,0.00182,0.00118,0.00001,0.00118,0.00034,0.00034,0.00118,0.00001,0.00118,0.00010,0.00010,0.01117,0.00034,0.00034,0.01117,0.00012,0.00006,0.00012,0.00001,0.00001,0.00148,0.00001,0.00001,0.00027,0.00148,0.00000,0.00000,0.00008,0.00008,0.00000
0.22572,0.00003,0.00003,0.01433,0.00107,0.01433,0.00003,0.00003,0.00048,0.00000,0.00048,0.00083,0.00083,0.01433,0.00107,0.01433,0.00083,0.00083,0.66935,0.00449,0.00449,0.00085,0.00001,0.00085,0.00184,0.00184,0.00085,0.00001,0.00085,0.00008,0.00008,0.00797,0.00184,0.00184,0.00797,0.00011,0.00016,0.00011,0.00005,0.00005,0.00208,0.00005,0.00005,0.00023,0.00208,0.00001,0.00001,0.00011,0.00011,0.00001
0.23646,0.00028,0.00028,0.00813,0.00352,0.00813,0.00028,0.00028,0.00059,0.00000,0.00059,0.00017,0.00017,0.00813,0.00352,0.00813,0.00017,0.00017,0.70487,0.00133,0.00133,0.00000,0.00003,0.00000,0.00094,0.00094,0.00000,0.00003,0.00000,0.00003,0.00003,0.00190,0.00094,0.00094,0.00190,0.00007,0.00014,0.00007,0.00003,0.00003,0.00262,0.00003,0.00003,0.00002,0.00262,0.00000,0.00000,0.00008,0.00008,0.00000
0.23988,0.00103,0.00103,0.00363,0.00005,0.00363,0.00103,0.00103,0.00154,0.00001,0.00154,0.00031,0.00031,0.00363,0.00005,0.00363,0.00031,0.00031,0.72280,0.00207,0.00207,0.00034,0.00008,0.00034,0.00044,0.00044,0.00034,0.00008,0.00034,0.00001,0.00001,0.00182,0.00044,0.00044,0.00182,0.00040,0.00005,0.00040,0.00001,0.00001,0.00112,0.00001,0.00001,0.00001,0.00112,0.00003,0.00003,0.00002,0.00002,0.00001
0.24618,0.00007,0.00007,0.00092,0.00195,0.00092,0.00007,0.00007,0.00042,0.00000,0.00042,0.00007,0.00007,0.00092,0.00195,0.00092,0.00007,0.00007,0.72904,0.00119,0.00119,0.00162,0.00006,0.00162,0.00001,0.00001,0.00162,0.00006,0.00162,0.00001,0.00001,0.00253,0.00001,0.00001,0.00253,0.00025,0.00004,0.00025,0.00003,0.00003,0.00046,0.00003,0.00003,0.00001,0.00046,0.00004,0.00004,0.00000,0.00000,0.00000
0.24585,0.00001,0.00001,0.00002,0.00068,0.00002,0.00001,0.00001,0.00030,0.00000,0.00030,0.00039,0.00039,0.00002,0.00068,0.00002,0.00039,0.00039,0.71171,0.00492,0.00492,0.00054,0.00000,0.00054,0.00006,0.00006,0.00054,0.00000,0.00054,0.00003,0.00003,0.01186,0.00006,0.00006,0.01186,0.00035,0.00006,0.00035,0.00002,0.00002,0.00067,0.00002,0.00002,0.00044,0.00067,0.00002,0.00002,0.00005,0.00005,0.00001
0.24392,0.00031,0.00031,0.00199,0.00103,0.00199,0.00031,0.00031,0.00002,0.00000,0.00002,0.00052,0.00052,0.00199,0.00103,0.00199,0.00052,0.00052,0.71334,0.00129,0.00129,0.00015,0.00001,0.00015,0.00070,0.00070,0.00015,0.00001,0.00015,0.00005,0.00005,0.01056,0.00070,0.00070,0.01056,0.00043,0.00000,0.00043,0.00004,0.00004,0.00030,0.00004,0.00004,0.00033,0.00030,0.00002,0.00002,0.00005,0.00005,0.00002
0.24730,0.00017,0.00017,0.00585,0.00096,0.00585,0.00017,0.00017,0.00164,0.00001,0.00164,0.00025,0.00025,0.00585,0.00096,0.00585,0.00025,0.00025,0.70556,0.00010,0.00010,0.00015,0.00002,0.00015,0.00020,0.00020,0.00015,0.00002,0.00015,0.00003,0.00003,0.00662,0.00020,0.00020,0.00662,0.00001,0.00034,0.00001,0.00001,0.00001,0.00063,0.00001,0.00001,0.00013,0.00063,0.00002,0.00002,0.00004,0.00004,0.00000
0.23831,0.00048,0.00048,0.01129,0.00069,0.01129,0.00048,0.00048,0.00065,0.00001,0.00065,0.00029,0.00029,0.01129,0.00069,0.01129,0.00029,0.00029,0.69508,0.00111,0.00111,0.00029,0.00001,0.00029,0.00014,0.00014,0.00029,0.00001,0.00029,0.00000,0.00000,0.00400,0.00014,0.00014,0.00400,0.00049,0.00041,0.00049,0.00000,0.00000,0.00103,0.00000,0.00000,0.00015,0.00103,0.00003,0.00003,0.00001,0.00001,0.00000
0.22953,0.00007,0.00007,0.01705,0.00005,0.01705,0.00007,0.00007,0.00042,0.00001,0.00042,0.00031,0.00031,0.01705,0.00005,0.01705,0.00031,0.00031,0.66894,0.00066,0.00066,0.00368,0.00001,0.00368,0.00044,0.00044,0.00368,0.00001,0.00368,0.00002,0.00002,0.00469,0.00044,0.00044,0.00469,0.00086,0.00020,0.00086,0.00013,0.00013,0.00051,0.00013,0.00013,0.00011,0.00051,0.00001,0.00001,0.00004,0.00004,0.00000
0.20915,0.00000,0.00000,0.02574,0.00020,0.02574,0.00000,0.00000,0.00026,0.00000,0.00026,0.00009,0.00009,0.02574,0.00020,0.02574,0.00009,0.00009,0.62969,0.00291,0.00291,0.00446,0.00000,0.00446,0.00080,0.00080,0.00446,0.00000,0.00446,0.00001,0.00001,0.01401,0.00080,0.00080,0.01401,0.00043,0.00008,0.00043,0.00012,0.00012,0.00007,0.00012,0.00012,0.00041,0.00007,0.00000,0.00000,0.00002,0.00002,0.00000
0.19552,0.00058,0.00058,0.03787,0.00085,0.03787,0.00058,0.00058,0.00056,0.00000,0.00056,0.00015,0.00015,0.03787,0.00085,0.03787,0.00015,0.00015,0.60848,0.00317,0.00317,0.00199,0.00000,0.00199,0.00010,0.00010,0.00199,0.00000,0.00199,0.00000,0.00000,0.01065,0.00010,0.00010,0.01065,0.00082,0.00000,0.00082,0.00002,0.00002,0.00024,0.00002,0.00002,0.00050,0.00024,0.00002,0.00002,0.00001,0.00001,0.00000
0.18846,0.00010,0.00010,0.04968,0.00120,0.04968,0.00010,0.00010,0.00095,0.00000,0.00095,0.00040,0.00040,0.04968,0.00120,0.04968,0.00040,0.00040,0.58008,0.00042,0.00042,0.00049,0.00002,0.00049,0.00010,0.00010,0.00049,0.00002,0.00049,0.00002,0.00002,0.00975,0.00010,0.00010,0.00975,0.00069,0.00005,0.00069,0.00000,0.00000,0.00085,0.00000,0.00000,0.00045,0.00085,0.00004,0.00004,0.00003,0.00003,0.00001
0.17764,0.00019,0.00019,0.06103,0.00021,0.06103,0.00019,0.00019,0.00046,0.00000,0.00046,0.00022,0.00022,0.06103,0.00021,0.06103,0.00022,0.00022,0.56103,0.00160,0.00160,0.00026,0.00001,0.00026,0.00026,0.00026,0.00026,0.00001,0.00026,0.00001,0.00001,0.00367,0.00026,0.00026,0.00367,0.00003,0.00016,0.00003,0.00001,0.00001,0.00063,0.00001,0.00001,0.00006,0.00063,0.00001,0.00001,0.00000,0.00000,0.00000
0.16781,0.00010,0.00010,0.06802,0.00008,0.06802,0.00010,0.00010,0.00048,0.00001,0.00048,0.00021,0.00021,0.06802,0.00008,0.06802,0.00021,0.00021,0.52428,0.00240,0.00240,0.00075,0.00000,0.00075,0.00264,0.00264,0.00075,0.00000,0.00075,0.00004,0.00004,0.00627,0.00264,0.00264,0.00627,0.00041,0.00051,0.00041,0.00009,0.00009,0.00028,0.00009,0.00009,0.00015,0.00028,0.00000,0.00000,0.00001,0.00001,0.00002
0.14540,0.00019,0.00019,0.07729,0.00087,0.07729,0.00019,0.00019,0.00181,0.00000,0.00181,0.00026,0.00026,0.07729,0.00087,0.07729,0.00026,0.00026,0.49046,0.00105,0.00105,0.00179,0.00001,0.00179,0.00280,0.00280,0.00179,0.00001,0.00179,0.00008,0.00008,0.01130,0.00280,0.00280,0.01130,0.00047,0.00001,0.00047,0.00018,0.00018,0.00113,0.00018,0.00018,0.00054,0.00113,0.00000,0.00000,0.00007,0.00007,0.00000
0.12860,0.00034,0.00034,0.08759,0.00052,0.08759,0.00034,0.00034,0.00104,0.00001,0.00104,0.00125,0.00125,0.08759,0.00052,0.08759,0.00125,0.00125,0.46680,0.00432,0.00432,0.00219,0.00001,0.00219,0.00076,0.00076,0.00219,0.00001,0.00219,0.00003,0.00003,0.01046,0.00076,0.00076,0.01046,0.00012,0.00008,0.00012,0.00005,0.00005,0.00113,0.00005,0.00005,0.00035,0.00113,0.00000,0.00000,0.00005,0.00005,0.00003
0.11680,0.00000,0.00000,0.09682,0.00261,0.09682,0.00000,0.00000,0.00051,0.00000,0.00051,0.00006,0.00006,0.09682,0.00261,0.09682,0.00006,0.00006,0.44634,0.00537,0.00537,0.00142,0.00003,0.00142,0.00032,0.00032,0.00142,0.00003,0.00142,0.00000,0.00000,0.01131,0.00032,0.00032,0.01131,0.00021,0.00006,0.00021,0.00002,0.00002,0.00076,0.00002,0.00002,0.00051,0.00076,0.00002,0.00002,0.00003,0.00003,0.00002
0.10969,0.00013,0.00013,0.10365,0.00096,0.10365,0.00013,0.00013,0.00088,0.00001,0.00088,0.00028,0.00028,0.10365,0.00096,0.10365,0.00028,0.00028,0.44015,0.00662,0.00662,0.00077,0.00003,0.00077,0.00024,0.00024,0.00077,0.00003,0.00077,0.00002,0.00002,0.00433,0.00024,0.00024,0.00433,0.00004,0.00029,0.00004,0.00000,0.00000,0.00177,0.00000,0.00000,0.00010,0.00177,0.00001,0.00001,0.00006,0.00006,0.00000
0.11086,0.00023,0.00023,0.10346,0.00106,0.10346,0.00023,0.00023,0.00107,0.00001,0.00107,0.00040,0.00040,0.10346,0.00106,0.10346,0.00040,0.00040,0.42404,0.00118,0.00118,0.00145,0.00001,0.00145,0.00337,0.00337,0.00145,0.00001,0.00145,0.00002,0.00002,0.00909,0.00337,0.00337,0.00909,0.00016,0.00001,0.00016,0.00007,0.00007,0.00180,0.00007,0.00007,0.00023,0.00180,0.00000,0.00000,0.00004,0.00004,0.00000
0.10731,0.00031,0.00031,0.10499,0.00064,0.10499,0.00031,0.00031,0.00431,0.00001,0.00431,0.00001,0.00001,0.10499,0.00064,0.10499,0.00001,0.00001,0.42511,0.00091,0.00091,0.00060,0.00000,0.00060,0.00417,0.00417,0.00060,0.00000,0.00060,0.00003,0.00003,0.00596,0.00417,0.00417,0.00596,0.00031,0.00010,0.00031,0.00004,0.00004,0.00122,0.00004,0.00004,0.00011,0.00122,0.00001,0.00001,0.00004,0.00004,0.00000
0.10823,0.00002,0.00002,0.10530,0.00149,0.10530,0.00002,0.00002,0.00057,0.00000,0.00057,0.00192,0.00192,0.10530,0.00149,0.10530,0.00192,0.00192,0.42621,0.00077,0.00077,0.00050,0.00000,0.00050,0.00266,0.00266,0.00050,0.00000,0.00050,0.00009,0.00009,0.00697,0.00266,0.00266,0.00697,0.00003,0.00012,0.00003,0.00003,0.00003,0.00175,0.00003,0.00003,0.00023,0.00175,0.00000,0.00000,0.00006,0.00006,0.00000
0.10865,0.00025,0.00025,0.10516,0.00052,0.10516,0.00025,0.00025,0.00101,0.00001,0.00101,0.00102,0.00102,0.10516,0.00052,0.10516,0.00102,0.00102,0.43681,0.00290,0.00290,0.00037,0.00000,0.00037,0.00055,0.00055,0.00037,0.00000,0.00037,0.00010,0.00010,0.00627,0.00055,0.00055,0.00627,0.00024,0.00037,0.00024,0.00002,0.00002,0.00118,0.00002,0.00002,0.00012,0.00118,0.00001,0.00001,0.00004,0.00004,0.00000
0.11022,0.00032,0.00032,0.10068,0.00091,0.10068,0.00032,0.00032,0.00061,0.00001,0.00061,0.00046,0.00046,0.10068,0.00091,0.10068,0.00046,0.00046,0.44829,0.00829,0.00829,0.00043,0.00001,0.00043,0.00026,0.00026,0.00043,0.00001,0.00043,0.00004,0.00004,0.00580,0.00026,0.00026,0.00580,0.00016,0.00038,0.00016,0.00001,0.00001,0.00031,0.00001,0.00001,0.00007,0.00031,0.00001,0.00001,0.00005,0.00005,0.00001
0.12223,0.00094,0.00094,0.08973,0.00079,0.08973,0.00094,0.00094,0.00246,0.00000,0.00246,0.00003,0.00003,0.08973,0.00079,0.08973,0.00003,0.00003,0.45847,0.00406,0.00406,0.00250,0.00004,0.00250,0.00176,0.00176,0.00250,0.00004,0.00250,0.00000,0.00000,0.01077,0.00176,0.00176,0.01077,0.00021,0.00032,0.00021,0.00005,0.00005,0.00084,0.00005,0.00005,0.00040,0.00084,0.00000,0.00000,0.00009,0.00009,0.00001
0.13389,0.00037,0.00037,0.08062,0.00197,0.08062,0.00037,0.00037,0.00335,0.00001,0.00335,0.00059,0.00059,0.08062,0.00197,0.08062,0.00059,0.00059,0.48808,0.00279,0.00279,0.00214,0.00008,0.00214,0.00240,0.00240,0.00214,0.00008,0.00214,0.00001,0.00001,0.00629,0.00240,0.00240,0.00629,0.00099,0.00039,0.00099,0.00005,0.00005,0.00081,0.00005,0.00005,0.00017,0.00081,0.00008,0.00008,0.00002,0.00002,0.00001
0.15281,0.00020,0.00020,0.07125,0.00360,0.07125,0.00020,0.00020,0.00011,0.00000,0.00011,0.00042,0.00042,0.07125,0.00360,0.07125,0.00042,0.00042,0.51468,0.00117,0.00117,0.00214,0.00005,0.00214,0.00258,0.00258,0.00214,0.00005,0.00214,0.00003,0.00003,0.00704,0.00258,0.00258,0.00704,0.00062,0.00018,0.00062,0.00005,0.00005,0.00012,0.00005,0.00005,0.00011,0.00012,0.00009,0.00009,0.00001,0.00001,0.00000
0.16685,0.00017,0.00017,0.06453,0.00096,0.06453,0.00017,0.00017,0.00147,0.00000,0.00147,0.00013,0.00013,0.06453,0.00096,0.06453,0.00013,0.00013,0.55371,0.00313,0.00313,0.00025,0.00001,0.00025,0.00043,0.00043,0.00025,0.00001,0.00025,0.00003,0.00003,0.00271,0.00043,0.00043,0.00271,0.00003,0.00038,0.00003,0.00001,0.00001,0.00012,0.00001,0.00001,0.00004,0.00012,0.00001,0.00001,0.00000,0.00000,0.00002
0.17534,0.00010,0.00010,0.05481,0.00174,0.05481,0.00010,0.00010,0.00160,0.00000,0.00160,0.00028,0.00028,0.05481,0.00174,0.05481,0.00028,0.00028,0.57564,0.00199,0.00199,0.00018,0.00005,0.00018,0.00003,0.00003,0.00018,0.00005,0.00018,0.00005,0.00005,0.00709,0.00003,0.00003,0.00709,0.00046,0.00024,0.00046,0.00003,0.00003,0.00035,0.00003,0.00003,0.00034,0.00035,0.00001,0.00001,0.00000,0.00000,0.00000
0.18892,0.00111,0.00111,0.04182,0.00022,0.04182,0.00111,0.00111,0.00387,0.00001,0.00387,0.00005,0.00005,0.04182,0.00022,0.04182,0.00005,0.00005,0.60180,0.00345,0.00345,0.00061,0.00007,0.00061,0.00023,0.00023,0.00061,0.00007,0.00061,0.00006,0.00006,0.00848,0.00023,0.00023,0.00848,0.00029,0.00021,0.00029,0.00000,0.00000,0.00038,0.00000,0.00000,0.00018,0.00038,0.00001,0.00001,0.00000,0.00000,0.00001
