,0
0,0.0
1,2.583258418839187e-13
2,5.166516837678374e-13
3,7.749775256517561e-13
4,1.0333033675356748e-12
5,1.2916292094195935e-12
6,1.5499550513035122e-12
7,1.808280893187431e-12
8,2.0666067350713496e-12
9,2.324932576955268e-12
10,2.5832584188391866e-12
11,2.841584260723105e-12
12,3.0999101026070236e-12
13,3.358235944490942e-12
14,3.6165617863748606e-12
15,3.874887628258779e-12
16,4.133213470142698e-12
17,4.391539312026616e-12
18,4.649865153910535e-12
19,4.908190995794453e-12
20,5.166516837678372e-12
21,5.42484267956229e-12
22,5.6831685214462086e-12
23,5.941494363330127e-12
24,6.1998202052140456e-12
25,6.458146047097964e-12
26,6.7164718889818826e-12
27,6.974797730865801e-12
28,7.2331235727497196e-12
29,7.491449414633639e-12
30,7.749775256517558e-12
31,8.008101098401478e-12
32,8.266426940285397e-12
33,8.524752782169316e-12
34,8.783078624053235e-12
35,9.041404465937155e-12
36,9.299730307821074e-12
37,9.558056149704993e-12
38,9.816381991588913e-12
39,1.0074707833472832e-11
40,1.0333033675356751e-11
41,1.059135951724067e-11
42,1.084968535912459e-11
43,1.110801120100851e-11
44,1.1366337042892429e-11
45,1.1624662884776348e-11
46,1.1882988726660267e-11
47,1.2141314568544186e-11
48,1.2399640410428106e-11
49,1.2657966252312025e-11
50,1.2916292094195944e-11
51,1.3174617936079864e-11
52,1.3432943777963783e-11
53,1.3691269619847702e-11
54,1.3949595461731622e-11
55,1.4207921303615541e-11
56,1.446624714549946e-11
57,1.4724572987383378e-11
58,1.4982898829267297e-11
59,1.5241224671151216e-11
60,1.5499550513035136e-11
61,1.5757876354919055e-11
62,1.6016202196802974e-11
63,1.6274528038686894e-11
64,1.6532853880570813e-11
65,1.6791179722454732e-11
66,1.7049505564338652e-11
67,1.730783140622257e-11
68,1.756615724810649e-11
69,1.782448308999041e-11
70,1.808280893187433e-11
71,1.8341134773758248e-11
72,1.8599460615642167e-11
73,1.8857786457526087e-11
74,1.9116112299410006e-11
75,1.9374438141293925e-11
76,1.9632763983177845e-11
77,1.9891089825061764e-11
78,2.0149415666945683e-11
79,2.0407741508829603e-11
80,2.0666067350713522e-11
81,2.092439319259744e-11
82,2.118271903448136e-11
83,2.144104487636528e-11
84,2.16993707182492e-11
85,2.195769656013312e-11
86,2.2216022402017038e-11
87,2.2474348243900957e-11
88,2.2732674085784876e-11
89,2.2990999927668796e-11
90,2.3249325769552715e-11
91,2.3507651611436634e-11
92,2.3765977453320554e-11
93,2.4024303295204473e-11
94,2.4282629137088392e-11
95,2.454095497897231e-11
96,2.479928082085623e-11
97,2.505760666274015e-11
98,2.531593250462407e-11
99,2.557425834650799e-11
100,2.5832584188391908e-11
101,2.6090910030275827e-11
102,2.6349235872159747e-11
103,2.6607561714043666e-11
104,2.6865887555927585e-11
105,2.7124213397811505e-11
106,2.7382539239695424e-11
107,2.7640865081579343e-11
108,2.7899190923463263e-11
109,2.8157516765347182e-11
110,2.84158426072311e-11
111,2.867416844911502e-11
112,2.893249429099894e-11
113,2.9190820132882856e-11
114,2.9449145974766775e-11
115,2.9707471816650694e-11
116,2.9965797658534614e-11
117,3.022412350041853e-11
118,3.048244934230245e-11
119,3.074077518418637e-11
120,3.099910102607029e-11
121,3.125742686795421e-11
122,3.151575270983813e-11
123,3.177407855172205e-11
124,3.203240439360597e-11
125,3.229073023548989e-11
126,3.254905607737381e-11
127,3.2807381919257726e-11
128,3.3065707761141645e-11
129,3.3324033603025565e-11
130,3.3582359444909484e-11
131,3.3840685286793403e-11
132,3.409901112867732e-11
133,3.435733697056124e-11
134,3.461566281244516e-11
135,3.487398865432908e-11
136,3.5132314496213e-11
137,3.539064033809692e-11
138,3.564896617998084e-11
139,3.590729202186476e-11
140,3.616561786374868e-11
141,3.6423943705632596e-11
142,3.6682269547516516e-11
143,3.6940595389400435e-11
144,3.7198921231284354e-11
145,3.7457247073168274e-11
146,3.771557291505219e-11
147,3.797389875693611e-11
148,3.823222459882003e-11
149,3.849055044070395e-11
150,3.874887628258787e-11
151,3.900720212447179e-11
152,3.926552796635571e-11
153,3.952385380823963e-11
154,3.978217965012355e-11
155,4.0040505492007467e-11
156,4.0298831333891386e-11
157,4.0557157175775305e-11
158,4.0815483017659225e-11
159,4.1073808859543144e-11
160,4.1332134701427063e-11
161,4.159046054331098e-11
162,4.18487863851949e-11
163,4.210711222707882e-11
164,4.236543806896274e-11
165,4.262376391084666e-11
166,4.288208975273058e-11
167,4.31404155946145e-11
168,4.339874143649842e-11
169,4.365706727838234e-11
170,4.3915393120266256e-11
171,4.4173718962150176e-11
172,4.4432044804034095e-11
173,4.4690370645918014e-11
174,4.4948696487801934e-11
175,4.520702232968585e-11
176,4.546534817156977e-11
177,4.572367401345369e-11
178,4.598199985533761e-11
179,4.624032569722153e-11
180,4.649865153910545e-11
181,4.675697738098937e-11
182,4.701530322287329e-11
183,4.727362906475721e-11
184,4.7531954906641127e-11
185,4.7790280748525046e-11
186,4.8048606590408965e-11
187,4.8306932432292885e-11
188,4.8565258274176804e-11
189,4.882358411606072e-11
190,4.908190995794464e-11
191,4.934023579982856e-11
192,4.959856164171248e-11
193,4.98568874835964e-11
194,5.011521332548032e-11
195,5.037353916736424e-11
196,5.063186500924816e-11
197,5.089019085113208e-11
198,5.1148516693016e-11
199,5.1406842534899916e-11
200,5.1665168376783836e-11
201,5.1923494218667755e-11
202,5.2181820060551674e-11
203,5.2440145902435593e-11
204,5.269847174431951e-11
205,5.295679758620343e-11
206,5.321512342808735e-11
207,5.347344926997127e-11
208,5.373177511185519e-11
209,5.399010095373911e-11
210,5.424842679562303e-11
211,5.450675263750695e-11
212,5.476507847939087e-11
213,5.5023404321274787e-11
214,5.5281730163158706e-11
215,5.5540056005042625e-11
216,5.5798381846926544e-11
217,5.6056707688810464e-11
218,5.631503353069438e-11
219,5.65733593725783e-11
220,5.683168521446222e-11
221,5.709001105634614e-11
222,5.734833689823006e-11
223,5.760666274011398e-11
224,5.78649885819979e-11
225,5.812331442388182e-11
226,5.838164026576574e-11
227,5.863996610764966e-11
228,5.889829194953358e-11
229,5.91566177914175e-11
230,5.941494363330141e-11
231,5.967326947518533e-11
232,5.993159531706925e-11
233,6.018992115895317e-11
234,6.044824700083709e-11
235,6.070657284272101e-11
236,6.096489868460493e-11
237,6.122322452648885e-11
238,6.148155036837277e-11
239,6.173987621025669e-11
240,6.199820205214061e-11
241,6.225652789402453e-11
242,6.251485373590845e-11
243,6.277317957779237e-11
244,6.303150541967629e-11
245,6.32898312615602e-11
246,6.354815710344412e-11
247,6.380648294532804e-11
248,6.406480878721196e-11
249,6.432313462909588e-11
250,6.45814604709798e-11
251,6.483978631286372e-11
252,6.509811215474764e-11
253,6.535643799663156e-11
254,6.561476383851548e-11
255,6.58730896803994e-11
256,6.613141552228332e-11
257,6.638974136416724e-11
258,6.664806720605116e-11
259,6.690639304793507e-11
260,6.7164718889819e-11
261,6.742304473170291e-11
262,6.768137057358683e-11
263,6.793969641547075e-11
264,6.819802225735467e-11
265,6.845634809923859e-11
266,6.871467394112251e-11
267,6.897299978300643e-11
268,6.923132562489035e-11
269,6.948965146677427e-11
270,6.974797730865819e-11
271,7.00063031505421e-11
272,7.026462899242603e-11
273,7.052295483430994e-11
274,7.078128067619386e-11
275,7.103960651807778e-11
276,7.12979323599617e-11
277,7.155625820184562e-11
278,7.181458404372954e-11
279,7.207290988561346e-11
280,7.233123572749738e-11
281,7.25895615693813e-11
282,7.284788741126522e-11
283,7.310621325314914e-11
284,7.336453909503306e-11
285,7.362286493691698e-11
286,7.38811907788009e-11
287,7.413951662068482e-11
288,7.439784246256873e-11
289,7.465616830445265e-11
290,7.491449414633657e-11
291,7.517281998822049e-11
292,7.543114583010441e-11
293,7.568947167198833e-11
294,7.594779751387225e-11
295,7.620612335575617e-11
296,7.646444919764009e-11
297,7.672277503952401e-11
298,7.698110088140793e-11
299,7.723942672329185e-11
300,7.749775256517577e-11
301,7.775607840705969e-11
302,7.80144042489436e-11
303,7.827273009082752e-11
304,7.853105593271144e-11
305,7.878938177459536e-11
306,7.904770761647928e-11
307,7.93060334583632e-11
308,7.956435930024712e-11
309,7.982268514213104e-11
310,8.008101098401496e-11
311,8.033933682589888e-11
312,8.05976626677828e-11
313,8.085598850966672e-11
314,8.111431435155064e-11
315,8.137264019343456e-11
316,8.163096603531848e-11
317,8.18892918772024e-11
318,8.214761771908631e-11
319,8.240594356097023e-11
320,8.266426940285415e-11
321,8.292259524473807e-11
322,8.318092108662199e-11
323,8.343924692850591e-11
324,8.369757277038983e-11
325,8.395589861227375e-11
326,8.421422445415767e-11
327,8.447255029604159e-11
328,8.473087613792551e-11
329,8.498920197980943e-11
330,8.524752782169335e-11
331,8.550585366357726e-11
332,8.576417950546118e-11
333,8.60225053473451e-11
334,8.628083118922902e-11
335,8.653915703111294e-11
336,8.679748287299686e-11
337,8.705580871488078e-11
338,8.73141345567647e-11
339,8.757246039864862e-11
340,8.783078624053254e-11
341,8.808911208241646e-11
342,8.834743792430038e-11
343,8.86057637661843e-11
344,8.886408960806822e-11
345,8.912241544995214e-11
346,8.938074129183605e-11
347,8.963906713371997e-11
348,8.989739297560389e-11
349,9.015571881748781e-11
350,9.041404465937173e-11
351,9.067237050125565e-11
352,9.093069634313957e-11
353,9.118902218502349e-11
354,9.144734802690741e-11
355,9.170567386879133e-11
356,9.196399971067525e-11
357,9.222232555255917e-11
358,9.248065139444309e-11
359,9.2738977236327e-11
360,9.299730307821092e-11
361,9.325562892009484e-11
362,9.351395476197876e-11
363,9.377228060386268e-11
364,9.40306064457466e-11
365,9.428893228763052e-11
366,9.454725812951444e-11
367,9.480558397139836e-11
368,9.506390981328228e-11
369,9.53222356551662e-11
370,9.558056149705012e-11
371,9.583888733893404e-11
372,9.609721318081796e-11
373,9.635553902270188e-11
374,9.66138648645858e-11
375,9.687219070646971e-11
376,9.713051654835363e-11
377,9.738884239023755e-11
378,9.764716823212147e-11
379,9.790549407400539e-11
380,9.816381991588931e-11
381,9.842214575777323e-11
382,9.868047159965715e-11
383,9.893879744154107e-11
384,9.919712328342499e-11
385,9.945544912530891e-11
386,9.971377496719283e-11
387,9.997210080907675e-11
388,1.0023042665096067e-10
389,1.0048875249284458e-10
390,1.007470783347285e-10
391,1.0100540417661242e-10
392,1.0126373001849634e-10
393,1.0152205586038026e-10
394,1.0178038170226418e-10
395,1.020387075441481e-10
396,1.0229703338603202e-10
397,1.0255535922791594e-10
398,1.0281368506979986e-10
399,1.0307201091168378e-10
400,1.033303367535677e-10
401,1.0358866259545162e-10
402,1.0384698843733554e-10
403,1.0410531427921945e-10
404,1.0436364012110337e-10
405,1.0462196596298729e-10
406,1.0488029180487121e-10
407,1.0513861764675513e-10
408,1.0539694348863905e-10
409,1.0565526933052297e-10
410,1.0591359517240689e-10
411,1.0617192101429081e-10
412,1.0643024685617473e-10
413,1.0668857269805865e-10
414,1.0694689853994257e-10
415,1.0720522438182649e-10
416,1.074635502237104e-10
417,1.0772187606559433e-10
418,1.0798020190747824e-10
419,1.0823852774936216e-10
420,1.0849685359124608e-10
421,1.0875517943313e-10
422,1.0901350527501392e-10
423,1.0927183111689784e-10
424,1.0953015695878176e-10
425,1.0978848280066568e-10
426,1.100468086425496e-10
427,1.1030513448443352e-10
428,1.1056346032631744e-10
429,1.1082178616820136e-10
430,1.1108011201008528e-10
431,1.113384378519692e-10
432,1.1159676369385311e-10
433,1.1185508953573703e-10
434,1.1211341537762095e-10
435,1.1237174121950487e-10
436,1.1263006706138879e-10
437,1.1288839290327271e-10
438,1.1314671874515663e-10
439,1.1340504458704055e-10
440,1.1366337042892447e-10
441,1.1392169627080839e-10
442,1.1418002211269231e-10
443,1.1443834795457623e-10
444,1.1469667379646015e-10
445,1.1495499963834407e-10
446,1.1521332548022799e-10
447,1.154716513221119e-10
448,1.1572997716399582e-10
449,1.1598830300587974e-10
450,1.1624662884776366e-10
451,1.1650495468964758e-10
452,1.167632805315315e-10
453,1.1702160637341542e-10
454,1.1727993221529934e-10
455,1.1753825805718326e-10
456,1.1779658389906718e-10
457,1.180549097409511e-10
458,1.1831323558283502e-10
459,1.1857156142471894e-10
460,1.1882988726660286e-10
461,1.1908821310848677e-10
462,1.193465389503707e-10
463,1.1960486479225461e-10
464,1.1986319063413853e-10
465,1.2012151647602245e-10
466,1.2037984231790637e-10
467,1.206381681597903e-10
468,1.208964940016742e-10
469,1.2115481984355813e-10
470,1.2141314568544205e-10
471,1.2167147152732597e-10
472,1.2192979736920989e-10
473,1.221881232110938e-10
474,1.2244644905297773e-10
475,1.2270477489486164e-10
476,1.2296310073674556e-10
477,1.2322142657862948e-10
478,1.234797524205134e-10
479,1.2373807826239732e-10
480,1.2399640410428124e-10
481,1.2425472994616516e-10
482,1.2451305578804908e-10
483,1.24771381629933e-10
484,1.2502970747181692e-10
485,1.2528803331370084e-10
486,1.2554635915558476e-10
487,1.2580468499746868e-10
488,1.260630108393526e-10
489,1.2632133668123652e-10
490,1.2657966252312043e-10
491,1.2683798836500435e-10
492,1.2709631420688827e-10
493,1.273546400487722e-10
494,1.276129658906561e-10
495,1.2787129173254003e-10
496,1.2812961757442395e-10
497,1.2838794341630787e-10
498,1.286462692581918e-10
499,1.289045951000757e-10
500,1.2916292094195963e-10
501,1.2942124678384355e-10
502,1.2967957262572747e-10
503,1.2993789846761139e-10
504,1.301962243094953e-10
505,1.3045455015137922e-10
506,1.3071287599326314e-10
507,1.3097120183514706e-10
508,1.3122952767703098e-10
509,1.314878535189149e-10
510,1.3174617936079882e-10
511,1.3200450520268274e-10
512,1.3226283104456666e-10
513,1.3252115688645058e-10
514,1.327794827283345e-10
515,1.3303780857021842e-10
516,1.3329613441210234e-10
517,1.3355446025398626e-10
518,1.3381278609587018e-10
519,1.340711119377541e-10
520,1.3432943777963801e-10
521,1.3458776362152193e-10
522,1.3484608946340585e-10
523,1.3510441530528977e-10
524,1.353627411471737e-10
525,1.356210669890576e-10
526,1.3587939283094153e-10
527,1.3613771867282545e-10
528,1.3639604451470937e-10
