,0
0,0.0
1,1.0567875349796679e-11
2,2.1135750699593357e-11
3,3.1703626049390034e-11
4,4.2271501399186714e-11
5,5.2839376748983394e-11
6,6.340725209878007e-11
7,7.397512744857675e-11
8,8.454300279837343e-11
9,9.511087814817011e-11
10,1.0567875349796679e-10
11,1.1624662884776347e-10
12,1.2681450419756014e-10
13,1.3738237954735682e-10
14,1.479502548971535e-10
15,1.5851813024695018e-10
16,1.6908600559674686e-10
17,1.7965388094654354e-10
18,1.9022175629634022e-10
19,2.007896316461369e-10
20,2.1135750699593358e-10
21,2.2192538234573026e-10
22,2.3249325769552694e-10
23,2.430611330453236e-10
24,2.5362900839512027e-10
25,2.6419688374491695e-10
26,2.7476475909471363e-10
27,2.853326344445103e-10
28,2.95900509794307e-10
29,3.0646838514410367e-10
30,3.1703626049390035e-10
31,3.2760413584369703e-10
32,3.381720111934937e-10
33,3.487398865432904e-10
34,3.5930776189308707e-10
35,3.6987563724288375e-10
36,3.8044351259268043e-10
37,3.910113879424771e-10
38,4.015792632922738e-10
39,4.1214713864207047e-10
40,4.2271501399186715e-10
41,4.3328288934166383e-10
42,4.438507646914605e-10
43,4.544186400412572e-10
44,4.6498651539105387e-10
45,4.755543907408506e-10
46,4.861222660906472e-10
47,4.966901414404438e-10
48,5.072580167902404e-10
49,5.178258921400371e-10
50,5.283937674898337e-10
51,5.389616428396303e-10
52,5.49529518189427e-10
53,5.600973935392236e-10
54,5.706652688890202e-10
55,5.812331442388168e-10
56,5.918010195886135e-10
57,6.023688949384101e-10
58,6.129367702882067e-10
59,6.235046456380034e-10
60,6.340725209878e-10
61,6.446403963375966e-10
62,6.552082716873932e-10
63,6.657761470371899e-10
64,6.763440223869865e-10
65,6.869118977367831e-10
66,6.974797730865798e-10
67,7.080476484363764e-10
68,7.18615523786173e-10
69,7.291833991359696e-10
70,7.397512744857663e-10
71,7.503191498355629e-10
72,7.608870251853595e-10
73,7.714549005351561e-10
74,7.820227758849528e-10
75,7.925906512347494e-10
76,8.03158526584546e-10
77,8.137264019343427e-10
78,8.242942772841393e-10
79,8.348621526339359e-10
80,8.454300279837325e-10
81,8.559979033335292e-10
82,8.665657786833258e-10
83,8.771336540331224e-10
84,8.877015293829191e-10
85,8.982694047327157e-10
86,9.088372800825123e-10
87,9.194051554323089e-10
88,9.299730307821056e-10
89,9.405409061319023e-10
90,9.51108781481699e-10
91,9.616766568314958e-10
92,9.722445321812925e-10
93,9.828124075310892e-10
94,9.93380282880886e-10
95,1.0039481582306827e-09
96,1.0145160335804794e-09
97,1.0250839089302762e-09
98,1.0356517842800729e-09
99,1.0462196596298696e-09
100,1.0567875349796664e-09
101,1.067355410329463e-09
102,1.0779232856792598e-09
103,1.0884911610290566e-09
104,1.0990590363788533e-09
105,1.10962691172865e-09
106,1.1201947870784467e-09
107,1.1307626624282435e-09
108,1.1413305377780402e-09
109,1.151898413127837e-09
110,1.1624662884776337e-09
111,1.1730341638274304e-09
112,1.1836020391772271e-09
113,1.1941699145270239e-09
114,1.2047377898768206e-09
115,1.2153056652266173e-09
116,1.225873540576414e-09
117,1.2364414159262108e-09
118,1.2470092912760075e-09
119,1.2575771666258043e-09
120,1.268145041975601e-09
121,1.2787129173253977e-09
122,1.2892807926751945e-09
123,1.2998486680249912e-09
124,1.310416543374788e-09
125,1.3209844187245847e-09
126,1.3315522940743814e-09
127,1.3421201694241781e-09
128,1.3526880447739748e-09
129,1.3632559201237716e-09
130,1.3738237954735683e-09
131,1.384391670823365e-09
132,1.3949595461731618e-09
133,1.4055274215229585e-09
134,1.4160952968727552e-09
135,1.426663172222552e-09
136,1.4372310475723487e-09
137,1.4477989229221454e-09
138,1.4583667982719422e-09
139,1.468934673621739e-09
140,1.4795025489715356e-09
141,1.4900704243213324e-09
142,1.500638299671129e-09
143,1.5112061750209258e-09
144,1.5217740503707226e-09
145,1.5323419257205193e-09
146,1.542909801070316e-09
147,1.5534776764201128e-09
148,1.5640455517699095e-09
149,1.5746134271197062e-09
150,1.585181302469503e-09
151,1.5957491778192997e-09
152,1.6063170531690964e-09
153,1.6168849285188931e-09
154,1.6274528038686899e-09
155,1.6380206792184866e-09
156,1.6485885545682833e-09
157,1.65915642991808e-09
