0.15677,0.00038,0.84160,0.00019,0.00031,0.00076
0.13604,0.00172,0.85036,0.00040,0.00805,0.00343
0.11249,0.00093,0.85476,0.00041,0.02954,0.00187
0.08984,0.00014,0.87134,0.00541,0.03300,0.00028
0.07194,0.00142,0.90268,0.00790,0.01322,0.00284
0.05877,0.00138,0.93433,0.00204,0.00073,0.00276
0.04734,0.00005,0.95006,0.00059,0.00188,0.00009
0.03538,0.00079,0.94915,0.00378,0.00931,0.00158
0.02360,0.00151,0.94618,0.00179,0.02390,0.00301
0.01424,0.00031,0.95402,0.00238,0.02842,0.00063
0.00800,0.00057,0.97061,0.00644,0.01324,0.00114
0.00378,0.00192,0.98349,0.00299,0.00399,0.00384
0.00095,0.00096,0.98470,0.00107,0.01041,0.00192
0.00007,0.00002,0.97886,0.00633,0.01466,0.00005
0.00145,0.00113,0.97582,0.00450,0.01483,0.00227
0.00445,0.00102,0.97761,0.00095,0.01392,0.00204
0.00847,0.00006,0.97639,0.00731,0.00766,0.00011
0.01433,0.00126,0.96551,0.00876,0.00763,0.00252
0.02397,0.00198,0.94871,0.00266,0.01872,0.00396
0.03757,0.00044,0.93601,0.00398,0.02113,0.00088
0.05185,0.00028,0.93149,0.00486,0.01095,0.00056
0.06368,0.00130,0.92760,0.00140,0.00343,0.00259
0.07450,0.00049,0.91321,0.00892,0.00192,0.00097
0.08946,0.00024,0.88652,0.01616,0.00714,0.00048
0.11189,0.00184,0.85723,0.00711,0.01824,0.00369
0.13892,0.00157,0.83550,0.00069,0.02017,0.00314
0.16361,0.00009,0.82138,0.00454,0.01019,0.00018
0.18258,0.00075,0.80600,0.00503,0.00413,0.00151
0.20046,0.00123,0.78212,0.00916,0.00458,0.00245
0.22449,0.00011,0.75161,0.01707,0.00651,0.00022
0.25586,0.00072,0.72151,0.00990,0.01056,0.00144
0.28846,0.00203,0.69475,0.00010,0.01060,0.00405
0.31607,0.00089,0.66781,0.00717,0.00627,0.00178
0.33980,0.00013,0.63708,0.01376,0.00897,0.00026
0.36700,0.00128,0.60459,0.01089,0.01367,0.00256
0.40173,0.00095,0.57567,0.01035,0.00940,0.00190
0.43857,0.00000,0.55133,0.00623,0.00387,0.00001
0.46866,0.00123,0.52551,0.00043,0.00171,0.00246
0.49089,0.00172,0.49186,0.01097,0.00111,0.00344
0.51414,0.00030,0.45220,0.02350,0.00927,0.00060
0.54766,0.00060,0.41552,0.01634,0.01870,0.00119
0.58991,0.00164,0.38830,0.00450,0.01237,0.00327
0.62873,0.00055,0.36754,0.00060,0.00148,0.00111
0.65420,0.00017,0.34387,0.00084,0.00058,0.00034
0.67005,0.00152,0.31184,0.01157,0.00200,0.00303
0.68949,0.00109,0.27573,0.02518,0.00634,0.00217
0.72080,0.00010,0.24424,0.01981,0.01486,0.00020
0.75889,0.00130,0.22071,0.00522,0.01129,0.00259
0.79147,0.00164,0.20070,0.00210,0.00080,0.00329
0.81241,0.00018,0.17821,0.00538,0.00345,0.00037
0.82730,0.00052,0.15241,0.01013,0.00860,0.00103
0.84534,0.00147,0.12785,0.01652,0.00588,0.00294
0.86824,0.00044,0.10843,0.01445,0.00756,0.00088
0.88993,0.00039,0.09270,0.00784,0.00836,0.00078
0.90572,0.00190,0.07651,0.01079,0.00130,0.00379
0.91841,0.00127,0.05879,0.01523,0.00374,0.00255
0.93397,0.00001,0.04245,0.01134,0.01221,0.00002
0.95240,0.00092,0.03050,0.00670,0.00765,0.00183
0.96611,0.00113,0.02273,0.00472,0.00304,0.00227
0.96905,0.00007,0.01628,0.00697,0.00750,0.00013
0.96535,0.00101,0.00931,0.01713,0.00519,0.00201
0.96564,0.00209,0.00328,0.02270,0.00211,0.00418
0.97511,0.00070,0.00032,0.01401,0.00848,0.00139
0.98709,0.00014,0.00018,0.00445,0.00785,0.00029
0.98998,0.00123,0.00131,0.00293,0.00209,0.00246
0.98014,0.00067,0.00350,0.00683,0.00752,0.00134
0.96559,0.00009,0.00825,0.01579,0.01009,0.00019
0.95620,0.00162,0.01667,0.01991,0.00238,0.00323
0.95258,0.00177,0.02755,0.01175,0.00280,0.00355
0.94689,0.00021,0.03831,0.00702,0.00715,0.00042
0.93328,0.00059,0.04859,0.01234,0.00402,0.00119
0.91498,0.00135,0.06117,0.01413,0.00566,0.00270
0.89949,0.00026,0.07819,0.01196,0.00959,0.00051
0.88771,0.00045,0.09802,0.00980,0.00313,0.00089
0.87181,0.00190,0.11733,0.00427,0.00087,0.00381
0.84544,0.00111,0.13538,0.00700,0.00885,0.00222
0.81310,0.00009,0.15543,0.02203,0.00916,0.00018
0.78645,0.00120,0.18093,0.02504,0.00398,0.00240
0.77110,0.00121,0.21034,0.01139,0.00353,0.00242
0.75893,0.00002,0.23775,0.00203,0.00122,0.00005
0.73577,0.00091,0.25992,0.00000,0.00156,0.00183
0.69737,0.00174,0.28082,0.00520,0.01141,0.00347
0.65475,0.00044,0.30759,0.02189,0.01446,0.00088
0.62236,0.00045,0.34253,0.02822,0.00555,0.00089
0.60284,0.00170,0.37995,0.01186,0.00024,0.00341
0.58506,0.00085,0.41183,0.00022,0.00034,0.00170
0.55661,0.00004,0.43664,0.00392,0.00271,0.00008
0.51711,0.00127,0.46064,0.00814,0.01030,0.00254
0.47762,0.00121,0.49022,0.01492,0.01361,0.00242
0.44724,0.00009,0.52499,0.02007,0.00742,0.00019
0.42351,0.00112,0.55937,0.00908,0.00467,0.00225
0.39726,0.00186,0.58973,0.00036,0.00708,0.00371
0.36409,0.00040,0.61826,0.00982,0.00663,0.00080
0.32898,0.00029,0.64871,0.01518,0.00626,0.00058
0.29975,0.00138,0.68000,0.00994,0.00616,0.00276
0.27737,0.00058,0.70705,0.00866,0.00517,0.00117
0.25483,0.00023,0.72829,0.00493,0.01126,0.00046
0.22619,0.00179,0.74943,0.00010,0.01892,0.00357
0.19394,0.00157,0.77756,0.00961,0.01419,0.00313
0.16580,0.00007,0.81184,0.01766,0.00448,0.00015
0.14604,0.00070,0.84230,0.00866,0.00088,0.00141
0.13126,0.00122,0.86004,0.00211,0.00292,0.00245
0.11448,0.00013,0.86794,0.00359,0.01359,0.00027
0.09298,0.00074,0.87833,0.00154,0.02495,0.00148
0.07085,0.00210,0.89940,0.00453,0.01893,0.00420
0.05347,0.00097,0.92625,0.01186,0.00553,0.00194
0.04181,0.00007,0.94632,0.00709,0.00457,0.00014
0.03286,0.00114,0.95351,0.00043,0.00978,0.00228
0.02377,0.00088,0.95474,0.00399,0.01487,0.00175
0.01451,0.00002,0.96093,0.00426,0.02025,0.00003
0.00713,0.00133,0.97331,0.00101,0.01455,0.00267
0.00274,0.00190,0.98252,0.00445,0.00459,0.00380
0.00060,0.00037,0.98100,0.00496,0.01234,0.00074
0.00004,0.00045,0.97309,0.00059,0.02494,0.00089
0.00149,0.00144,0.97046,0.00251,0.02123,0.00287
0.00519,0.00047,0.97739,0.00402,0.01200,0.00094
0.01045,0.00022,0.98350,0.00034,0.00506,0.00044
0.01674,0.00170,0.97476,0.00210,0.00129,0.00341
0.02483,0.00129,0.95062,0.00541,0.01526,0.00259
0.03626,0.00009,0.92618,0.00212,0.03515,0.00019
0.05123,0.00108,0.91632,0.00022,0.02898,0.00217
0.06735,0.00146,0.91918,0.00100,0.00810,0.00291
0.08215,0.00014,0.91737,0.00000,0.00007,0.00027
0.09643,0.00061,0.89634,0.00310,0.00230,0.00122
0.11366,0.00168,0.86033,0.00738,0.01360,0.00336
0.13601,0.00059,0.82717,0.00414,0.03091,0.00118
0.16170,0.00031,0.80863,0.00081,0.02793,0.00062
0.18685,0.00170,0.79887,0.00204,0.00713,0.00341
0.20996,0.00116,0.78268,0.00198,0.00188,0.00232
0.23359,0.00000,0.75254,0.00351,0.01037,0.00000
0.26042,0.00101,0.71590,0.00623,0.01444,0.00201
0.28937,0.00129,0.68512,0.00341,0.01822,0.00258
0.31722,0.00013,0.66260,0.00335,0.01644,0.00026
0.34347,0.00092,0.63934,0.01020,0.00424,0.00183
0.37198,0.00200,0.60734,0.01046,0.00422,0.00399
0.40625,0.00067,0.56947,0.00457,0.01771,0.00134
0.44349,0.00013,0.53569,0.00210,0.01834,0.00026
0.47583,0.00126,0.51106,0.00040,0.00894,0.00251
0.49937,0.00074,0.48936,0.00461,0.00444,0.00148
0.52018,0.00011,0.46024,0.01856,0.00070,0.00021
0.54874,0.00160,0.42163,0.02161,0.00322,0.00320
0.58834,0.00181,0.38209,0.00818,0.01595,0.00362
0.63021,0.00021,0.35104,0.00022,0.01789,0.00042
0.66181,0.00051,0.32902,0.00186,0.00578,0.00102
0.68068,0.00129,0.30807,0.00735,0.00004,0.00257
0.69751,0.00026,0.28079,0.02009,0.00084,0.00051
0.72396,0.00048,0.24797,0.02485,0.00179,0.00096
0.75959,0.00201,0.21644,0.01030,0.00764,0.00403
0.79289,0.00123,0.19091,0.00217,0.01034,0.00246
0.81475,0.00005,0.16996,0.01148,0.00366,0.00010
0.82891,0.00103,0.14952,0.01759,0.00091,0.00205
0.84715,0.00109,0.12789,0.01809,0.00361,0.00218
0.87405,0.00002,0.10684,0.01686,0.00220,0.00003
0.90053,0.00102,0.08852,0.00647,0.00142,0.00204
0.91496,0.00194,0.07251,0.00377,0.00294,0.00388
0.91806,0.00055,0.05710,0.02217,0.00101,0.00110
0.92336,0.00032,0.04222,0.03224,0.00123,0.00064
0.94200,0.00148,0.02955,0.01962,0.00439,0.00296
0.96860,0.00073,0.02025,0.00667,0.00229,0.00146
0.98539,0.00007,0.01357,0.00079,0.00005,0.00013
0.98177,0.00144,0.00801,0.00387,0.00202,0.00289
0.96701,0.00143,0.00324,0.02436,0.00110,0.00286
0.96056,0.00013,0.00040,0.03833,0.00030,0.00027
0.97119,0.00094,0.00024,0.02265,0.00311,0.00188
0.98796,0.00166,0.00201,0.00315,0.00189,0.00333
0.99217,0.00033,0.00502,0.00140,0.00042,0.00066
0.97734,0.00035,0.00982,0.00743,0.00436,0.00070
0.95520,0.00156,0.01736,0.01908,0.00368,0.00312
0.94133,0.00074,0.02746,0.02898,0.00001,0.00148
0.93812,0.00019,0.03878,0.01891,0.00361,0.00039
0.93456,0.00163,0.05063,0.00428,0.00565,0.00326
0.92041,0.00147,0.06449,0.00822,0.00247,0.00294
0.89756,0.00005,0.08212,0.01605,0.00410,0.00011
0.87622,0.00074,0.10225,0.01509,0.00420,0.00149
0.86142,0.00134,0.12134,0.01321,0.00002,0.00267
0.84674,0.00020,0.13819,0.00823,0.00623,0.00041
0.82311,0.00069,0.15642,0.00369,0.01471,0.00138
0.79091,0.00205,0.18126,0.01270,0.00898,0.00410
0.75996,0.00097,0.21304,0.02200,0.00210,0.00193
0.73812,0.00004,0.24494,0.01489,0.00194,0.00007
0.72201,0.00111,0.26955,0.00427,0.00086,0.00221
0.70047,0.00090,0.28790,0.00074,0.00820,0.00180
0.66720,0.00004,0.30929,0.00183,0.02158,0.00007
0.62768,0.00136,0.34137,0.01017,0.01672,0.00271
0.59255,0.00198,0.38144,0.01792,0.00215,0.00396
0.56609,0.00040,0.41868,0.01239,0.00163,0.00081
0.54304,0.00034,0.44564,0.00370,0.00659,0.00069
0.51576,0.00132,0.46675,0.00269,0.01085,0.00263
0.48258,0.00043,0.49302,0.00343,0.01968,0.00086
0.44827,0.00026,0.52876,0.00508,0.01711,0.00052
0.41701,0.00184,0.56684,0.00771,0.00293,0.00368
0.38774,0.00146,0.59759,0.00526,0.00504,0.00291
0.35728,0.00009,0.62044,0.00391,0.01811,0.00017
0.32568,0.00089,0.64483,0.00838,0.01842,0.00179
0.29646,0.00129,0.67848,0.00788,0.01332,0.00258
0.27179,0.00010,0.71662,0.00255,0.00873,0.00020
0.24897,0.00071,0.74652,0.00109,0.00129,0.00142
0.22309,0.00189,0.76288,0.00030,0.00805,0.00379
0.19332,0.00074,0.77512,0.00188,0.02745,0.00149
0.16444,0.00022,0.79751,0.00944,0.02795,0.00043
0.14152,0.00147,0.83311,0.00998,0.01096,0.00295
0.12458,0.00102,0.86910,0.00198,0.00128,0.00204
0.10899,0.00000,0.88999,0.00064,0.00038,0.00000
0.09073,0.00115,0.89460,0.00263,0.00858,0.00230
0.07070,0.00151,0.89721,0.00155,0.02601,0.00302
0.05308,0.00021,0.91154,0.00576,0.02900,0.00041
0.04014,0.00077,0.93664,0.00870,0.01221,0.00154
0.03039,0.00181,0.95930,0.00222,0.00264,0.00363
0.02149,0.00059,0.96903,0.00155,0.00615,0.00119
0.01301,0.00015,0.96861,0.00724,0.01067,0.00031
0.00627,0.00139,0.96883,0.00424,0.01650,0.00277
0.00230,0.00089,0.97482,0.00234,0.01787,0.00178
0.00052,0.00011,0.98125,0.00793,0.00997,0.00022
0.00008,0.00149,0.98102,0.00586,0.00858,0.00297
0.00168,0.00174,0.97486,0.00193,0.01631,0.00348
0.00627,0.00019,0.97010,0.00682,0.01624,0.00038
0.01278,0.00050,0.97051,0.00590,0.00929,0.00101
0.01928,0.00134,0.97019,0.00138,0.00514,0.00268
0.02588,0.00032,0.96006,0.00892,0.00420,0.00063
0.03541,0.00047,0.93945,0.01305,0.01069,0.00094
0.05057,0.00201,0.91788,0.00453,0.02100,0.00401
0.07006,0.00127,0.90459,0.00246,0.01909,0.00253
0.08868,0.00002,0.89824,0.00504,0.00799,0.00004
0.10312,0.00094,0.88846,0.00286,0.00274,0.00188
0.11659,0.00106,0.86751,0.00903,0.00370,0.00211
0.13543,0.00003,0.83851,0.01704,0.00894,0.00006
0.16189,0.00107,0.81080,0.00831,0.01579,0.00214
0.19142,0.00206,0.78882,0.00005,0.01351,0.00413
0.21746,0.00063,0.76832,0.00558,0.00675,0.00126
0.23892,0.00022,0.74324,0.00836,0.00883,0.00043
0.26160,0.00131,0.71373,0.00856,0.01218,0.00262
0.29074,0.00065,0.68541,0.01262,0.00928,0.00130
0.32407,0.00010,0.66108,0.00753,0.00704,0.00019
0.35470,0.00159,0.63590,0.00047,0.00416,0.00318
0.37990,0.00163,0.60341,0.00923,0.00257,0.00326
0.40489,0.00017,0.56470,0.01734,0.01257,0.00034
0.43700,0.00075,0.52858,0.01115,0.02102,0.00150
0.47610,0.00146,0.50206,0.00504,0.01242,0.00293
0.51311,0.00026,0.48197,0.00205,0.00207,0.00053
0.54001,0.00043,0.45754,0.00088,0.00028,0.00086
0.55966,0.00177,0.42219,0.01170,0.00114,0.00354
0.58318,0.00093,0.38115,0.02282,0.01007,0.00185
0.61776,0.00014,0.34561,0.01553,0.02068,0.00029
0.65868,0.00141,0.32058,0.00325,0.01326,0.00282
0.69409,0.00131,0.30057,0.00058,0.00082,0.00262
0.71776,0.00003,0.27647,0.00285,0.00282,0.00006
0.73521,0.00085,0.24550,0.01028,0.00646,0.00170
0.75643,0.00153,0.21351,0.01836,0.00710,0.00307
0.78450,0.00031,0.18738,0.01453,0.01266,0.00062
0.81373,0.00059,0.16716,0.00706,0.01028,0.00118
0.83778,0.00189,0.14750,0.00840,0.00064,0.00378
0.85705,0.00090,0.12504,0.01040,0.00482,0.00179
0.87666,0.00004,0.10196,0.00878,0.01248,0.00007
0.89804,0.00118,0.08282,0.00814,0.00745,0.00236
0.91604,0.00102,0.06899,0.00677,0.00514,0.00204
0.92606,0.00006,0.05709,0.00915,0.00752,0.00013
0.93160,0.00128,0.04356,0.01847,0.00251,0.00257
0.94149,0.00195,0.02923,0.02032,0.00312,0.00389
0.95938,0.00040,0.01762,0.01036,0.01144,0.00079
0.97790,0.00031,0.01045,0.00271,0.00803,0.00061
0.98561,0.00131,0.00637,0.00211,0.00199,0.00262
0.97999,0.00047,0.00320,0.00851,0.00690,0.00093
0.97088,0.00027,0.00062,0.02083,0.00686,0.00054
0.96956,0.00187,0.00023,0.02304,0.00155,0.00375
0.97641,0.00154,0.00282,0.01098,0.00518,0.00307
0.98120,0.00007,0.00699,0.00492,0.00668,0.00015
0.97509,0.00077,0.01156,0.00903,0.00200,0.00154
0.96056,0.00120,0.01774,0.01243,0.00567,0.00240
0.94745,0.00009,0.02733,0.01606,0.00888,0.00018
0.94002,0.00077,0.04025,0.01532,0.00208,0.00155
0.93181,0.00205,0.05448,0.00628,0.00128,0.00410
0.91469,0.00087,0.06842,0.00770,0.00659,0.00173
0.89010,0.00013,0.08333,0.02151,0.00467,0.00026
0.86837,0.00127,0.10180,0.02293,0.00309,0.00254
0.85633,0.00090,0.12377,0.01227,0.00494,0.00179
0.84756,0.00001,0.14581,0.00505,0.00155,0.00002
0.82822,0.00130,0.16558,0.00062,0.00169,0.00259
0.79331,0.00173,0.18533,0.00674,0.00941,0.00347
0.75364,0.00029,0.20979,0.02629,0.00943,0.00057
0.72463,0.00060,0.24054,0.03044,0.00260,0.00120
0.70981,0.00160,0.27311,0.01203,0.00026,0.00319
0.69687,0.00050,0.30124,0.00039,0.00001,0.00100
0.67077,0.00021,0.32411,0.00159,0.00291,0.00041
0.63000,0.00157,0.34750,0.00694,0.01083,0.00315
0.58762,0.00109,0.37720,0.02023,0.01169,0.00217
0.55622,0.00010,0.41263,0.02606,0.00478,0.00020
0.53493,0.00130,0.44785,0.01066,0.00267,0.00259
0.51247,0.00158,0.47846,0.00039,0.00394,0.00317
0.48059,0.00015,0.50624,0.00800,0.00472,0.00030
0.44261,0.00057,0.53576,0.01226,0.00767,0.00114
0.40837,0.00150,0.56761,0.01206,0.00746,0.00300
0.38197,0.00043,0.59788,0.01366,0.00519,0.00087
0.35754,0.00041,0.62431,0.00622,0.01070,0.00082
0.32775,0.00189,0.65050,0.00038,0.01572,0.00377
0.29304,0.00121,0.68206,0.01103,0.01023,0.00243
0.26081,0.00000,0.71840,0.01708,0.00370,0.00001
0.23662,0.00096,0.75088,0.00839,0.00123,0.00192
0.21778,0.00113,0.77181,0.00376,0.00324,0.00226
0.19649,0.00007,0.78452,0.00282,0.01596,0.00013
0.16905,0.00104,0.80114,0.00028,0.02640,0.00208
0.13991,0.00207,0.82966,0.00718,0.01703,0.00414
0.11606,0.00065,0.86444,0.01426,0.00328,0.00130
0.09953,0.00016,0.89135,0.00683,0.00182,0.00032
0.08640,0.00124,0.90297,0.00037,0.00654,0.00248
0.07177,0.00064,0.90692,0.00279,0.01659,0.00129
0.05488,0.00012,0.91685,0.00196,0.02597,0.00023
0.03903,0.00166,0.93671,0.00197,0.01731,0.00332
0.02704,0.00175,0.95707,0.00656,0.00408,0.00351
0.01856,0.00019,0.96687,0.00430,0.00972,0.00037
0.01182,0.00061,0.96666,0.00003,0.01968,0.00121
0.00615,0.00132,0.96764,0.00291,0.01934,0.00264
0.00209,0.00023,0.97731,0.00319,0.01673,0.00045
0.00019,0.00049,0.98894,0.00012,0.00927,0.00099
0.00027,0.00195,0.98930,0.00233,0.00227,0.00389
0.00207,0.00109,0.97539,0.00326,0.01600,0.00218
0.00614,0.00009,0.95949,0.00033,0.03377,0.00018
0.01288,0.00119,0.95599,0.00109,0.02646,0.00239
0.02126,0.00115,0.96455,0.00159,0.00915,0.00230
0.02991,0.00001,0.96871,0.00005,0.00130,0.00003
0.03926,0.00098,0.95339,0.00335,0.00106,0.00196
0.05153,0.00176,0.92212,0.00555,0.01550,0.00353
0.06822,0.00043,0.89347,0.00163,0.03540,0.00085
0.08786,0.00046,0.88100,0.00028,0.02949,0.00091
0.10712,0.00167,0.87948,0.00124,0.00714,0.00334
0.12468,0.00078,0.87140,0.00089,0.00067,0.00157
0.14305,0.00006,0.84602,0.00461,0.00614,0.00012
0.16528,0.00133,0.81016,0.00709,0.01347,0.00267
0.19106,0.00122,0.77900,0.00246,0.02384,0.00243
0.21722,0.00010,0.75867,0.00242,0.02140,0.00019
0.24193,0.00113,0.74126,0.00771,0.00571,0.00227
0.26747,0.00181,0.71614,0.00670,0.00427,0.00361
0.29733,0.00035,0.68248,0.00437,0.01476,0.00071
0.33044,0.00033,0.64908,0.00427,0.01523,0.00066
0.36094,0.00142,0.62289,0.00087,0.01105,0.00283
0.38529,0.00057,0.60020,0.00476,0.00803,0.00115
0.40785,0.00025,0.57158,0.01782,0.00201,0.00050
0.43730,0.00180,0.53412,0.01801,0.00518,0.00359
0.47678,0.00151,0.49523,0.00594,0.01750,0.00303
0.51847,0.00006,0.46410,0.00050,0.01676,0.00011
0.55053,0.00074,0.44147,0.00043,0.00536,0.00148
0.57037,0.00122,0.41898,0.00648,0.00051,0.00244
0.58852,0.00012,0.38860,0.02250,0.00001,0.00025
0.61739,0.00078,0.35140,0.02590,0.00297,0.00156
0.65766,0.00210,0.31560,0.00906,0.01137,0.00421
0.69736,0.00093,0.28710,0.00068,0.01207,0.00185
0.72479,0.00007,0.26427,0.00701,0.00372,0.00014
0.74146,0.00115,0.24134,0.01276,0.00100,0.00230
0.75990,0.00084,0.21522,0.02001,0.00234,0.00168
0.78828,0.00003,0.18802,0.02194,0.00169,0.00005
0.82077,0.00139,0.16325,0.00828,0.00353,0.00278
0.84530,0.00190,0.14143,0.00327,0.00431,0.00380
0.85848,0.00034,0.12060,0.01850,0.00138,0.00069
0.87008,0.00045,0.10000,0.02569,0.00287,0.00091
0.89140,0.00141,0.08119,0.01793,0.00525,0.00282
0.92052,0.00042,0.06580,0.01053,0.00188,0.00085
0.94276,0.00026,0.05325,0.00280,0.00041,0.00052
0.94771,0.00176,0.04126,0.00418,0.00156,0.00352
0.94229,0.00129,0.02885,0.02489,0.00011,0.00257
0.94397,0.00009,0.01768,0.03607,0.00202,0.00018
0.96171,0.00108,0.00972,0.02004,0.00528,0.00216
0.98560,0.00140,0.00498,0.00336,0.00187,0.00279
0.99682,0.00011,0.00210,0.00013,0.00063,0.00022
0.98796,0.00067,0.00033,0.00527,0.00442,0.00134
0.97072,0.00172,0.00028,0.02141,0.00243,0.00344
0.96234,0.00058,0.00277,0.03267,0.00048,0.00116
0.96721,0.00032,0.00735,0.01980,0.00469,0.00064
0.97407,0.00168,0.01293,0.00398,0.00398,0.00336
0.96971,0.00109,0.01993,0.00540,0.00168,0.00219
0.95305,0.00000,0.02985,0.01104,0.00606,0.00000
0.93435,0.00107,0.04272,0.01474,0.00499,0.00213
0.92164,0.00130,0.05655,0.01782,0.00008,0.00261
0.91168,0.00013,0.06982,0.01185,0.00626,0.00026
0.89601,0.00094,0.08404,0.00570,0.01145,0.00187
0.87264,0.00196,0.10281,0.01292,0.00574,0.00392
0.84859,0.00061,0.12722,0.01865,0.00369,0.00123
0.83078,0.00015,0.15276,0.01215,0.00386,0.00030
0.81673,0.00129,0.17364,0.00532,0.00042,0.00258
0.79680,0.00073,0.19015,0.00255,0.00832,0.00145
0.76573,0.00012,0.20947,0.00425,0.02019,0.00025
0.72945,0.00163,0.23833,0.01403,0.01331,0.00326
0.69850,0.00177,0.27505,0.01947,0.00166,0.00354
0.67650,0.00018,0.30994,0.01125,0.00176,0.00037
0.65682,0.00054,0.33528,0.00287,0.00342,0.00107
0.63046,0.00128,0.35440,0.00177,0.00953,0.00256
0.59590,0.00024,0.37816,0.00358,0.02166,0.00047
0.55964,0.00052,0.41256,0.00880,0.01743,0.00104
0.52774,0.00204,0.45228,0.01160,0.00227,0.00408
0.49949,0.00120,0.48688,0.00661,0.00344,0.00239
0.47028,0.00004,0.51261,0.00486,0.01212,0.00009
0.43839,0.00103,0.53656,0.00856,0.01339,0.00206
0.40695,0.00105,0.56762,0.00710,0.01520,0.00209
0.37914,0.00001,0.60484,0.00384,0.01215,0.00002
0.35304,0.00108,0.63844,0.00314,0.00214,0.00216
0.32368,0.00196,0.66213,0.00092,0.00740,0.00392
0.28994,0.00053,0.68139,0.00418,0.02290,0.00106
0.25689,0.00032,0.70763,0.01307,0.02144,0.00065
0.23044,0.00145,0.74452,0.01110,0.00957,0.00291
0.21069,0.00067,0.78208,0.00209,0.00312,0.00135
0.19161,0.00009,0.80692,0.00073,0.00046,0.00018
0.16759,0.00151,0.81773,0.00120,0.00896,0.00302
0.13975,0.00144,0.82723,0.00241,0.02630,0.00287
0.11439,0.00013,0.84837,0.01043,0.02642,0.00026
0.09564,0.00094,0.88044,0.01124,0.00986,0.00188
0.08175,0.00161,0.91017,0.00194,0.00131,0.00322
0.06819,0.00029,0.92610,0.00188,0.00296,0.00057
0.05280,0.00040,0.93039,0.00662,0.00899,0.00080
0.03764,0.00161,0.93476,0.00372,0.01907,0.00321
0.02585,0.00074,0.94649,0.00507,0.02037,0.00147
0.01774,0.00020,0.96170,0.00931,0.01064,0.00041
0.01127,0.00162,0.97215,0.00375,0.00797,0.00324
0.00555,0.00140,0.97565,0.00213,0.01246,0.00281
0.00154,0.00004,0.97748,0.00897,0.01191,0.00007
0.00004,0.00080,0.98196,0.00620,0.00941,0.00159
0.00058,0.00135,0.98554,0.00204,0.00779,0.00270
0.00232,0.00020,0.98132,0.00885,0.00692,0.00040
0.00575,0.00072,0.96904,0.00930,0.01376,0.00144
0.01265,0.00203,0.95698,0.00276,0.02150,0.00407
0.02322,0.00091,0.95274,0.00512,0.01618,0.00182
0.03456,0.00005,0.95368,0.00592,0.00570,0.00009
0.04403,0.00114,0.94887,0.00183,0.00185,0.00227
0.05323,0.00088,0.93106,0.00891,0.00416,0.00176
0.06665,0.00005,0.90510,0.01495,0.01317,0.00009
0.08675,0.00140,0.88233,0.00578,0.02096,0.00279
0.11059,0.00196,0.86787,0.00073,0.01492,0.00392
0.13234,0.00037,0.85589,0.00478,0.00587,0.00074
0.14986,0.00036,0.83740,0.00452,0.00714,0.00072
0.16756,0.00131,0.81084,0.00761,0.01007,0.00261
0.19098,0.00040,0.78303,0.01384,0.01095,0.00080
0.22002,0.00029,0.75961,0.00728,0.01221,0.00059
